#{"t_start": 1764475657.269257, "env_id": "merge-v0"}
r,l,t
5.179147,6,3.948752
5.283375,6,4.186877
3.345926,4,4.334334
5.917204,7,4.598956
10.586777,13,5.09669
6.87232,8,5.308959
5.73833,7,5.584453
4.867875,6,5.795765
7.072724,8,6.102874
8.078835,10,6.490415
11.826031,14,7.066146
5.491596,7,7.321889
13.495123,15,7.867408
4.172474,5,8.065033
5.145653,6,8.353529
6.979618,8,8.669759
7.392782,9,9.020744
8.104625,10,9.527585
5.942565,7,9.796375
4.094542,5,10.052463
4.152749,5,10.257977
4.885943,6,10.538425
13.05779,14,11.129715
5.136388,6,11.53426
4.923431,6,11.902899
7.134486,9,12.38888
13.511785,15,13.153102
8.127645,10,13.531798
10.69543,12,13.967639
4.118439,5,14.253216
5.900015,7,14.583147
10.84674,13,24.102385
3.083438,4,24.244179
8.868147,10,24.638428
5.711472,7,24.967268
7.23939,8,25.275317
12.752666,15,25.87235
7.804151,10,26.356694
13.292772,17,27.011495
5.022411,6,27.274162
6.034515,7,27.612072
3.280723,4,27.75808
5.767029,7,28.020305
4.182436,5,28.230289
7.050189,8,28.553217
11.944146,16,29.253646
8.612717,11,29.714906
9.289679,11,30.110269
7.264614,8,30.542426
6.065049,7,30.950522
4.207037,5,31.191799
10.464909,14,31.929936
5.944316,7,32.282122
4.135916,5,32.548429
4.930416,6,32.838306
7.849066,9,33.281469
13.439511,15,35.004598
5.017168,6,35.736342
6.902595,8,36.209552
6.937565,9,46.362985
9.984745,12,46.916778
11.71772,14,47.414617
6.839092,8,47.764501
8.708165,10,48.156796
8.099776,10,48.498988
9.105023,11,48.931209
6.71925,8,49.216664
4.151481,5,49.427778
7.641705,9,49.801578
6.222224,7,50.101613
9.578831,12,50.563195
13.91179,16,51.205655
6.807353,9,51.573841
6.168289,7,51.852066
4.181394,5,52.075037
7.179147,8,52.405607
6.76248,8,52.702599
7.789699,9,53.141213
12.316667,17,54.029648
3.132123,4,54.222693
3.970343,5,54.449835
6.765072,8,54.800958
6.912957,8,55.149442
3.861774,5,55.327257
11.801388,14,56.984235
4.902744,6,57.196293
5.417528,7,57.464386
3.130339,4,57.624664
6.75365,8,57.927427
6.827967,8,66.829473
4.895493,6,67.094758
11.077163,14,67.629284
10.614217,13,68.159078
4.151481,5,68.357038
12.135827,16,69.03977
11.362478,14,69.623523
8.460597,10,70.021532
4.889426,6,70.260043
7.80597,9,70.66145
11.759234,15,71.37206
11.789752,14,72.014834
7.485963,9,72.363152
9.011902,11,72.811996
11.16999,14,73.360527
13.270945,15,74.058707
10.683982,12,74.543422
13.16961,16,75.25126
6.902594,8,75.591729
5.002932,6,75.855066
5.169609,6,76.098067
6.608708,8,76.393192
9.565794,12,76.839267
7.9464,9,77.183092
5.072724,6,85.344357
13.333922,16,86.020529
13.022901,15,86.657185
13.35722,17,87.359522
8.34706,10,87.745437
12.023831,14,88.423689
10.293896,12,88.918264
13.418746,17,90.639724
11.60537,14,91.199958
6.313403,8,91.492425
7.048858,8,91.915826
14.511785,17,92.893317
6.633785,8,93.205647
5.000537,6,93.433311
9.475648,11,93.867792
5.623152,7,94.148353
4.055574,5,94.333522
6.623098,8,94.650221
9.5693,11,95.077063
9.622375,12,95.577549
13.318963,15,96.212746
6.305017,8,96.553139
4.227778,5,96.784767
8.404421,10,105.350142
14.511974,17,106.024823
14.298455,16,106.827973
3.347193,4,106.995994
12.135875,16,107.660856
3.965904,5,107.849625
3.085776,4,108.028936
13.772901,16,108.65486
11.133032,13,109.150824
7.179147,8,109.495376
11.999703,16,110.133947
3.352561,4,110.283934
11.52194,14,110.861948
11.16999,14,111.446073
11.47908,14,112.039934
5.177605,6,112.281578
3.333333,4,112.422707
11.802264,16,113.057029
10.975524,14,113.628261
5.72581,7,113.897106
12.245114,14,114.49955
6.736532,8,114.807392
5.660662,7,115.092267
10.824105,15,115.687513
4.068148,5,125.188768
6.903381,8,125.506374
12.89021,15,126.080883
4.053054,5,126.272456
7.017168,8,126.573558
8.895706,10,126.935694
11.034837,14,127.515624
8.65965,10,127.90652
11.67427,15,128.562
12.828457,14,129.108567
6.04848,7,129.381186
11.804523,15,129.995006
13.669553,16,130.60638
13.465723,16,131.266143
11.524486,16,131.927177
6.709135,8,132.258805
9.928641,12,132.769647
3.29037,4,132.947533
12.650397,14,133.502461
7.272628,9,133.86156
12.910829,16,134.51617
11.846704,16,135.23325
12.65328,15,143.648735
11.869197,14,144.190608
8.11957,10,144.590929
13.10722,16,145.328782
11.574105,15,145.97538
9.677558,11,146.444068
11.689172,17,147.102038
5.574929,7,147.407475
8.226586,10,147.790022
13.882342,15,148.416621
11.928359,16,149.141938
10.964239,14,149.682467
4.735853,6,149.894153
10.763075,13,150.485214
9.747498,11,150.86804
11.860814,16,151.530841
13.078457,15,152.114425
11.828815,14,152.660878
11.97132,14,153.234351
5.714115,7,153.508606
8.02326,10,163.029824
12.870243,15,163.687475
12.321643,16,164.351379
14.467013,16,165.004426
5.837271,7,165.278563
8.79922,11,165.688309
6.614509,8,165.961457
12.633051,15,166.560806
13.761785,16,167.189149
6.578952,8,167.506647
12.689558,14,168.037521
8.557975,10,168.416159
13.66179,16,169.038448
12.109192,16,169.746394
14.513407,17,170.438998
9.445777,12,170.955512
9.24485,11,171.439715
6.781218,8,171.848274
14.217346,16,172.610252
12.134941,15,173.352486
8.273259,10,183.271693
