#{"t_start": 1764475657.2679956, "env_id": "merge-v0"}
r,l,t
4.068022,5,3.928479
12.558222,15,4.479633
7.767144,9,4.821059
5.151369,6,5.065987
7.840729,9,5.309373
4.070167,5,5.502233
3.394444,4,5.659943
5.123589,6,5.866517
5.647755,7,6.149491
3.159901,4,6.290896
13.884001,16,6.898352
5.859226,7,7.224161
4.123704,5,7.395926
5.290395,6,7.61447
11.253044,14,8.154889
3.903197,5,8.399558
4.951209,6,8.634266
4.366877,5,8.8418
7.069321,8,9.155087
3.984238,5,9.428317
5.88683,7,9.729644
14.032187,17,10.500337
4.220343,5,10.686002
6.749613,8,11.064368
9.255672,11,11.714739
6.705657,8,12.180028
12.012446,15,12.988171
6.864056,8,13.312167
3.388889,4,13.457397
5.548817,7,13.709306
6.969385,8,14.029718
7.473279,9,14.482643
7.012661,8,23.825304
8.941866,10,24.203135
6.69787,8,24.495441
4.901645,6,24.789979
4.172222,5,25.002759
3.191943,4,25.179613
3.959503,5,25.354633
8.66074,10,25.756639
6.283333,7,26.027988
3.903617,5,26.306166
4.172222,5,26.546076
6.878279,8,26.827577
11.24095,15,27.460181
11.761508,14,28.019601
5.027316,6,28.269923
13.2729,15,28.925104
5.928027,7,29.222573
3.248121,4,29.354944
7.730891,9,29.748449
11.461039,15,30.379057
10.990772,15,31.185012
7.844792,9,31.655808
9.302421,11,32.213308
13.529743,15,32.988121
5.908072,7,33.338519
7.23939,8,34.01975
3.345926,4,34.693917
5.068036,6,35.571528
12.991772,15,36.507422
6.58817,8,46.541461
11.874481,16,47.211895
8.301769,10,47.574381
5.083871,6,47.842973
8.217704,10,48.21666
4.559562,6,48.419377
9.743513,12,48.882607
3.960213,5,49.074501
13.567016,16,49.734468
6.192565,7,50.030171
4.969245,6,50.249705
10.562355,12,50.750278
4.196887,5,50.935983
7.849189,9,51.285079
8.605221,11,51.728794
8.763388,10,52.139894
10.517545,13,52.682077
12.049661,15,53.33059
6.257779,8,53.734897
4.12688,5,54.109729
4.2,5,54.317525
8.895705,10,54.745513
11.802533,16,55.410156
7.74642,9,55.791057
3.2,4,57.007619
5.097193,6,57.22093
4.984703,6,57.464132
5.264614,6,57.708796
3.152749,4,57.863858
7.673407,9,66.808054
6.933835,8,67.131945
12.389233,14,67.667469
10.030499,12,68.159917
13.122619,15,68.795209
5.672954,7,69.094267
4.993107,6,69.357154
6.961563,8,69.664253
4.171479,5,69.864284
8.328831,10,70.28129
13.122619,15,70.950463
3.940584,5,71.216896
4.068036,5,71.41809
10.457953,14,72.045172
8.765501,11,72.487755
6.894696,8,72.817186
4.93938,6,73.048055
