#{"t_start": 1764475657.267994, "env_id": "merge-v0"}
r,l,t
10.837373,14,4.261549
9.0326,11,4.671289
7.668105,9,5.015999
5.011209,6,5.206639
6.71,8,5.45247
10.921328,13,5.953772
13.261728,15,6.530868
7.61815,9,6.87597
5.573134,7,7.184921
11.780908,14,7.687135
5.670668,7,7.942416
6.141335,7,8.260792
8.97926,10,8.667794
4.144444,5,8.88511
6.646704,8,9.239121
11.665764,14,9.876025
9.652352,12,10.379433
12.391178,14,10.991912
4.861648,6,11.280378
11.880324,13,12.145555
11.41901,15,12.935541
8.215559,10,13.350034
13.502291,15,13.900866
4.172222,5,14.121597
4.180086,5,14.384177
7.20821,8,23.728685
10.302043,13,24.24702
6.874737,8,24.529545
3.197389,4,24.731042
5.288987,6,24.999573
7.442482,10,25.377141
9.328818,11,25.83974
8.934315,11,26.350739
7.934382,10,26.76894
5.639747,7,27.020563
4.099505,5,27.230006
6.830387,8,27.605387
5.090098,6,27.86101
5.156057,6,28.059433
5.941943,7,28.3534
9.678584,11,28.851197
5.739589,7,29.128608
12.474888,14,29.726103
12.735621,14,30.236804
9.558132,14,31.073092
3.166667,4,31.23127
4.030723,5,31.501437
4.319415,5,31.744332
13.884012,16,32.581181
6.933835,8,32.99409
12.52194,15,33.973895
7.475649,9,35.417833
11.021921,13,36.369404
4.179955,5,36.635627
8.775861,10,46.735226
4.255556,5,46.952892
10.473224,13,47.421565
13.124518,15,48.047447
10.076855,13,48.505197
4.919597,6,48.739952
5.118351,6,48.97104
3.311111,4,49.106151
10.809852,13,49.647615
5.843096,7,49.9099
8.421546,10,50.344377
5.541942,7,50.610454
4.053054,5,50.813379
4.164788,5,51.010388
10.283557,12,51.48225
5.820706,7,51.784017
11.460563,14,52.359704
10.569883,13,52.905817
8.551606,10,53.330539
10.753266,13,54.115127
14.022901,16,54.82885
4.904658,6,55.073193
3.847094,5,55.265725
11.536528,14,56.887963
3.215457,4,57.058419
5.025277,6,57.262814
11.257173,14,57.821414
10.813375,12,66.881872
13.16179,15,67.465556
5.802688,7,67.77717
6.131694,8,68.080877
12.527743,14,68.669888
7.151369,8,69.017782
4.786861,6,69.270585
7.953113,9,69.627376
3.152749,4,69.792363
8.901453,10,70.18514
4.164788,5,70.403511
12.281765,15,71.126183
3.305556,4,71.27938
13.995123,16,72.007503
11.694147,16,72.634342
4.9756,6,72.888858
13.30104,16,73.580517
7.34508,9,73.984766
3.949621,5,74.21244
8.438857,10,74.609518
6.452379,8,74.94192
14.66179,17,75.672106
14.707852,17,76.369476
5.851403,7,76.607651
11.028042,15,77.181742
5.770709,7,85.3893
12.707851,14,85.965715
6.977399,8,86.367463
3.416667,4,86.522332
10.150864,12,87.015544
4.891011,6,87.252984
8.476521,10,87.607157
10.54922,13,88.180844
6.695611,8,88.596813
6.770388,8,88.948726
7.725666,10,90.359782
11.166933,15,90.989091
12.579377,15,91.542161
4.197389,5,91.789245
12.453044,15,92.701416
4.863967,6,92.965798
5.836132,7,93.242786
6.378473,8,93.590681
4.933835,6,93.815372
10.465934,13,94.315154
14.91179,17,94.949852
12.548722,14,95.541247
12.484716,15,96.162681
4.054958,5,96.401005
9.261264,12,96.907971
8.798487,10,105.465893
13.689566,16,106.11222
13.372506,15,106.87698
14.356225,16,107.539292
13.919085,17,108.245215
13.189568,15,108.796319
12.194147,16,109.467214
4.735293,6,109.731843
4.182115,5,109.917654
5.905377,7,110.188249
6.126702,7,110.473617
11.646792,15,111.067513
4.661731,6,111.29623
10.32716,12,111.853989
14.513406,16,112.4808
8.743651,11,112.906825
7.211613,8,113.224525
3.422222,4,113.396879
11.558685,14,113.941833
9.392378,11,114.427798
12.946736,15,115.020671
5.175965,6,115.300906
7.985641,9,115.629479
5.267168,6,125.147709
6.04879,7,125.41488
13.427842,15,125.984581
9.560462,12,126.435606
5.872485,7,126.72914
13.456846,16,127.342342
14.439568,17,128.07294
3.905941,5,128.268236
9.493337,12,128.76527
13.272891,15,129.342074
12.110814,16,130.006594
8.194454,9,130.337647
11.994727,17,131.015659
12.586277,15,131.668838
6.896704,8,131.970326
12.374517,14,132.576851
4.192354,5,132.775195
6.955895,8,133.138206
13.652247,16,133.720151
3.876181,5,133.934374
6.374485,8,134.25433
10.686374,14,134.900495
4.083996,5,135.124663
10.344283,13,143.412881
4.81232,6,143.694919
13.722566,15,144.268992
13.134012,15,144.888307
6.71841,8,145.270588
6.154052,8,145.682226
12.494727,17,146.349147
6.701186,8,146.685722
12.252943,15,147.275584
4.846575,6,147.527709
13.856234,16,148.194439
13.550623,16,148.885214
13.26928,16,149.532198
11.29277,16,150.130392
7.912951,9,150.549717
8.489506,10,150.91942
13.679438,17,151.631548
14.245123,17,152.262257
14.022899,16,152.914194
6.670127,8,153.241671
12.925559,16,162.998001
8.419802,10,163.439411
13.014393,16,164.121463
14.197388,17,164.776794
3.941499,5,165.002466
13.48563,16,165.605398
13.73373,16,166.198762
8.857161,11,166.63818
13.71772,17,167.324951
12.624123,17,167.979595
12.445489,15,168.526217
4.186587,5,168.733836
13.230907,16,169.406334
13.411788,15,170.063342
11.433261,15,170.622928
14.050679,16,171.366725
5.762464,7,171.717015
13.52194,17,172.521164
12.09578,15,173.27206
13.689235,16,183.417892
3.148383,4,183.588617
13.344841,15,184.201808
4.031205,5,184.366638
4.021947,5,184.558611
12.530721,15,185.137576
8.197693,11,185.674677
7.808999,10,186.089143
8.505904,10,186.478803
15.245123,17,187.126352
11.393318,15,187.75864
13.114054,16,188.409243
14.800679,17,190.210098
10.508892,13,190.696325
13.392332,16,191.311474
9.818272,11,191.719846
13.134012,15,192.342219
13.106593,16,193.033058
12.718323,16,193.692105
13.68929,16,194.316796
13.77289,15,203.238647
9.014255,11,203.676405
14.634004,17,204.385573
15.106234,17,205.022915
12.05306,17,205.70123
14.217346,17,206.371331
12.494153,15,206.952998
12.073542,16,207.562164
5.955354,7,207.816916
7.950087,10,208.182678
13.761508,16,208.779378
13.280908,16,209.398646
14.197388,17,210.069885
13.364555,16,210.76573
12.801665,16,211.376618
9.833492,11,211.834149
7.328932,9,212.184962
7.385976,9,212.532407
12.900863,16,221.071781
14.402249,17,221.784562
13.91179,16,223.438883
4.207037,5,223.652185
14.604333,16,224.381934
11.084136,14,224.979396
7.163044,9,225.344204
9.901271,12,225.820075
14.541177,17,226.552169
11.377761,15,227.130467
6.060732,7,227.417014
11.385875,16,228.074086
14.16179,16,228.677515
11.941422,16,229.299561
12.967346,15,229.890031
7.650387,9,230.223987
13.876815,17,230.894324
5.124874,6,231.118791
13.689568,16,231.739015
15.106234,17,240.216126
14.828457,17,240.926655
9.782439,12,241.440545
11.828929,14,241.958307
13.328815,16,242.6002
10.717704,13,243.226826
10.190907,13,243.717853
13.434325,16,244.373176
12.00887,14,244.917594
11.608914,16,245.540039
14.995123,17,246.174157
14.522901,17,246.850073
14.361503,16,247.504042
14.41179,17,248.181533
14.384011,17,248.857869
13.975165,17,249.489532
11.932495,14,259.042132
12.912148,16,259.624009
12.300283,17,260.26546
12.194147,16,260.956023
11.703337,14,261.480711
11.925798,14,262.038523
10.235084,14,262.576252
8.443799,10,262.984274
13.49587,17,263.652092
12.194098,16,264.313422
13.210272,16,265.000362
12.080319,16,265.632776
15.189568,17,266.268018
13.690554,17,266.893488
14.828457,17,267.600768
5.69576,7,267.886956
11.327592,14,268.451559
12.46695,17,269.07321
8.160443,10,277.32357
14.939568,17,277.989856
15.243501,17,278.708091
13.745123,16,279.342645
5.770071,7,279.61046
12.318567,17,280.293846
13.634012,16,280.891738
10.281221,12,281.343654
15.050679,17,282.180654
15.106234,17,282.871531
12.052484,16,283.472957
13.236615,16,284.116909
13.651335,17,284.8378
13.634012,16,285.433947
10.114795,14,285.978813
12.299718,15,286.542822
14.717346,17,295.99101
10.031221,12,296.432208
15.022901,17,297.068182
14.114054,17,297.749496
14.467346,17,298.38201
14.717346,17,299.031638
13.607488,16,299.649444
12.328061,17,300.329128
13.88437,17,300.978137
12.661394,17,301.667889
14.38437,17,302.343181
13.495122,15,302.962471
14.66179,17,303.660117
14.16961,17,304.312005
10.2815,12,304.805207
14.606234,17,305.446319
13.418827,16,314.031174
12.108096,16,314.693602
12.661394,17,315.441091
14.521279,17,316.172417
13.467704,16,316.815611
12.605839,17,317.441989
12.578061,17,318.046291
15.106234,17,318.735568
14.939568,17,319.372767
12.661394,17,320.071253
14.41179,17,320.710208
12.411394,17,321.38876
12.439172,17,322.033606
11.633303,14,323.625777
12.578061,17,324.274809
13.595118,16,324.911219
13.864054,17,333.262317
14.606234,17,334.036522
15.134012,17,334.739459
6.906688,8,335.06695
15.050679,17,335.80623
13.987373,17,336.47783
14.529938,17,337.141944
10.956419,13,337.634035
12.409772,17,338.314913
15.050679,17,338.978054
11.447178,17,339.617496
13.947388,17,340.22674
13.301932,16,340.855138
11.368879,14,341.402627
12.196863,15,341.95763
12.578061,17,342.619041
12.124759,16,351.278706
15.124518,17,351.937999
12.578061,17,352.562459
15.16179,17,353.231414
12.221591,16,353.867662
14.189568,16,354.481367
10.724383,13,355.045878
14.91179,17,356.893499
13.744414,16,357.530005
14.475165,17,358.246641
14.411782,16,358.950209
13.355273,17,359.741084
14.225165,17,360.492892
14.114054,17,361.281137
14.429749,16,362.049567
14.217346,17,362.709211
14.217346,17,372.060653
15.134012,17,372.699909
13.683289,16,373.379683
14.745123,17,374.096777
14.856234,17,374.73978
15.180074,17,375.438629
12.633616,17,376.125039
12.411394,17,376.809886
13.10722,16,377.398508
12.46695,17,378.085094
14.314687,17,378.810803
14.967346,17,379.529811
12.135875,16,380.140684
15.050679,17,380.781025
9.993337,12,381.241102
12.661394,17,390.972901
12.661394,17,391.660976
15.078457,17,392.523054
10.965559,13,393.014169
13.947388,17,393.710624
14.467346,17,394.408845
12.272505,17,395.031316
13.634012,16,395.708645
12.567968,15,396.245665
12.633616,17,396.907799
11.826846,14,397.490171
14.5414,17,398.170681
11.424753,14,398.742168
11.583036,16,399.386057
15.189568,17,400.064492
13.690554,17,400.751407
15.207852,17,409.625026
13.86353,17,410.361657
12.751895,17,411.015108
14.66179,17,411.714302
15.134012,17,412.354447
15.078457,17,413.056973
12.605839,17,413.689305
15.050679,17,414.350919
15.106234,17,415.006856
12.46695,17,415.734058
15.134012,17,416.387691
12.633616,17,417.000244
15.050679,17,417.673192
15.134012,17,418.379798
12.578061,17,419.031552
15.106234,17,428.890153
15.16179,17,429.519217
10.138242,12,429.973361
9.981354,12,430.452079
15.180074,17,431.200094
10.958067,13,431.658387
15.050679,17,432.279514
13.690554,17,432.956419
14.030721,17,433.591086
14.995123,17,434.342197
10.905007,13,434.841353
15.011508,17,435.506679
12.688895,17,436.224847
11.885975,14,436.760392
15.134012,17,437.452904
13.660829,17,438.204097
15.050679,17,446.891355
10.679627,14,447.404098
14.967346,17,448.041844
14.745123,17,448.666922
14.552642,17,449.320722
11.421096,15,449.91442
14.030721,17,450.632599
13.91961,17,451.345809
12.578061,17,452.032675
14.550679,17,452.709531
15.022901,17,453.360476
15.189568,17,454.026495
14.634012,17,454.715802
13.801037,17,455.363062
15.106234,17,457.10489
12.254971,16,457.702037
7.06683,9,466.05276
15.050679,17,466.778613
15.16179,17,467.499743
15.050679,17,468.22876
13.975165,17,468.893232
13.947388,17,469.566171
12.809242,15,470.157542
14.884012,17,470.900686
14.578457,17,471.662337
14.772901,17,472.356291
13.732769,17,472.987177
14.384012,17,473.622959
14.41179,17,474.293457
14.522901,17,474.952361
13.91961,17,475.665625
12.689172,17,484.20422
15.106234,17,484.907317
12.661394,17,485.632937
12.272505,17,486.321166
12.550283,17,487.033656
14.328457,16,487.706458
14.002943,17,488.377669
12.578061,17,490.159532
15.078457,17,490.80388
13.870243,17,491.457294
10.618996,13,491.92092
14.141832,17,492.609604
15.050679,17,493.305173
14.467346,17,493.978379
12.522505,17,494.695112
14.606234,17,495.362781
12.46695,17,504.686144
14.995123,17,505.360405
12.272505,17,506.120948
14.002943,17,506.774283
13.620003,16,507.49043
10.928641,13,508.090282
15.106234,17,508.795369
12.550283,17,509.528531
14.467346,17,510.233539
15.106234,17,510.87624
15.134012,17,511.671113
14.606234,17,512.414306
14.300679,17,513.21914
12.605839,17,513.900263
12.217704,15,514.498796
13.662776,17,524.695651
14.114054,17,525.519879
10.021115,12,525.997432
14.606234,17,526.727045
12.578061,17,527.376867
14.356593,17,528.05024
12.661394,17,528.750023
14.114054,17,529.420799
14.578457,17,530.077328
15.134012,17,530.769236
15.189568,17,531.451562
12.605839,17,532.242992
12.633616,17,532.933025
11.410926,14,533.453112
11.745482,14,533.963894
15.078457,17,534.727816
14.030721,17,543.103798
11.885975,14,543.686819
14.272901,17,544.376875
12.550283,17,545.065726
15.022901,17,545.747154
14.225165,17,546.397934
11.836463,14,547.014239
11.781221,14,547.529099
13.551665,17,548.212802
12.605839,17,548.901718
12.550283,17,549.566922
15.106234,17,550.22832
15.16179,17,550.915656
15.16179,17,551.561508
12.578061,17,552.299642
14.356234,17,552.956115
15.16179,17,562.926317
14.689568,17,563.558982
15.022901,17,564.254124
14.189568,17,564.925101
15.106234,17,565.640877
12.550283,17,566.293247
15.134012,17,566.972433
15.078457,17,567.616202
14.995123,17,568.241335
14.522901,17,568.928794
15.078457,17,569.594948
15.050679,17,570.258278
15.106234,17,570.891903
15.106234,17,571.538738
15.16179,17,572.15985
14.356234,16,580.86695
15.134012,17,581.610173
14.030721,17,582.282418
13.690554,17,583.014543
12.661394,17,583.702991
12.578061,17,584.371721
14.800679,17,585.000541
12.439172,17,585.617443
13.300679,16,586.23822
15.106234,17,586.89989
15.134012,17,587.58924
13.746109,17,588.234568
12.633616,17,589.945715
10.51296,14,590.502085
14.41179,17,591.174155
14.460272,17,599.874605
14.384012,17,600.547508
14.606234,17,601.231237
15.134012,17,601.870067
14.058499,17,602.574577
15.134012,17,603.310693
15.106234,17,603.984044
13.975165,17,604.617735
15.245123,17,605.279926
14.634012,17,605.934006
12.605839,17,606.596591
14.16961,17,607.207682
7.047572,9,607.565598
15.106234,17,608.211735
15.134012,17,608.891215
15.078457,17,617.321051
15.134012,17,617.999147
15.16179,17,618.700921
15.106234,17,619.423621
15.134012,17,620.065078
11.789752,14,620.64077
12.494727,17,621.340442
15.134012,17,623.179794
12.522505,17,623.908137
14.328457,17,624.584061
14.114054,17,625.280187
15.106234,17,625.954786
12.633616,17,626.604397
15.16179,17,627.305463
15.134012,17,627.995489
13.08042,16,628.619168
13.633051,17,637.222976
12.46695,17,638.218583
12.661394,17,639.143486
15.134012,17,640.244222
14.384012,17,642.320459
15.134012,17,643.257063
12.605839,17,644.236405
15.134012,17,645.029097
15.106234,17,645.847743
15.106234,17,646.653587
15.078457,17,647.427011
15.106234,17,648.35038
11.800283,17,649.304914
15.106234,17,650.222192
13.662776,17,651.209928
14.364054,17,661.742693
12.633616,17,662.434348
12.605839,17,663.237511
15.134012,17,663.923238
15.16179,17,664.659161
12.71695,17,665.384386
14.328457,17,666.1529
15.022901,17,666.859847
12.661394,17,667.542956
15.16179,17,668.201414
14.578457,17,668.917036
14.328457,17,669.693867
12.661394,17,670.502674
14.41179,17,671.204741
15.022901,17,671.898279
12.661394,17,680.758401
15.078457,17,681.429945
14.384012,17,682.16892
7.36353,9,682.596126
12.661394,17,683.306029
15.106234,17,684.039341
14.356234,16,684.687289
15.16179,17,685.347488
14.058499,17,686.038059
15.134012,17,686.686328
15.217346,17,687.408885
12.522505,17,688.12567
14.245123,17,689.909879
15.16179,17,690.618644
14.689568,17,691.280806
15.106234,17,700.025326
15.16179,17,700.790112
11.885975,14,701.383071
15.078457,17,702.097356
12.633616,17,702.730182
14.328457,17,703.448448
13.60722,17,704.152788
15.106234,17,704.824918
12.743105,17,705.477279
15.106234,17,706.127469
14.856234,17,706.811368
10.932495,13,707.30997
15.134012,17,708.040929
14.66179,17,708.704672
12.633616,17,709.373878
12.661394,17,710.12012
15.16179,17,718.67777
14.16961,17,719.308423
14.550679,17,719.993876
14.356234,17,720.651663
15.16179,17,721.28617
14.522901,17,723.001011
12.522505,17,723.712105
15.189568,17,724.396084
15.189568,17,725.064458
12.689172,17,725.750666
15.022901,17,726.413492
10.960272,13,726.912814
12.689172,17,727.574932
15.16179,17,728.215825
13.051037,16,728.864804
12.328061,17,737.554002
15.189568,17,738.191723
13.773887,17,738.87288
15.16179,17,739.54309
12.633616,17,740.228038
14.689568,17,740.910185
12.689172,17,741.521778
12.689172,17,742.191598
13.468331,17,742.884312
8.941531,11,743.315527
12.578061,17,744.030944
13.496109,17,744.712507
15.106234,17,745.363013
12.689172,17,746.0466
12.411394,17,746.727402
12.633616,17,747.407871
12.272505,17,757.072196
15.16179,17,757.734533
13.690554,17,758.41468
12.633616,17,759.116403
12.707456,17,759.794048
14.245123,17,760.468073
15.16179,17,761.175114
10.039752,12,761.619712
14.606234,17,762.242302
12.633616,17,762.89546
14.622896,17,763.57466
15.16179,17,764.246471
14.578457,17,764.97741
14.356234,17,765.757303
12.661394,17,766.535649
13.468331,17,775.347178
15.106234,17,776.071593
12.633616,17,776.773697
15.078457,17,777.386717
12.133616,17,778.032596
14.114054,17,778.718983
14.439568,17,779.359811
12.689172,17,780.000759
15.134012,17,780.676991
14.550679,17,781.279973
14.606234,17,781.943254
14.550679,17,782.62659
15.189568,17,783.291601
11.96695,17,783.965137
15.134012,17,784.643084
15.078457,17,794.141316
15.189568,17,794.86685
14.086277,17,795.521131
14.002943,17,796.203562
15.134012,17,796.945096
12.689172,17,797.646507
12.689172,17,798.282328
15.16179,17,798.985657
14.114054,17,799.621499
12.661394,17,800.284995
12.633616,17,800.985722
15.16179,17,801.65891
12.633616,17,802.288453
15.106234,17,802.933079
15.134012,17,803.619649
15.16179,17,812.208907
14.578457,17,812.890482
12.050283,17,813.642226
15.134012,17,814.312331
13.057974,16,814.967272
15.078457,17,815.639245
14.558499,17,816.255823
12.661394,17,816.930184
13.91961,17,817.59092
15.078457,17,818.259165
14.245123,17,818.857409
14.606234,17,819.543144
12.689172,17,820.201891
12.661394,17,820.844828
10.051037,12,821.317165
15.16179,17,823.042128
12.494727,17,831.514834
15.134012,17,832.136937
14.197388,17,832.834312
12.605839,17,833.442443
15.078457,17,834.144701
12.689172,17,834.795119
12.661394,17,835.498195
13.91961,17,836.19078
15.189568,17,836.846608
12.494727,17,837.537928
12.263622,15,838.190315
12.633616,17,838.853039
12.578061,17,839.529298
15.106234,17,840.209802
14.114054,17,840.865156
12.494727,17,849.446913
15.078457,17,850.100996
12.46695,17,850.733785
14.245123,17,851.410946
14.495123,17,852.068815
12.078061,17,852.711774
