#{"t_start": 1764475657.271833, "env_id": "merge-v0"}
r,l,t
4.192565,5,3.925869
4.936717,6,4.161088
6.717222,8,4.45548
4.88892,6,4.662237
7.60405,9,5.004755
11.083185,13,5.410713
4.288987,5,5.619747
5.770962,7,5.863171
9.44507,11,6.30641
4.028218,5,6.497695
6.111648,7,6.753636
11.071844,15,7.367068
7.75001,9,7.69093
7.402625,9,8.016506
3.836082,5,8.270066
9.342465,11,8.710561
3.845854,5,8.919639
5.780527,7,9.225557
6.695101,8,9.60423
7.932372,10,10.061629
14.134012,16,10.737699
10.287606,12,11.264828
7.222253,8,11.837158
3.929068,5,12.153401
14.078447,16,12.986308
10.717793,14,13.52467
10.780827,13,14.016047
13.328113,15,23.71952
4.782882,6,23.977485
8.243339,10,24.359446
7.775892,9,24.744529
13.944836,16,25.380204
11.801655,14,25.944118
4.305556,5,26.20303
6.035091,7,26.536997
12.467344,14,27.038406
6.571718,8,27.408605
10.117737,12,27.931629
5.224119,6,28.139487
8.943846,10,28.538995
12.39844,14,29.163505
6.868422,8,29.486182
7.966481,10,29.899018
3.138889,4,30.030881
13.217346,15,30.838608
3.987991,5,31.090141
6.884353,8,31.505686
12.328815,15,32.28829
13.106234,15,33.024631
5.918222,7,33.382013
4.066672,5,33.649102
5.076644,6,34.669083
3.187679,4,35.336629
12.190506,15,36.395202
10.500986,12,46.618401
4.109232,5,46.871873
7.025899,8,47.17578
12.272901,14,47.726162
7.372487,9,48.091777
3.401481,4,48.216447
11.888592,16,48.804167
5.830832,7,49.06887
5.858165,7,49.344073
4.050189,5,49.567075
11.39599,15,50.165606
3.124519,4,50.333591
6.930507,8,50.654315
7.361115,10,51.044835
5.513583,7,51.320786
3.192565,4,51.474844
7.268576,9,51.848656
12.356233,14,52.436974
14.689568,17,53.1722
10.386735,13,53.814948
11.844283,15,54.577187
10.641879,14,55.188012
5.966855,7,55.449548
10.841385,14,57.08177
11.59071,15,57.673617
3.194444,4,57.824254
12.272853,14,66.96123
10.930345,14,67.513132
5.916839,7,67.813311
13.039277,14,68.362287
7.568938,9,68.757047
11.266316,15,69.386791
9.216416,12,69.872631
14.187945,16,70.535286
8.929071,10,71.029131
12.383051,15,71.640383
7.612828,9,72.098831
6.155734,7,72.346461
12.041425,16,73.012455
10.265768,12,73.537328
3.262593,4,73.690057
9.702531,12,74.234384
9.289044,12,74.737607
6.816854,8,75.099916
8.43861,10,75.505859
3.969276,5,75.725242
13.051617,16,76.360149
5.174043,6,76.576631
13.048398,14,77.109466
12.222223,15,85.664572
6.211232,7,85.919488
10.345251,12,86.464448
6.747426,8,86.761851
3.172222,4,86.971204
6.701821,8,87.280703
12.938931,16,87.922544
5.457614,7,88.234743
6.694981,8,88.64404
5.937123,7,88.925354
11.473923,14,90.500001
5.483039,7,90.802521
6.042836,7,91.089643
5.948019,7,91.349312
13.23373,15,92.144202
8.015413,10,92.702423
14.245123,16,93.357065
4.172222,5,93.579964
10.962939,15,94.131856
8.071319,9,94.478253
13.170963,16,95.135838
6.116667,7,95.406997
5.705556,7,95.672071
9.711776,14,96.299906
5.401245,7,96.613464
11.553542,15,105.403396
4.021947,5,105.614723
13.689568,16,106.239633
14.022567,16,107.043566
9.181278,12,107.545709
12.055257,16,108.201435
8.146933,10,108.5816
13.150331,15,109.165394
5.694802,7,109.444532
6.227778,7,109.773748
9.319855,11,110.180821
9.67831,14,110.752492
6.147079,7,111.017689
5.01452,6,111.258516
14.106234,16,111.950636
9.273259,11,112.38633
13.605525,16,113.027701
5.828935,7,113.296339
11.552541,16,113.938187
14.161743,16,114.622022
12.475107,14,115.18303
14.356234,16,125.120778
3.988037,5,125.300231
12.189172,17,125.95545
3.88596,5,126.160083
8.374705,10,126.52119
7.786466,9,126.875012
6.873695,8,127.165491
14.439568,16,127.801294
11.13437,13,128.391515
13.800623,15,129.017863
11.336219,13,129.493613
3.883522,5,129.716402
9.773279,12,130.176316
10.94471,15,130.776405
11.02326,13,131.30902
12.496051,15,131.933484
5.04233,6,132.179271
4.146149,5,132.384794
12.050283,17,133.139863
10.036642,12,133.572107
4.123704,5,133.758693
11.039695,13,134.295507
13.485352,15,134.991452
15.022901,17,143.439816
12.641832,15,144.082053
13.022901,15,144.691662
11.002343,15,145.388556
7.009116,8,145.751296
12.383616,17,146.427686
14.215676,16,147.04742
13.383735,15,147.679545
3.354346,4,147.81687
11.333598,15,148.484834
14.134012,16,149.193683
12.578061,17,149.813532
12.911782,15,150.481428
8.804909,11,150.88065
9.932495,12,151.343387
13.909566,16,152.009802
13.558491,16,152.611198
3.928683,5,152.845388
13.669797,16,153.477556
13.52289,15,163.233458
10.875221,13,163.791124
6.845232,8,164.129288
13.986333,17,164.762156
8.180289,10,165.1917
11.172098,15,165.751828
12.21695,17,166.397416
8.706823,10,166.79799
14.606234,17,167.466971
13.022846,15,168.040353
4.169612,5,168.22301
8.487281,10,168.608049
8.689503,11,169.0566
12.884012,15,169.71031
7.39222,10,170.131602
4.338889,5,170.317073
11.911394,17,171.042591
12.110814,16,171.81134
7.886711,10,172.293612
9.291401,11,172.824532
4.092827,5,173.079309
12.745122,14,183.180842
4.12617,5,183.369367
11.625805,15,183.995765
15.049057,17,184.631742
12.438607,15,185.243693
12.827495,16,185.987409
13.094841,15,186.554357
12.024486,16,187.17533
12.613952,15,187.789892
13.058499,15,188.400931
12.073533,16,190.157034
12.606234,14,190.695259
12.439172,17,191.327756
11.833036,16,191.96427
6.807774,8,192.306132
6.422913,8,192.62297
4.983161,6,192.893144
14.689568,17,193.594384
11.467995,13,194.109112
6.554271,8,202.720557
6.710213,8,203.047492
11.821499,14,203.623766
11.496976,16,204.300036
14.707852,17,204.939898
15.078457,17,205.616876
9.492785,12,206.056489
6.16305,8,206.419387
4.977899,6,206.63086
14.772901,17,207.297675
8.134374,10,207.662388
15.050679,17,208.277364
12.893115,16,208.919782
5.632976,7,209.168918
13.634998,17,209.847478
4.201162,5,210.031614
11.995193,15,210.686089
5.68029,7,210.970591
9.516152,11,211.384638
13.717346,16,212.045761
12.16179,14,212.581769
15.106234,17,221.148005
14.384012,17,221.853832
13.845117,16,223.514805
12.384951,15,224.223985
8.289872,11,224.657422
13.708067,17,225.37615
12.630382,15,226.002706
12.210809,16,226.658463
12.108097,16,227.259189
13.745115,16,227.968593
11.96695,17,228.598057
13.134998,16,229.223524
14.467346,16,229.853186
14.467346,16,230.475082
14.272901,17,231.103003
11.405484,15,231.712301
14.91179,17,240.165285
14.967346,17,240.884481
11.086777,13,241.43305
14.217346,16,242.043587
7.74784,9,242.405237
14.578457,17,243.157924
12.106982,15,243.782824
11.69471,15,244.378985
14.384012,17,245.019766
15.189568,17,245.673994
12.272505,17,246.340219
13.494789,15,246.933091
12.446366,16,247.575551
9.89802,12,248.053287
11.095856,13,248.558729
13.550679,16,249.188765
13.496101,17,249.8498
14.467346,17,259.47745
15.245123,17,260.116753
13.550679,16,260.765635
10.142019,12,261.25507
12.966375,16,261.83453
13.217346,15,262.469731
14.550679,17,263.121829
5.786907,7,263.384072
13.624241,16,264.088412
