#{"t_start": 1764487741.2450447, "env_id": "merge-v0"}
r,l,t
6.994169,8,2.820325
6.832534,8,3.0973
11.01095,14,3.529006
8.479426,10,3.816628
6.318148,7,4.035102
10.112594,12,4.366966
13.863402,16,4.895304
13.189243,15,5.294703
4.127329,5,5.491076
12.298531,15,5.865025
7.156057,8,6.059749
5.88701,7,6.259522
4.864041,6,6.426492
7.939926,10,6.709521
8.639514,10,7.00985
6.924063,8,7.220261
4.123127,5,7.359852
3.974664,5,7.503511
9.41834,11,7.80415
13.354718,16,8.231654
7.105744,8,8.422976
4.800452,6,8.554379
7.540255,9,8.828057
12.055614,14,9.198011
8.513594,10,9.439663
12.530664,15,10.330761
5.068036,6,10.471304
7.588285,9,10.715028
11.043025,14,11.15397
9.72304,12,11.477152
10.822869,12,11.742375
6.953296,8,11.9964
4.083285,5,12.113323
6.897149,8,12.334516
6.075241,7,12.490517
4.750626,6,12.619144
6.056999,7,12.783431
8.638889,10,13.029024
10.883317,13,13.350816
4.035568,5,13.520381
7.877554,10,13.856672
9.245919,11,14.216931
10.458285,12,14.54453
5.677903,7,14.704153
11.657893,15,15.079155
10.48373,12,15.354405
11.130908,13,15.66537
8.551934,10,15.905813
6.595349,8,16.083137
12.083036,16,16.466529
6.232197,7,16.604747
10.231061,12,17.12556
13.000392,14,17.455549
6.017168,7,17.656331
8.409677,10,17.91936
6.099067,7,18.101576
4.899772,6,18.246205
4.172222,5,18.356616
4.972223,6,18.499779
13.60722,17,18.882627
4.01376,5,19.002882
6.549069,8,19.180469
5.624939,7,19.342797
10.582402,13,19.629582
3.159901,4,19.723118
13.694788,15,20.088767
4.305556,5,20.212251
6.979618,8,20.384293
11.151353,13,20.685414
5.069316,6,20.818326
5.977034,7,20.995687
9.95953,12,21.262708
8.489003,10,21.473248
3.336278,4,21.553416
3.130339,4,21.646763
10.468425,13,21.94679
5.726972,7,22.124487
13.916725,15,22.462985
4.904658,6,22.581447
4.87688,6,22.710347
4.003427,5,22.844303
12.300677,14,23.534564
11.030631,13,24.118519
6.523241,8,24.492188
6.812277,8,24.735091
11.719239,14,25.186692
6.850501,8,25.42057
6.807768,8,25.692966
11.796425,14,26.160441
5.261116,6,26.349879
4.207037,5,26.506505
5.803054,7,26.732255
7.608287,9,27.010154
13.272854,15,27.483157
11.858097,16,27.902074
11.933618,15,28.318597
5.197702,6,28.499531
11.104817,13,28.927145
11.877428,16,29.36376
12.070501,16,29.808138
4.319963,5,29.966617
6.094542,7,30.19236
14.050677,16,30.597351
6.985987,8,30.795226
3.969721,5,30.921317
11.652019,13,31.252167
7.341904,9,31.839545
4.845814,6,32.087756
11.475352,14,32.56022
11.056542,13,32.9378
14.660168,17,33.365868
8.886386,10,33.605959
7.367012,9,33.874164
3.326568,4,33.964258
8.923468,10,34.23188
7.413086,9,34.438571
9.905981,13,34.754041
14.096741,16,35.208776
11.668733,15,35.630546
10.72304,13,35.975563
4.975952,6,36.149127
12.447331,15,36.545862
5.290023,7,36.73194
12.857219,16,37.115979
13.522901,15,37.468301
11.204029,14,37.795024
7.001957,8,38.028029
8.801076,11,38.346659
4.148246,5,38.49398
13.800679,16,39.250443
14.763083,17,39.724198
8.557447,10,39.99466
9.327537,11,40.336362
11.58373,15,40.685427
12.697378,15,41.114709
7.638919,9,41.331207
4.808305,6,41.498365
3.29879,4,41.591455
10.141359,12,41.879354
13.061154,15,42.261935
7.321684,9,42.481435
4.154658,5,42.598348
