#{"t_start": 1764487741.119888, "env_id": "merge-v0"}
r,l,t
6.826998,9,2.982901
7.777794,9,3.292575
10.002748,12,3.647968
5.111648,6,3.815344
3.180526,4,3.948431
5.762487,7,4.171033
6.485728,8,4.3397
7.803675,9,4.665632
5.072724,6,4.865154
6.042639,7,5.085313
7.022386,9,5.326457
12.084663,15,5.754812
3.401481,4,5.865845
5.238134,6,6.004933
5.862554,7,6.185799
6.141834,7,6.384341
3.923995,5,6.528785
5.003427,6,6.683838
6.653617,8,6.92751
6.903882,8,7.155817
6.609721,8,7.3773
10.447549,13,7.733452
7.763741,9,7.983103
13.011451,15,8.374703
8.622439,11,8.628762
10.762621,12,8.975473
6.790258,8,9.198801
13.252291,15,9.56642
6.605742,8,9.817478
4.978987,6,10.432584
10.18107,12,10.717561
6.993237,8,10.942964
12.342202,15,11.415835
7.543541,9,11.647471
13.856234,16,12.057298
4.096753,5,12.191076
6.947387,8,12.396719
5.947315,7,12.572923
10.674487,12,12.83437
3.984703,5,12.963453
3.983431,5,13.082655
5.652652,7,13.273475
7.508662,9,13.472959
13.278112,15,13.988344
6.549424,8,14.259256
6.66159,8,14.483306
4.252945,5,14.62059
7.868507,9,14.822924
4.192565,5,14.955891
6.872409,8,15.165803
6.947871,8,15.340513
7.819297,9,15.576392
4.177876,5,15.676794
13.12518,16,16.045485
5.040256,6,16.182442
4.06232,5,16.317259
5.917566,7,16.461518
7.944446,9,16.666769
3.208852,4,16.747117
5.938613,7,16.909504
3.213672,4,17.245539
5.056398,6,17.383739
13.300679,15,17.789819
7.780634,9,18.019847
13.567063,15,18.391043
4.125839,5,18.507008
6.712602,8,18.685414
5.264677,6,18.830147
6.730924,8,19.006222
8.070253,9,19.210402
10.207525,12,19.493933
6.505394,8,19.666538
4.131778,5,19.775575
8.159574,10,20.019673
14.48206,16,20.401427
5.896202,7,20.549947
14.300632,17,20.955281
11.608095,16,21.32635
6.047006,7,21.461434
12.40166,15,21.785587
4.243235,5,21.894911
7.535611,9,22.11563
10.099181,12,22.391818
6.749403,8,22.582351
6.818975,8,22.751952
5.584295,7,22.910469
12.594722,17,23.699031
13.307845,15,24.381371
4.827407,6,24.637348
12.870672,14,25.110289
12.772899,14,25.515003
6.27395,8,25.78566
12.328409,14,26.244734
7.595811,9,26.534535
12.106593,15,27.016839
5.206925,6,27.190685
9.00313,11,27.552505
11.410494,14,27.912905
5.849245,7,28.101454
4.979599,6,28.270886
4.169929,5,28.407975
14.180074,16,28.926809
13.013407,14,29.341002
12.566055,15,29.74156
8.620738,10,30.029222
10.229809,13,30.424931
6.216951,7,30.598792
3.326568,4,30.693175
4.068036,5,30.80328
14.568963,17,31.241812
5.017168,6,31.398139
6.139061,7,31.921181
12.290117,15,32.470484
5.749511,7,32.707192
12.151335,15,33.119518
10.152511,12,33.436324
4.111648,5,33.561997
12.467344,14,33.934947
13.467346,15,34.332379
11.50441,14,34.657105
10.652515,12,34.97792
10.141518,12,35.300292
5.917566,7,35.469917
5.122227,6,35.67153
9.842406,13,35.985985
6.029221,7,36.220532
4.124971,5,36.349378
10.999932,15,36.750163
12.940498,16,37.150137
12.52194,16,37.513553
6.142488,8,37.720415
3.13701,4,37.808661
7.372487,9,38.015716
13.353955,15,38.467694
12.418625,14,39.145458
3.159901,4,39.271399
12.911454,14,39.685165
8.016538,10,39.946075
7.160443,9,40.258164
11.370939,13,40.570583
6.710795,8,40.760519
6.094542,7,40.985228
13.493479,17,41.405913
4.864041,6,41.564792
5.205838,6,41.712286
12.788951,14,42.04955
11.796724,13,42.370413
7.117852,8,42.579272
9.743966,11,42.864241
14.467346,17,43.302373
7.596094,9,43.516987
12.450605,15,43.883055
3.911563,5,44.012486
8.63634,11,44.283157
11.508154,13,44.594535
3.215457,4,44.711192
11.057899,15,45.104146
13.606234,16,45.516769
10.417183,12,46.101397
11.971925,16,46.57722
7.428641,9,46.861374
12.188607,15,47.227234
12.660115,15,47.590033
13.678165,16,47.992426
13.995123,16,48.401516
11.736555,14,48.777701
12.191536,14,49.116952
13.85591,16,49.510409
13.485582,15,49.898106
4.885517,6,50.034106
10.727406,14,50.39329
9.998809,12,50.689087
11.66637,16,51.076721
4.021947,5,51.216741
13.522575,15,51.573354
13.067063,15,51.918997
10.785598,12,52.204227
3.401481,4,52.301801
9.983931,14,52.904293
12.558434,15,53.322663
12.5834,14,53.71933
13.021279,14,54.063068
4.107251,5,54.19015
14.791185,17,54.646965
14.939568,17,55.098303
3.24145,4,55.233654
12.46695,17,55.628988
8.521447,11,55.904722
10.642378,13,56.238378
8.206348,11,56.503824
11.932707,16,56.88878
12.621656,15,57.215427
7.409189,9,57.456316
10.043924,12,57.800699
6.011403,7,58.00983
14.363347,16,58.45603
11.405491,15,58.962671
14.300679,16,59.465613
6.642231,8,60.01568
11.580319,16,60.536346
11.868988,13,60.970209
13.158929,16,61.55599
4.015059,5,61.709636
8.223217,10,62.021302
12.299718,15,62.529904
11.930037,16,62.986467
7.71547,9,63.284362
14.068963,16,63.877018
14.884012,17,64.41416
14.205952,16,64.937296
13.363999,16,65.468315
12.078695,16,65.960775
3.829974,5,66.115303
13.445488,16,66.630793
14.344786,16,67.135266
12.261748,16,67.650606
7.072268,9,67.97745
6.394267,8,68.701978
12.84511,14,69.175065
14.272576,16,69.735461
11.16901,15,70.124771
13.483673,15,70.492793
13.106234,15,70.875099
11.66203,16,71.27648
12.819949,16,71.66379
13.02194,16,72.043473
12.334711,15,72.395198
12.745122,14,72.746536
13.541183,15,73.217793
12.205833,17,73.686147
14.384012,17,74.078624
12.695765,15,74.443209
12.290823,16,74.812828
11.04275,15,75.192381
13.76146,15,75.756999
11.225166,13,76.111796
12.039752,15,76.526393
11.114159,17,76.942723
13.939243,16,77.379803
4.969636,6,77.507385
7.909353,9,77.721152
12.059701,16,78.11465
12.216383,15,78.509605
13.16179,15,78.900299
11.247087,14,79.261136
13.634012,16,79.660883
13.437564,15,80.012351
7.328818,9,80.289733
9.086463,11,80.612744
10.259299,12,80.895283
13.522899,15,81.270784
12.383616,17,81.754473
13.300622,15,82.191164
6.421949,8,82.626389
11.150397,13,82.960226
12.221878,16,83.441384
14.634012,17,83.889134
12.540789,17,84.291715
14.272844,16,84.68855
13.576846,16,85.177767
12.095308,15,85.647527
14.439568,17,86.198667
13.283335,15,86.677581
13.67845,15,87.188498
11.721924,16,87.673314
13.632113,16,88.51677
12.567063,14,89.194713
6.328292,8,89.610049
