#{"t_start": 1764487741.0468683, "env_id": "merge-v0"}
r,l,t
4.167329,5,2.937338
4.173995,5,3.081667
5.599585,7,3.326823
3.2,4,3.460288
3.987961,5,3.612613
7.211613,8,3.835544
4.021012,5,3.989117
8.59531,10,4.289903
5.040258,6,4.411587
8.007985,10,4.760785
14.041185,16,5.269058
5.183157,6,5.429108
6.76128,9,5.713172
8.751897,10,5.96516
5.61593,7,6.140678
3.98871,5,6.258426
8.428587,11,6.585413
12.133616,17,7.056154
4.579504,6,7.225625
12.373882,15,7.636639
8.764496,10,7.907292
4.277778,5,8.062527
5.86393,7,8.223623
5.956925,7,8.421249
5.243246,6,8.566995
5.961232,7,8.725144
6.624802,8,8.974909
12.31734,14,9.342561
5.612595,7,9.512521
5.040179,6,9.670422
5.159914,6,9.83276
7.626117,9,10.547708
13.039563,15,10.930262
5.881568,7,11.144446
12.401058,15,11.590738
6.15375,7,11.755962
11.044843,14,12.136705
3.208304,4,12.240846
13.939235,16,12.645268
11.146709,12,12.910996
4.896285,6,13.06696
7.151369,8,13.252435
3.215457,4,13.37501
7.847055,9,13.576816
8.273497,10,13.929256
5.177876,6,14.125715
11.624833,14,14.560153
6.577409,8,14.763005
6.069795,7,14.922829
10.893205,14,15.273092
3.292389,4,15.367414
8.559972,11,15.637702
11.865255,16,16.010802
4.050554,5,16.122063
9.273283,11,16.386765
14.207852,16,16.739769
9.244407,11,16.991147
5.233161,6,17.366232
13.495114,15,17.747502
3.288894,4,17.847245
8.844315,11,18.138117
5.095814,6,18.298827
4.821325,6,18.447453
6.762467,8,18.631034
6.665813,8,18.805696
4.144444,5,18.919758
6.808953,8,19.100464
5.10861,6,19.237198
13.272901,15,19.590281
14.111503,16,19.944926
6.931657,8,20.145794
5.85861,7,20.302638
5.889426,7,20.474226
5.662953,7,20.632712
4.986081,6,20.751065
6.156057,7,20.919883
8.16018,10,21.171111
6.800554,8,21.354579
6.750537,8,21.523184
4.864653,6,21.644924
6.137498,7,21.80689
5.095814,6,21.930494
5.938963,7,22.097121
11.371591,13,22.396888
10.142019,12,22.677814
4.144444,5,22.7797
8.799631,10,23.010462
3.929863,5,23.182591
12.78923,14,23.922191
3.929251,5,24.164685
4.111535,5,24.351395
6.631862,8,24.724536
7.042457,8,24.967409
6.068139,7,25.210194
6.083505,7,25.410456
11.516603,15,25.877472
11.307899,15,26.381954
7.260429,9,26.676459
8.666667,10,26.984912
5.040258,6,27.178492
11.44143,16,27.676459
6.439891,8,27.890207
4.969276,6,28.046892
13.245123,15,28.456205
3.875839,5,28.615498
8.015768,9,28.917947
12.593444,15,29.353038
7.941284,9,29.582537
5.125839,6,29.758017
5.455982,7,29.961516
12.601029,15,30.415863
9.16815,11,30.696374
8.384374,10,30.93383
3.909913,5,31.066524
4.81232,6,31.214571
8.071294,9,31.448522
13.483683,15,32.289111
13.467346,15,32.792823
7.747069,9,33.054741
5.125839,6,33.207033
11.574236,15,33.588629
6.069415,7,33.755982
13.606226,15,34.166813
14.021001,16,34.566536
11.942525,16,34.944902
7.220069,9,35.212771
4.902308,6,35.38462
13.290908,15,35.792896
9.085492,12,36.112751
5.903616,7,36.325635
11.890785,14,36.695403
4.277825,5,36.825118
13.474512,15,37.195054
3.336278,4,37.288409
8.373009,10,37.51404
11.663653,16,37.909421
12.04016,14,38.289789
6.89563,8,38.506792
9.437681,11,39.115522
13.828457,16,39.581215
10.743185,13,39.945275
10.069809,12,40.329682
5.412172,7,40.510312
4.792066,6,40.649448
8.197898,10,40.879884
10.460032,13,41.265391
3.86609,5,41.377089
10.442559,12,41.692626
8.22737,10,41.923788
12.021929,14,42.274318
11.912774,14,42.621409
10.379685,13,42.969451
7.631715,9,43.204998
4.646721,6,43.34659
11.150807,13,43.673095
13.705952,16,44.060035
14.717346,17,44.46811
5.111142,6,44.618301
14.078457,16,45.036292
5.933455,7,45.232627
4.856358,6,45.392992
13.522901,16,46.068791
7.660361,9,46.318562
6.105629,7,46.510847
12.134252,16,47.01561
7.10306,9,47.228881
10.032187,12,47.53477
5.014277,6,47.668352
12.376874,16,48.06532
3.132123,4,48.172346
13.634012,16,48.595721
14.717346,17,49.014708
13.705951,15,49.389379
4.056218,5,49.509403
7.731149,10,49.769046
10.404476,13,50.08872
13.328457,15,50.460694
8.142892,10,50.711246
4.163738,5,50.84013
10.307029,13,51.156438
14.263407,16,51.554149
13.828132,16,51.925344
