#{"t_start": 1764487741.114708, "env_id": "merge-v0"}
r,l,t
9.163191,11,3.046974
4.954071,6,3.257445
4.004812,5,3.431984
7.156057,8,3.65396
6.000172,7,3.857442
5.099245,6,4.037676
6.748327,8,4.262403
5.179147,6,4.412085
6.117875,7,4.654626
8.59624,11,5.03565
4.845235,6,5.199664
6.812134,8,5.405735
4.095814,5,5.591465
7.100501,8,5.796642
4.388889,5,5.91743
4.130339,5,6.047974
7.468436,9,6.270017
7.108608,8,6.506738
5.843321,7,6.682472
11.538546,14,7.112458
5.126702,6,7.271969
4.097988,5,7.409344
8.232972,10,7.674789
5.015769,6,7.840807
6.709516,8,8.060619
4.984703,6,8.223348
7.403468,9,8.458618
7.017168,8,8.633148
8.690552,10,8.933243
4.924498,6,9.095488
3.187679,4,9.208736
4.004812,5,9.321825
12.586277,15,9.699427
6.832055,8,10.038033
11.541093,16,10.806952
12.550679,14,11.245215
13.411513,15,11.651417
10.117875,12,11.933679
10.899047,14,12.325342
4.094542,5,12.449325
6.734621,8,12.637871
6.290963,8,12.816079
5.753969,7,13.001442
3.132123,4,13.082284
6.614803,8,13.302393
4.967118,6,13.433842
3.194444,4,13.536806
6.904827,8,13.837848
4.043995,5,13.99961
6.659852,8,14.260761
4.373704,5,14.411984
7.558165,9,14.651191
6.714517,8,14.831957
3.311111,4,14.942314
13.245123,15,15.295712
5.07272,6,15.430045
6.800555,8,15.643881
13.550402,15,15.98815
11.289793,13,16.298879
4.191472,5,16.408529
10.808165,13,16.696207
13.674543,16,17.29765
9.994259,12,17.58763
9.421328,11,17.892316
7.83845,10,18.144885
4.12453,5,18.275747
10.89118,13,18.581889
10.931821,14,18.897227
3.364056,4,18.989367
6.951841,8,19.174158
13.205887,15,19.52483
12.108097,16,19.874752
12.983674,15,20.245739
7.541403,9,20.451317
5.279677,6,20.587348
7.947389,9,20.790528
6.024632,7,20.952343
6.725165,8,21.147767
3.288987,4,21.237665
6.100501,7,21.391451
4.154658,5,21.494812
9.81112,11,21.738136
4.063345,5,21.844368
13.706229,16,22.220088
12.541185,14,22.53741
6.583867,8,22.71016
9.771385,12,23.025344
10.327429,12,23.627818
4.207657,5,23.849505
9.788539,12,24.402039
10.958301,13,24.860274
12.234659,15,25.35497
5.290394,6,25.516745
13.011506,15,26.009152
13.745123,16,26.531588
5.31234,6,26.730281
5.819795,7,26.942822
9.694446,11,27.28233
4.87232,6,27.480282
4.071003,5,27.64257
6.873589,8,27.847809
6.70226,8,28.062055
6.846094,8,28.27402
11.167977,13,28.672055
4.864538,6,28.883366
8.242111,10,29.175336
8.038933,9,29.408715
13.578448,15,29.834566
5.454715,7,30.035006
9.299868,12,30.402427
8.417201,10,30.651218
7.789493,10,30.898654
12.974513,15,31.268087
13.428452,15,32.046949
7.082732,8,32.345121
7.23939,8,32.613353
5.788978,7,32.848882
6.055727,7,33.031736
12.41475,15,33.424218
13.326998,17,33.853686
12.483673,14,34.233519
6.004408,7,34.409278
7.845135,9,34.624115
4.006764,5,34.738987
12.509551,14,35.124273
4.109721,5,35.254301
5.560634,7,35.430908
4.292389,5,35.57574
4.994633,6,35.752447
12.547574,16,36.197047
11.96452,14,36.581977
9.059,11,36.862176
5.572922,7,37.026881
7.541161,9,37.248098
14.2729,16,37.622569
6.305483,8,37.817881
13.632338,16,38.243493
14.161456,16,38.996925
7.939926,10,39.293323
11.513648,16,39.745074
14.272854,16,40.232593
13.336277,16,40.628132
9.673287,13,40.997261
7.598405,9,41.222305
7.010866,8,41.413824
11.923707,16,41.809466
3.883058,5,41.931673
4.179259,5,42.059602
11.858097,16,42.460844
11.049324,14,42.815514
11.830319,16,43.237168
4.959172,6,43.372837
5.009116,6,43.527148
5.100501,6,43.670555
6.392989,8,43.865505
6.051073,7,44.052102
7.576184,10,44.293594
13.298892,16,44.69553
14.222614,16,45.108886
11.554199,15,45.498525
7.965854,11,46.060021
6.793547,8,46.288374
12.649369,15,46.743114
13.801665,17,47.189238
12.939568,15,47.554061
7.856223,9,47.763137
8.956171,10,48.027232
11.729812,14,48.382994
11.928415,16,48.802787
12.522505,17,49.216413
13.874518,16,49.613765
4.345926,5,49.751547
10.66999,14,50.102593
10.219708,12,50.408676
13.956229,16,50.795244
13.789285,16,51.193184
4.201209,5,51.313969
6.121086,7,51.480941
13.082143,16,51.844995
11.770704,14,52.175972
13.872619,16,52.825581
13.233617,15,53.246248
13.162776,16,53.690809
11.860814,16,54.093389
6.353226,8,54.304314
5.076012,6,54.466189
13.068963,15,54.854211
4.366667,5,54.974256
8.412717,10,55.300953
6.776673,8,55.466185
10.663043,13,55.795302
11.689808,16,56.179536
11.935217,15,56.573686
5.895653,7,56.735829
11.92809,16,57.098082
6.793673,8,57.278611
12.717704,15,57.685504
14.98563,17,58.160897
9.945708,12,58.533644
7.784976,10,58.891892
11.33721,16,59.377189
12.746108,16,60.17445
11.549163,14,60.637441
14.967346,17,61.242856
5.745505,7,61.503728
13.833343,15,61.96118
12.878135,15,62.488986
12.244403,17,62.958592
13.902296,16,63.546385
13.722614,16,64.07747
14.134012,16,64.587845
7.278992,9,64.862755
8.261977,10,65.184901
7.122506,8,65.474636
3.271012,4,65.590566
13.985352,16,66.079148
12.550283,17,66.630502
4.810732,6,66.797227
13.468331,17,67.381994
11.541417,16,67.912009
8.475152,10,68.709527
13.818963,16,69.269665
11.996985,16,69.795825
6.816374,8,70.007652
8.291416,10,70.258294
9.965749,12,70.542343
13.252943,16,70.956635
14.856234,17,71.377161
5.730265,7,71.550965
14.206229,16,71.941656
12.189172,17,72.337163
10.519737,13,72.649168
11.269985,14,73.020034
7.802643,9,73.33679
6.951736,8,73.557566
13.495123,16,73.948604
13.491818,16,74.34778
12.256543,15,74.682852
9.539679,11,74.957234
14.280721,17,75.359658
12.06829,17,76.005397
4.262736,5,76.152995
8.302085,10,76.415213
13.606234,16,76.833725
13.634012,16,77.241346
7.790155,9,77.469098
7.256036,9,77.683077
14.189568,16,78.078863
11.938114,15,78.461639
11.523259,14,78.8307
6.533814,8,79.031155
14.233729,16,79.463319
13.90989,16,79.851908
11.166923,15,80.233549
12.706419,15,80.668983
13.329433,16,81.051623
14.085624,16,81.517391
7.166698,8,81.714925
12.880383,15,82.107281
4.981338,6,82.541055
13.808499,17,82.976574
14.606234,17,83.467876
12.447888,15,83.865949
9.997411,12,84.159317
12.5765,14,84.502217
8.660819,10,84.737722
11.828697,16,85.255604
13.217011,15,85.710932
14.39118,17,86.253547
14.224512,16,86.792005
14.856234,17,87.339772
12.785989,15,87.85775
12.318593,16,88.725037
12.751895,17,89.567382
14.134012,16,90.061055
13.828113,15,90.541794
13.178174,15,91.615716
13.717002,15,92.1095
14.967346,17,92.67581
12.381994,17,93.189405
6.396737,8,93.427826
12.272505,17,93.977888
5.655036,7,94.181598
11.580319,16,94.663554
4.939064,6,94.848551
11.524764,16,95.357329
10.675201,14,95.809955
14.606234,17,96.328801
12.108097,16,96.795146
13.241827,16,97.324681
12.382774,15,97.799371
13.384998,17,98.333621
13.057514,15,98.824128
14.215398,16,99.330081
13.891832,17,100.109264
14.66179,17,100.624226
14.411513,16,101.023608
3.324783,4,101.111355
9.233659,13,101.467979
12.043864,16,101.870177
13.474641,16,102.248062
13.463772,16,102.646597
13.828179,16,103.005805
13.651335,17,103.390775
12.13555,16,103.748241
8.309852,10,103.985258
13.551665,17,104.378649
12.64845,14,104.728474
14.356234,16,105.108781
14.522901,17,105.504208
8.150102,10,105.736819
14.937945,17,106.379741
14.134003,16,106.799744
12.716942,17,107.27496
14.411465,16,107.697571
13.88238,16,108.085291
14.037663,16,108.471182
12.209977,15,108.835805
12.689172,17,109.292247
13.829443,17,109.733815
11.553636,16,110.135565
8.208201,10,110.402388
14.055947,16,110.78319
12.30781,16,111.216439
12.494727,17,111.660337
12.246709,16,112.082586
11.999703,16,112.496459
15.189568,17,113.250374
12.604221,14,113.641823
13.910116,17,114.109869
14.289238,16,114.567491
11.913318,16,114.969483
14.689568,17,115.419219
13.642019,16,115.820325
10.543606,13,116.142003
12.746109,16,116.578918
12.409772,17,116.986393
11.906876,16,117.352309
13.539229,15,117.755988
13.634943,17,118.132078
15.189568,17,118.541795
13.995115,16,118.947111
14.437945,17,119.352632
11.627437,15,119.96704
11.98831,16,120.385175
13.190554,16,120.851299
14.34511,16,121.261663
13.467346,16,121.640054
11.731352,15,121.984434
12.411394,17,122.381163
7.441765,10,122.641908
15.206229,17,123.08344
13.74478,15,123.418022
9.413527,11,123.710768
14.578457,17,124.13905
14.384012,17,124.561387
13.412776,17,124.937772
4.163856,5,125.050581
14.076783,17,125.46673
13.550679,16,125.847163
13.648385,15,126.189077
14.918958,17,126.881361
15.078457,17,127.381612
15.106234,17,127.81361
11.9147,16,128.204179
14.437619,16,128.595496
14.272568,16,128.97707
12.46695,17,129.360766
12.055258,16,129.753781
11.80104,14,130.068448
6.355307,8,130.261396
12.96539,15,130.639647
14.967346,17,131.036492
13.127217,16,131.425253
12.050283,17,131.864526
12.106197,16,132.204797
12.411394,17,132.611667
15.189568,17,133.253567
13.41961,16,133.680418
12.428119,14,134.115928
13.578457,16,134.496698
11.955868,16,134.862135
14.23373,16,135.244071
14.356234,17,135.673199
14.1059,16,136.078428
12.205833,17,136.474504
13.604287,15,136.841965
12.642019,15,137.205689
14.439568,17,137.637435
14.495123,17,138.056953
14.828457,17,138.450658
12.605838,17,138.865876
13.548722,15,139.219382
14.652296,17,139.912758
14.272901,16,140.358612
15.095117,17,140.802535
8.75001,10,141.037213
8.870003,11,141.345947
14.383735,16,141.735509
14.363078,16,142.11848
15.16179,17,142.549913
9.750588,12,142.84256
12.411394,17,143.253494
12.107772,16,143.655576
13.595118,16,144.053316
