#{"t_start": 1765410984.444436, "env_id": "None"}
r,l,t
-5.210236,2,3.444932
-5.435,3,3.472257
-5.653541,5,3.530152
-5.570756,6,3.583177
-5.210667,3,3.609006
-2.364424,5,3.651602
-5.360858,5,3.69537
-5.73033,5,3.734799
-5.57704,5,3.766396
-5.30058,3,3.784976
-2.439986,6,3.831289
-5.230736,4,3.862579
-5.130748,2,3.879612
-5.704353,6,3.924572
-5.469183,7,3.977405
-5.130779,2,3.996844
-5.607907,5,4.042955
-5.149246,2,4.063241
-5.386493,5,4.113653
-5.202836,3,4.132259
-5.387211,5,4.174322
-5.499645,8,4.226152
-5.207371,3,4.247138
-5.376548,4,4.279339
-2.244409,5,4.31485
-5.212111,2,4.328594
-5.308963,2,4.344164
-5.597966,7,4.389529
-2.168077,4,4.413323
-5.700002,7,4.462797
-5.603147,6,4.505027
-5.789513,5,4.539985
-5.182568,2,4.553632
-5.130779,2,4.569105
-5.5272,4,4.598517
-5.239161,5,4.637144
-5.288067,2,4.653277
-5.742604,7,4.710285
-5.714893,5,4.755573
-5.327771,4,4.790108
-5.538589,4,4.823345
-5.397082,4,4.851954
-5.91976,10,4.918418
-5.179156,2,4.931864
-2.507291,7,4.982981
-5.784298,8,5.038955
-5.45378,3,5.061701
-5.222355,2,5.075484
-5.319037,6,5.11654
-5.230722,3,5.136794
-5.185397,4,5.163374
-5.285735,4,5.187895
-2.197337,4,5.217915
-5.704315,5,5.255584
-5.862276,7,5.306392
-5.582756,5,5.345384
-5.306,2,5.360796
-5.884975,7,5.711941
-2.299251,7,5.762052
-6.115614,9,5.821281
-5.583491,5,5.855366
-5.484489,3,5.871992
-5.492518,6,5.912266
-5.455611,3,5.934329
-5.329951,4,5.958904
-5.111061,3,5.977798
-5.62304,8,6.026019
-5.186491,2,6.040793
-5.730223,5,6.072766
-5.323923,2,6.087732
-5.318693,2,6.101412
-5.366106,4,6.128858
-10.380147,5,6.163964
-5.185627,3,6.181902
-5.295237,3,6.203516
-5.562647,8,6.257814
-2.205916,5,6.28648
-2.265198,4,6.309521
-5.399455,4,6.337253
-5.420006,4,6.364034
-11.097505,9,6.420119
-6.173533,11,6.486378
-5.302391,2,6.502847
-5.371837,5,6.534349
-5.528821,7,6.576565
-6.036234,11,6.652608
-5.188837,2,6.664323
9.72945,8,6.708313
-5.384824,4,6.736492
-5.178969,4,6.762958
-2.433499,8,6.819966
-5.21501,3,6.83778
0.460412,9,6.898115
-5.299797,5,6.934866
-5.446548,6,6.983145
-5.466749,5,7.022873
-5.991934,8,7.088277
-5.521712,5,7.12416
-5.20709,2,7.141642
-5.949471,8,7.196693
-5.9603,8,7.268397
-5.308911,3,7.29791
-5.270174,3,7.331254
-5.304435,2,7.352416
-5.410416,4,7.405781
-5.242876,3,7.431601
-5.14948,3,7.453065
-5.607142,4,7.498921
-11.219035,10,7.926784
-5.258322,5,7.964738
-5.35268,4,7.994451
-5.370766,5,8.024404
-6.22278,14,8.103244
-5.683034,9,8.164919
-5.624248,4,8.196046
-2.214284,6,8.232682
-5.441907,3,8.251501
-1.079289,14,8.332083
-5.283046,3,8.352205
-5.6998,6,8.385307
-5.301518,2,8.399051
0.496538,10,8.461548
-2.218639,4,8.486865
-5.311382,2,8.549993
-1.219934,14,8.731896
-5.307004,3,8.758044
-5.121822,3,8.834416
-2.449657,7,8.881447
-5.24483,3,8.952353
-5.26018,4,9.052756
-5.307677,3,9.07645
-5.815049,12,9.219021
-5.440444,4,9.253746
-5.500198,4,9.287384
-2.240232,4,9.315061
-2.139986,4,9.399603
-5.268377,3,9.420951
-5.218975,4,9.447871
-5.815448,7,9.493112
3.715382,7,9.539657
-5.494493,5,9.574537
-2.233846,4,9.604799
-5.494733,3,9.625774
-2.212532,5,9.66529
-5.978826,8,9.722971
-5.303915,2,9.738715
-5.334181,5,9.763592
-6.287846,10,9.826213
-5.417276,5,9.8612
-5.454235,6,9.895447
-5.466433,3,9.914436
-5.167204,4,9.944488
-5.55404,5,9.980041
-5.739895,10,10.318654
-5.431788,7,10.368961
-5.130779,2,10.381224
-0.843835,14,10.465451
1.704091,14,10.570948
-5.212259,5,10.605539
-5.303503,4,10.635911
-5.120136,2,10.654259
-5.724847,8,10.703101
-2.441287,6,10.737548
-5.421099,6,10.778044
-5.271482,3,10.794458
-5.697849,8,10.853473
-5.695205,6,10.894043
-5.175954,4,10.918905
-2.365563,6,10.962224
-5.174212,3,10.979579
-5.668151,10,11.05462
-5.297754,3,11.075413
-2.710019,10,11.1407
-5.27548,3,11.163606
-2.891093,11,11.231724
-5.415804,6,11.272213
-5.508126,6,11.311146
-5.466639,9,11.366736
-10.529044,6,11.405663
-5.174115,3,11.424232
0.541026,8,11.477575
-5.485842,10,11.543644
-5.385464,5,11.577285
-5.388525,6,11.618199
-5.304688,2,11.629933
6.554263,12,11.709263
9.41733,12,11.79064
-5.439403,4,11.820237
-5.446848,7,11.865505
-0.858098,14,11.9609
-5.192913,2,11.974489
0.735327,5,12.315991
-5.482349,3,12.335684
-5.161352,4,12.35551
-5.557499,10,12.424316
-5.700656,9,12.481555
-5.438082,3,12.509524
-10.456492,5,12.541526
-2.289036,7,12.616594
-5.28396,3,12.65138
-1.75854,14,12.813954
9.729697,10,12.925202
2.058085,14,13.135393
-5.36949,5,13.206793
-5.299308,2,13.230214
-5.237165,4,13.266376
-5.648746,6,13.325428
-2.47329,6,13.380197
-2.497014,10,13.456927
-5.672162,6,13.500642
5.338346,14,13.61402
0.604781,7,13.668588
-2.524342,9,13.735596
-5.329599,4,13.760886
-5.317085,4,13.791863
9.488569,13,13.886291
-5.470666,7,13.938491
-5.349733,4,13.96936
-2.143341,4,14.000377
-5.265007,4,14.036746
-5.240407,5,14.086499
3.648535,10,14.173108
-5.786457,8,14.228329
-2.198633,5,14.266833
-5.571743,9,14.339361
-5.164645,3,14.361359
-5.520506,8,14.415111
-5.346922,4,14.445993
-5.166452,3,14.461487
-5.477238,5,14.500862
-5.270182,4,14.530196
-2.327991,8,14.885333
-2.748173,13,14.970412
-5.311877,6,15.018963
-2.453542,9,15.08823
-5.357317,6,15.129411
-2.719949,9,15.185786
-5.207178,4,15.217042
-5.857343,12,15.290383
-5.291248,2,15.305293
34.608068,5,15.323896
-2.166566,5,15.360149
-5.650164,8,15.412636
-5.160939,3,15.436742
-5.194706,4,15.465772
-5.798313,7,15.512148
-2.640814,10,15.57946
-5.21932,4,15.602968
-2.683292,11,15.669544
-5.707934,7,15.713765
3.596881,9,15.778796
-2.173663,4,15.809804
-5.356038,7,15.84474
-2.61695,12,15.924109
0.758424,5,15.961093
-2.460975,7,16.015375
-2.475976,8,16.058635
-5.208463,4,16.089945
-5.275017,4,16.119271
-5.413644,5,16.158559
-5.190665,2,16.167612
-5.403783,8,16.215089
-5.506997,7,16.25956
6.711054,10,16.333799
-5.190136,3,16.350179
-5.414552,5,16.386637
-10.254234,4,16.417054
-2.399918,7,16.488107
-5.56084,7,16.544945
-2.508194,8,16.91243
-5.135919,2,16.923064
-2.227662,5,16.957221
0.724538,6,16.993325
-2.275233,7,17.036802
-5.892813,11,17.098679
-5.282263,5,17.129265
-5.289558,3,17.148254
-5.597607,8,17.198282
0.532279,8,17.247733
-5.462301,6,17.287816
-5.529987,8,17.335919
-5.466558,6,17.366249
-5.819529,9,17.42024
-5.416433,4,17.446044
-5.669954,7,17.496162
-5.483153,8,17.549413
-5.591301,11,17.629764
-5.334618,5,17.665622
-5.157537,2,17.676978
-2.283112,6,17.721594
-2.248681,5,17.747745
-5.340029,4,17.778604
0.416031,9,17.84979
3.673604,7,17.894711
-5.579613,4,17.917965
-5.16492,3,17.936606
-5.927096,10,17.997935
