#{"t_start": 1765410984.454498, "env_id": "None"}
r,l,t
-5.86508,6,3.472466
-5.454394,3,3.509873
-2.171687,4,3.548221
-5.214909,4,3.580484
-5.488023,3,3.60861
-5.361322,4,3.644313
-10.283608,3,3.668945
-5.452706,7,3.724389
-5.59973,8,3.774942
-10.357102,4,3.804489
-5.375844,5,3.84336
-5.269277,4,3.877673
-5.451512,3,3.901147
-5.15723,4,3.933035
-5.420989,3,3.953432
-5.3262,2,3.968871
-5.445861,5,4.008933
-5.172768,2,4.032849
-5.206574,2,4.053288
-5.460182,3,4.087687
-5.2763,3,4.111033
-5.292941,2,4.123468
-5.471916,3,4.148941
-5.317641,2,4.165281
-5.743492,5,4.19819
-5.504081,8,4.254359
-5.963705,9,4.318439
-5.40771,5,4.35217
-5.391061,4,4.379923
-2.232185,5,4.409362
-5.315452,2,4.425898
-5.342523,3,4.446468
-5.798622,8,4.501131
-5.246452,4,4.528609
-5.835912,6,4.57168
-5.723733,7,4.627268
-6.030005,7,4.684084
-5.203906,3,4.70943
-5.489835,3,4.73696
-5.557582,4,4.771135
-5.309824,4,4.805499
-5.318749,3,4.82677
-5.455488,3,4.850385
-5.599288,4,4.877146
-5.554555,6,4.915149
-5.130779,2,4.931967
-5.599638,6,4.975306
-5.182582,2,4.988242
-5.260701,3,5.012032
-5.310064,2,5.022705
-5.326595,3,5.044272
-5.291991,2,5.059188
-6.287751,12,5.136348
-5.575612,8,5.193351
-5.274166,3,5.214239
-5.496528,3,5.236895
-5.557582,6,5.282826
-2.181468,3,5.303793
-6.207685,11,5.691494
-2.171225,5,5.723023
-5.821625,8,5.77883
-5.537598,7,5.821592
0.272007,13,5.910069
-1.100089,14,5.997685
-5.611817,4,6.022448
-2.221026,5,6.055113
-5.471182,3,6.077068
-5.282531,3,6.098756
-5.302691,2,6.10956
-5.325326,2,6.12581
-5.294823,2,6.139975
-5.764063,8,6.193357
-2.28371,5,6.225922
-5.639245,5,6.258556
-5.233323,3,6.276389
-5.211795,3,6.293132
-5.29408,2,6.306858
-6.31944,9,6.365997
-5.204561,4,6.391597
-2.48215,8,6.438785
-5.561592,7,6.485307
-2.215892,4,6.513502
-5.915077,6,6.549901
-2.252045,4,6.573403
-5.76928,8,6.628779
-5.720862,12,6.699049
-5.23141,2,6.713017
-5.825658,11,6.787736
-5.875709,9,6.848948
-5.305185,2,6.859242
-5.585724,5,6.895763
-5.688647,5,6.933811
-5.237491,3,6.955692
-5.251773,3,6.982163
-5.870318,10,7.062585
-5.212716,3,7.085957
-5.169604,3,7.107282
-5.286119,2,7.123463
-5.626308,6,7.165712
-5.513848,4,7.195109
-5.17469,4,7.225132
-5.284839,3,7.258823
-6.21985,9,7.356075
-5.415393,5,7.411837
-5.822346,8,7.483645
-5.315432,2,7.857943
-2.407969,7,7.909356
-5.256273,5,7.945713
-5.188441,3,7.968849
-5.429392,5,8.002465
-2.408686,6,8.041902
-5.307175,3,8.054682
-5.69133,8,8.100084
-5.527213,6,8.138765
-5.487819,3,8.162464
-5.290298,2,8.1781
-5.491143,3,8.196716
-5.448904,3,8.214917
-6.56507,14,8.301359
-1.523878,14,8.381724
-10.501432,6,8.419455
-2.2854,5,8.451414
14.426489,7,8.546945
-5.186416,2,8.564329
-5.198238,2,8.583079
-2.238933,4,8.6807
-5.299893,2,8.69237
-5.757178,6,8.746592
-5.31038,2,8.764862
-5.653336,8,8.873658
-5.686182,11,9.07378
-5.55199,5,9.169464
-5.130779,2,9.185715
-5.600948,7,9.234946
-5.396308,4,9.266162
-5.215728,4,9.29685
-2.842654,12,9.43625
-5.473972,3,9.460718
-5.755241,9,9.516759
-5.129844,2,9.531113
-5.404092,6,9.573364
-5.2482,4,9.602049
-5.288755,3,9.625166
-5.188111,3,9.646845
-2.158677,4,9.678873
-5.271777,3,9.698455
-5.581596,4,9.728656
-5.278042,3,9.74327
15.558946,14,9.831501
-5.165103,2,9.844489
-5.907011,11,9.910423
-5.251506,3,9.932627
-5.256371,3,9.956875
-10.542025,7,10.003157
-5.194244,2,10.290255
-2.43473,7,10.339121
-5.545232,6,10.378178
-5.988349,11,10.445819
15.655881,11,10.518467
-5.487943,3,10.545198
-5.251804,4,10.571316
-5.32461,6,10.619493
-5.427305,8,10.669459
-5.455297,3,10.692471
-5.6206,9,10.746424
-5.369116,4,10.774195
-5.387794,6,10.816104
-5.126739,2,10.831426
-2.09966,3,10.851201
-2.596044,8,10.901157
-5.170044,3,10.925578
0.106521,12,11.004369
-5.778745,7,11.058785
-5.229531,3,11.075131
-6.483178,13,11.164727
-2.19368,5,11.197497
-5.49209,8,11.249323
-5.318083,5,11.282066
-1.247302,14,11.37148
12.707573,11,11.441696
-6.16815,10,11.509361
-5.849821,6,11.550357
-1.035492,14,11.63899
-5.282864,3,11.659618
-5.12189,3,11.678188
-5.625689,9,11.738539
-2.193,5,11.773067
0.503114,10,11.839691
-2.261491,7,11.889161
0.698479,6,11.9282
-2.472979,8,11.982045
-5.551219,11,12.361875
-5.142362,2,12.374414
25.320379,14,12.46126
-5.144311,3,12.488519
-5.419023,8,12.547441
-2.199055,6,12.619786
-5.857532,7,12.696543
-5.140574,2,12.718411
-5.189626,2,12.744523
3.612074,8,12.835782
-6.006119,12,13.01058
1.51917,12,13.178011
-5.316491,4,13.217854
-5.271512,3,13.248225
-5.204045,3,13.277257
-5.207847,4,13.314638
-5.366419,7,13.378917
-5.45809,6,13.423086
-1.11553,14,13.52903
-5.466474,8,13.594251
-1.02144,14,13.698242
-2.486363,8,13.758867
-10.638242,5,13.799194
-2.152855,4,13.829113
-5.315124,8,13.886368
-5.13989,3,13.905241
-5.269872,4,13.938711
-5.815153,8,13.996887
-5.292254,2,14.016058
-5.115054,3,14.04364
-1.494985,14,14.173565
-5.841667,8,14.224521
-5.928893,8,14.288536
-5.487748,3,14.313898
-5.307089,2,14.329331
-5.24859,3,14.351426
-5.296589,5,14.380456
-2.199876,5,14.419598
-5.347393,5,14.453158
-5.166896,3,14.470335
-5.203305,3,14.498329
-5.63871,10,14.866876
-2.313404,8,14.918672
-2.211499,4,14.943414
-5.302345,2,14.961174
-2.434581,7,15.017393
-5.305658,5,15.056788
-5.40275,3,15.079066
-5.601446,7,15.12813
-5.171728,4,15.149391
-5.451722,3,15.167916
-5.627864,9,15.22866
-5.575644,5,15.262886
-10.989409,10,15.314079
-5.219646,3,15.333035
