#{"t_start": 1765410984.4436538, "env_id": "None"}
r,l,t
-5.346164,4,3.460538
-5.310296,4,3.510994
-5.587378,7,3.575215
-5.729749,5,3.618433
-5.215881,2,3.634842
-5.676481,8,3.703363
-5.796632,10,3.775048
-6.148127,10,3.847308
-5.405229,3,3.871562
-5.281657,3,3.897583
-5.159742,2,3.910743
-5.124515,2,3.925649
-5.318131,3,3.950615
-5.236742,3,3.971239
-5.147076,2,3.986837
-6.291722,9,4.072904
-3.113721,11,4.16849
-5.511382,4,4.193898
-5.310345,4,4.219564
-5.130732,2,4.235009
-5.163035,2,4.248052
-5.42349,3,4.273251
-5.130779,2,4.289567
-5.940357,7,4.336358
-5.311757,3,4.355333
-5.34136,4,4.38155
-5.296985,3,4.400237
-2.53717,7,4.451015
-6.045883,9,4.512003
-5.140692,3,4.533012
-2.157445,4,4.562307
-2.112058,3,4.583304
-5.278188,3,4.606008
-5.313006,2,4.622378
-2.265607,6,4.67137
-2.198745,4,4.704462
-6.049135,9,4.779292
-5.723834,5,4.82331
-10.321632,4,4.852857
-5.571063,6,4.895259
-10.976922,7,4.941137
-5.761327,5,4.977283
-5.331051,4,5.007032
-5.310267,2,5.021956
-5.296894,3,5.040562
-5.467269,5,5.077669
-5.321509,2,5.089503
-5.493487,5,5.123407
-5.275269,4,5.147286
-5.26186,3,5.172003
-5.254136,3,5.190276
-5.450639,4,5.218639
-5.456013,6,5.262501
-5.308107,3,5.285316
-6.066653,11,5.36793
-5.301294,2,5.382414
-5.309411,2,5.701571
-5.273654,3,5.721029
-5.49347,7,5.771185
-5.280077,3,5.788749
-5.18223,2,5.802343
-6.079546,7,5.847477
-5.240928,4,5.871938
-5.58961,6,5.912982
-5.231159,3,5.933922
-5.849079,6,5.971779
-5.270249,3,5.992926
-5.609268,4,6.015886
-5.418403,3,6.034105
-5.462709,5,6.067332
-5.235752,3,6.087245
-5.110863,3,6.108967
-5.373413,5,6.143736
-5.62146,7,6.190688
-2.517193,7,6.236799
-1.377584,14,6.32406
-5.328818,2,6.338994
0.771676,6,6.378191
-2.899027,13,6.455865
-5.126637,2,6.473178
-5.436552,3,6.488166
-5.251808,4,6.517351
-5.384592,4,6.541107
-5.463262,3,6.56097
-5.253085,4,6.584254
-5.340399,5,6.618403
-5.751361,11,6.691119
-5.632338,7,6.730597
-5.36253,4,6.756441
-5.541437,6,6.800346
-5.326603,2,6.814092
-5.49973,5,6.846342
-5.405925,5,6.876565
-5.473858,5,6.914803
-2.100023,3,6.935192
-5.13962,3,6.958003
-5.912052,9,7.030874
-5.512598,6,7.080956
-5.315937,2,7.098058
-2.199095,5,7.134047
-5.299636,2,7.152171
-5.453094,3,7.169799
-5.422822,4,7.193887
-5.895239,6,7.248669
-2.172341,4,7.285942
-5.404842,6,7.351754
-5.882389,8,7.440888
-5.130779,2,7.456466
-5.292704,2,7.477643
-5.381702,6,7.882826
-5.754851,5,7.919922
-5.475274,11,8.001551
-5.39661,4,8.02364
-5.741179,7,8.065509
-5.438994,7,8.104254
-5.268638,4,8.130963
-5.325962,6,8.174689
-7.441224,5,8.206601
-5.277986,3,8.224482
-5.690797,5,8.259621
-2.218843,5,8.290027
-5.218313,4,8.311597
-5.323743,4,8.332655
-5.459128,6,8.368348
-5.310556,6,8.408116
-5.678208,11,8.47398
-5.298267,2,8.48826
-5.1332,3,8.559865
-2.204348,5,8.606397
-5.991198,13,8.775672
-5.298455,2,8.843385
-7.2041,3,8.866362
-5.541294,5,8.944812
-5.411626,4,8.982342
-5.284184,3,9.070434
-5.21505,4,9.101728
0.836562,5,9.196629
