#{"t_start": 1765410984.4226198, "env_id": "None"}
r,l,t
-5.434025,5,3.493389
-7.40983,6,3.562584
-5.308881,2,3.58147
-5.673089,5,3.622419
-5.495556,3,3.649001
-5.613993,5,3.692866
-5.452575,3,3.716853
-5.787637,5,3.757754
-1.449005,14,3.852341
-5.273035,3,3.876507
-5.57479,4,3.909101
-5.591734,5,3.947919
-5.568284,5,3.984963
-6.159477,10,4.07871
-5.31647,2,4.096073
-5.637802,5,4.143284
-5.417755,4,4.172931
-5.258857,3,4.195995
0.590637,8,4.248296
-5.429944,3,4.270282
-5.992952,7,4.322467
-10.674912,6,4.364862
-6.098132,12,4.441378
-5.975271,10,4.510851
-5.23859,4,4.540174
-5.26075,3,4.563004
-5.130779,2,4.576757
-5.317679,3,4.597096
-5.130779,2,4.612946
-5.458976,3,4.635237
-5.550058,4,4.667242
-5.658687,5,4.70773
-5.354875,4,4.740592
-5.295164,2,4.760435
-5.175567,2,4.777267
-5.601283,5,4.820342
-5.305258,2,4.837082
-5.279569,3,4.857841
-5.262195,3,4.881249
-2.273262,6,4.923685
-5.686658,6,4.962705
-5.295431,2,4.975059
-6.112391,13,5.069887
-5.50369,6,5.111715
-5.392524,3,5.130422
-5.436732,3,5.152203
-5.430699,3,5.169615
-5.491718,7,5.219053
-5.30845,2,5.233448
-5.328158,2,5.247393
-5.235254,3,5.267669
-5.408589,3,5.292784
-5.59967,6,5.336364
-5.630505,5,5.374984
-5.349766,3,5.395812
-5.969387,9,5.761174
-5.206913,4,5.79189
-5.555838,5,5.825657
-5.61637,7,5.868207
-2.293686,5,5.901164
-5.487573,3,5.919462
-5.300278,4,5.948761
3.470908,10,6.012732
-5.287225,2,6.023427
-5.765032,7,6.068777
-2.257871,4,6.094791
-5.307662,5,6.131519
-5.334041,4,6.156868
-5.539373,4,6.186437
-5.443835,3,6.205044
-5.902368,7,6.251356
-5.227351,3,6.271292
-2.330426,8,6.318927
-5.451445,4,6.345214
-5.325288,5,6.37974
-5.238999,3,6.398057
-5.313203,2,6.414904
-5.130779,2,6.42508
-5.303501,2,6.435288
-5.130622,2,6.449374
-5.330293,4,6.470934
-5.456455,3,6.494195
-5.876698,6,6.532364
-5.525773,6,6.568657
-5.264528,5,6.599302
-5.276345,3,6.620217
-5.260163,3,6.638955
-5.178152,3,6.659302
-5.710048,6,6.700629
-5.294417,2,6.711668
-5.848224,12,6.784164
-5.314463,5,6.81901
-5.130779,2,6.835653
-2.168431,4,6.861058
-5.450073,8,6.913466
-5.309866,3,6.937885
-5.125913,3,6.955009
-5.321772,5,6.996312
-10.54799,6,7.043015
-5.336275,4,7.074558
-6.351469,10,7.15703
-0.840999,14,7.257882
-5.528197,9,7.354083
-5.286462,3,7.387215
-5.576324,7,7.461268
-10.598033,7,7.531241
-1.160184,14,7.98644
-5.836711,9,8.046552
0.258261,10,8.102002
-10.345214,4,8.124053
-5.658733,6,8.162967
-5.764113,6,8.210487
-5.471875,3,8.228831
-5.388391,4,8.255216
-2.470972,7,8.296019
-2.67328,10,8.353942
-5.390658,5,8.383007
-5.232374,3,8.401026
-2.176961,4,8.428401
-2.446299,6,8.466214
-5.487613,3,8.483968
