#{"t_start": 1765345706.6154206, "env_id": "merge-v0"}
r,l,t
7.887009,9,2.172661
7.722411,10,2.390671
12.188606,15,2.759607
10.27192,12,3.074089
6.897085,8,3.257569
10.791577,14,3.573841
14.028169,16,3.922549
5.678332,7,4.130772
6.158072,7,4.314606
9.492159,11,4.550509
5.00676,6,4.658062
6.80261,8,4.827216
3.141834,4,4.912307
9.912148,12,5.221674
11.721916,16,5.651077
6.905451,8,5.806935
11.155652,15,6.105538
7.805571,9,6.283941
11.267704,14,6.62773
4.180522,5,6.758903
13.022844,15,7.14249
12.34578,15,7.471991
11.230042,12,7.741134
4.951209,6,7.882113
5.117902,6,8.082787
6.867875,8,8.284313
10.208446,12,8.534001
4.275899,5,8.649861
6.040258,7,8.808698
4.262593,5,8.946182
11.939926,14,9.295539
6.0,7,9.448912
4.12688,5,9.56497
5.138898,6,9.689898
3.998121,5,9.806948
3.960213,5,9.940509
6.014861,7,10.084279
8.208065,10,10.301787
3.262593,4,10.397736
7.100501,8,10.570314
5.022411,6,10.709058
8.547783,12,11.019135
4.977324,6,11.15702
6.98021,8,11.406069
10.878116,13,11.71285
5.816465,7,11.869349
6.194446,7,12.017414
11.524764,16,12.357541
14.846741,17,12.751445
4.805407,6,12.883397
11.897813,14,13.201472
11.283335,13,13.480947
5.956924,7,13.667175
3.13701,4,13.749719
12.755599,15,14.213284
4.929147,6,14.351294
6.072041,7,14.503072
8.382787,10,14.720155
10.753302,14,15.020099
6.050126,7,15.189896
13.550679,16,15.584206
12.080319,16,15.937576
3.388889,4,16.022596
5.733455,7,16.171853
7.484562,9,16.363908
13.225164,16,16.765897
8.870651,12,17.257637
11.442076,14,17.56463
14.187945,16,17.933397
12.444502,14,18.359691
12.889931,15,18.767694
10.667653,12,19.142525
13.364241,16,19.654118
6.374458,8,19.894978
10.248712,12,20.274273
11.906876,16,21.554007
12.437957,15,22.1057
12.016346,14,22.762539
12.689125,17,23.649164
12.244727,17,24.505586
9.515549,11,25.209995
13.965399,16,26.035874
7.562878,9,26.475246
13.834966,15,27.198326
5.96129,7,27.561471
12.008284,15,30.149522
12.568315,14,30.535236
6.470738,8,30.758076
12.233334,17,31.208659
15.279792,17,31.671839
4.125683,5,31.81995
10.663043,13,32.253481
7.82961,10,32.558583
12.202329,15,33.038196
12.722289,14,33.473564
8.623097,10,34.014163
8.579285,10,34.322783
11.581643,15,34.812873
10.271054,12,35.151085
13.125504,16,35.612719
11.043648,14,36.043537
4.097945,5,36.177103
6.632228,8,36.407151
13.287889,16,36.956805
14.085347,16,37.475185
11.417654,13,37.845459
12.182707,16,38.399848
13.828457,16,38.809432
3.933157,5,38.91359
14.73563,17,39.246992
12.133975,16,39.569148
12.272505,17,39.907462
5.944982,7,40.050673
6.365526,8,40.21947
9.31738,11,40.459212
12.085587,16,40.922082
13.604287,15,41.413119
13.724235,16,41.878649
12.244727,17,42.26146
11.240486,15,42.65255
11.021755,13,42.959131
8.65273,11,43.264944
11.957815,16,43.603343
12.02443,16,43.9579
11.324734,15,44.301103
13.668681,16,44.621033
12.69444,17,45.018937
14.141832,17,45.382681
12.216213,15,45.765527
13.650397,16,46.117025
13.925559,17,46.464865
12.01337,16,46.799621
11.138264,14,47.164112
13.627823,17,47.509022
11.577816,14,47.874855
15.022901,17,48.23034
7.222229,10,48.440418
10.745482,13,48.709075
13.847078,16,49.091048
14.289285,16,49.436918
13.177166,16,49.799108
10.850361,13,50.211488
14.828457,17,50.590437
