#{"t_start": 1765345706.6358035, "env_id": "merge-v0"}
r,l,t
5.90141,7,2.088375
14.967346,17,2.497492
4.166635,5,2.627488
5.671482,7,2.785302
11.250986,13,3.122892
4.906057,6,3.268294
9.190043,11,3.520096
5.900096,7,3.658257
7.685696,10,3.882088
7.559359,9,4.136014
7.227114,9,4.374213
5.724968,7,4.506533
4.932436,6,4.622808
3.422222,4,4.697439
10.199802,14,5.05258
13.382057,15,5.431777
5.040258,6,5.588936
10.649369,12,5.825683
13.43952,15,6.127231
12.929113,16,6.479277
6.781774,8,6.69239
9.474696,11,6.976568
6.507833,8,7.170245
10.680605,15,7.501031
6.812157,8,7.6783
5.123695,6,7.814348
6.012597,7,8.041253
5.086278,6,8.181249
6.97955,8,8.361014
3.867875,5,8.479742
6.578783,8,8.661592
3.924063,5,8.763803
6.929144,8,8.985819
13.224236,15,9.340031
10.875127,14,9.648742
6.368959,8,9.837507
6.887641,8,10.025888
5.767168,7,10.173577
10.085494,12,10.439681
11.746929,16,10.78854
8.49812,10,11.072905
5.8193,7,11.242061
10.114284,12,11.574652
8.568288,10,11.813078
6.430289,8,11.979481
9.689926,12,12.232621
5.105744,6,12.363368
3.345926,4,12.449118
6.847522,8,12.630135
13.120662,14,12.972455
6.693196,8,13.141917
11.056551,13,13.41717
4.966782,6,13.566382
7.140768,9,13.796599
5.06234,6,13.920737
8.586907,11,14.288058
8.660452,11,14.521639
5.857104,7,14.680178
13.272899,15,14.99882
6.01386,7,15.169003
4.155106,5,15.309808
11.510814,14,15.622087
4.997499,6,15.752225
11.230481,14,16.067087
10.741873,14,16.359667
11.972642,14,16.725954
4.136388,5,16.848438
4.22176,5,17.029172
10.281028,14,17.468271
4.81802,6,17.619263
14.057847,16,18.011263
13.243337,16,18.494229
12.854718,15,18.91729
4.816448,6,19.09708
9.901482,11,19.444693
8.046113,10,19.740534
13.568963,15,20.220364
8.650088,10,20.621293
12.062102,16,21.913068
12.158872,15,22.482427
6.500408,8,22.907542
4.955838,6,23.198817
7.051426,9,23.661916
7.440024,9,24.106448
4.076568,5,24.34266
11.199654,15,25.284173
7.835187,9,25.788169
6.841149,8,26.165114
3.220343,4,26.36288
5.136386,6,26.647929
12.306608,15,27.382008
11.957038,14,30.02043
9.614053,11,30.300226
8.356609,10,30.605053
10.271442,13,30.950977
13.177794,15,31.323878
12.15965,14,31.744455
11.859192,16,32.259411
7.249278,9,32.539112
8.2914,10,32.834145
4.821547,6,33.045042
12.549328,15,33.51121
13.300679,15,34.211682
13.430936,16,34.737859
10.060387,14,35.128407
5.17406,6,35.289341
13.974236,16,35.761181
9.203129,11,36.118061
10.924867,14,36.501806
12.152464,14,37.002419
12.474152,16,37.526406
12.494727,17,38.102426
13.687613,15,38.513606
14.745123,17,38.910878
12.550283,17,39.257024
12.363365,16,39.564858
5.067927,6,39.688512
4.148188,5,39.791046
13.828457,16,40.117983
12.670261,15,40.446118
13.95394,15,40.882136
15.16179,17,41.411903
13.321088,16,41.882392
12.166045,16,42.241207
12.894445,15,42.627327
14.444836,16,43.044302
9.199262,11,43.300868
9.997087,12,43.5683
12.107771,16,43.914069
15.011508,17,44.29981
9.937276,12,44.543263
12.494727,17,44.918916
13.123605,16,45.288952
12.522505,17,45.694453
7.416674,10,45.944515
12.252254,16,46.244182
15.189568,17,46.606454
13.214049,16,46.956111
13.872552,15,47.318029
14.474236,16,47.68533
13.643185,16,48.061599
13.772967,16,48.39834
10.132938,14,48.690563
13.88928,15,49.049144
7.444858,9,49.251209
12.140818,16,49.604597
12.080319,16,50.047047
14.50039,16,50.444165
14.106234,16,50.791705
12.355873,16,51.12132
12.14081,16,51.525334
14.111503,16,51.959137
12.46695,17,52.38471
14.40989,16,52.795994
12.33554,16,53.284478
12.74468,17,54.480939
8.937957,11,54.725116
9.059852,11,54.987151
13.130716,16,55.369886
14.939568,17,55.812918
15.152296,17,56.219347
11.691531,14,56.518745
14.995123,17,56.855011
13.392575,16,57.227077
14.965723,17,57.592496
15.280069,17,57.99097
13.870616,15,58.430683
14.305947,16,58.856916
7.467704,9,59.080739
11.913653,16,59.517756
5.331425,7,59.696624
12.799441,16,60.128814
13.466636,16,60.589182
15.16179,17,60.94188
14.141832,17,61.315739
9.590178,13,61.617388
13.854887,17,61.969813
11.974152,16,62.315916
12.501929,16,62.70527
11.960532,16,63.051138
14.638956,16,63.435801
14.000392,16,63.788841
11.918921,16,64.158895
13.577816,16,64.582161
12.383616,17,64.935713
14.416734,16,65.275829
14.16961,17,65.694466
13.731783,15,66.082854
13.023259,16,66.514578
14.016118,17,66.933335
12.575353,15,67.313646
12.689172,17,67.789927
15.049057,17,68.191583
12.050642,16,68.533255
10.030196,12,68.793826
12.818963,15,69.136682
15.095118,17,69.582958
12.597444,15,69.911727
12.661394,17,70.265118
12.716902,17,70.582859
6.716481,8,70.732761
14.418681,16,71.066346
12.705833,17,71.392571
12.189531,16,71.729205
12.363041,16,72.11309
12.716902,17,72.462224
13.947388,17,72.832149
15.050679,17,73.186551
10.126948,12,73.439485
13.928127,16,73.753788
11.235648,16,74.097759
9.632731,13,74.39027
12.493105,17,74.840917
12.383616,17,75.216845
15.189568,17,75.576695
11.513687,16,75.97494
15.16179,17,76.351512
12.180037,16,76.716499
15.180074,17,77.141626
14.638956,16,77.610622
14.694503,16,78.069228
14.555947,16,78.44485
12.383616,17,78.871277
14.939568,17,79.213389
14.967346,17,79.57577
13.481727,15,79.852251
12.133975,16,80.214254
15.134012,17,80.622297
12.161753,16,81.027051
14.522901,17,81.403158
14.474512,16,81.746803
15.234007,17,82.117758
12.161753,16,82.460376
12.150589,16,82.786073
12.844445,17,83.168804
13.371222,16,83.510227
14.298999,16,83.944473
11.255201,15,84.277741
15.189568,17,84.676382
14.019605,17,85.080877
12.576161,17,85.431257
12.520606,17,85.792912
13.750067,15,86.217294
14.354279,16,87.21269
14.356234,17,87.620899
14.957852,17,87.984935
14.995123,17,88.353135
15.23563,17,88.719245
14.434859,17,89.019356
15.26313,17,89.357053
14.91179,17,89.67993
12.346371,16,90.041568
14.522901,17,90.387618
13.550668,15,90.726254
15.133735,17,91.094294
15.106234,17,91.43256
15.180074,17,91.799541
14.428452,17,92.157933
15.261508,17,92.516741
12.161753,16,92.933151
13.892166,17,93.433069
12.74445,17,93.843935
15.189568,17,94.228962
15.134012,17,94.554162
12.150637,16,94.863996
12.050642,16,95.156883
15.078457,17,95.537958
12.263046,16,95.853178
14.372619,16,96.183432
12.522505,17,96.512942
14.994846,17,96.848068
13.807522,16,97.148803
12.49445,17,97.513042
15.041185,17,97.874494
14.019328,17,98.316407
15.078457,17,98.735897
14.245066,16,99.260585
14.689291,17,99.728039
15.261785,17,100.234912
10.374071,14,100.520484
14.41179,17,100.888158
13.836277,17,101.244577
12.661394,17,101.641322
15.189568,17,101.996007
15.16179,17,102.404641
14.437288,16,102.777184
14.800679,17,103.100165
15.189568,17,103.409602
13.030778,16,103.70892
15.022901,17,104.022675
11.507434,15,104.390942
14.884012,17,104.718544
12.779673,17,105.061712
15.335624,17,105.40151
12.439172,17,105.710609
10.540738,14,105.964844
12.300283,17,106.315553
15.022901,17,106.698128
7.409517,10,106.902817
15.16179,17,107.25045
14.68952,17,107.634881
15.067063,17,108.013452
15.207852,17,108.360342
15.16179,17,108.733909
12.862729,17,109.083288
12.530196,15,109.452073
13.467346,16,109.788953
14.41179,17,110.125637
15.022901,17,110.482436
9.737589,14,110.85305
15.16179,17,111.183247
12.439926,15,111.548548
13.818326,17,111.8656
12.744726,17,112.255016
12.790512,17,112.574346
14.509885,16,112.897242
15.152296,17,113.227394
14.66179,17,113.559748
15.189568,17,114.003591
14.772901,17,114.440123
15.078457,17,114.918254
13.65261,16,115.433105
12.633616,17,115.861516
12.068926,16,116.245672
15.189568,17,116.60343
6.258086,8,116.773871
12.694371,15,117.090766
15.16179,17,117.607131
11.411753,16,118.065381
12.716672,17,118.585073
15.134012,17,118.966565
7.807164,10,119.211406
14.661513,17,120.27674
15.134012,17,120.634883
12.191098,16,120.958629
13.731908,16,121.278803
15.16179,17,121.588775
12.235545,16,121.962267
15.189568,17,122.313236
12.166593,15,122.66622
12.689172,17,123.042317
12.689172,17,123.410361
13.049005,16,123.74643
15.16179,17,124.110934
15.189568,17,124.450873
15.189568,17,124.894946
15.289563,17,125.281101
13.287281,15,125.600389
12.289526,16,125.97725
14.446736,16,126.305362
12.161753,16,126.624614
12.661394,17,127.003201
15.16179,17,127.417744
14.000067,16,127.770937
12.439172,17,128.24283
14.509505,16,128.658332
12.661394,17,129.097947
12.603939,17,129.553011
14.59142,17,129.937729
15.16179,17,130.284693
14.846741,17,130.61603
12.335587,16,130.979891
15.134012,17,131.355698
14.578457,17,131.740735
15.317063,17,132.143958
14.550679,17,132.508111
14.328457,17,132.874131
15.307847,17,133.255316
12.180037,16,133.858795
12.633616,17,134.254934
14.16018,17,134.650137
12.578061,17,135.007038
14.493501,17,135.347256
14.307847,16,135.671392
13.076846,16,135.962306
14.400349,16,136.270202
11.996661,16,136.614368
12.74468,17,136.939603
12.439172,17,137.261144
12.74468,17,137.577693
12.247617,16,137.885373
15.16179,17,138.201891
14.689568,17,138.549419
11.902212,16,138.850625
15.134012,17,139.238478
15.289515,17,139.594876
14.856234,17,139.947956
12.770835,17,140.27319
13.910443,17,140.640635
15.134012,17,140.966618
15.189568,17,141.312011
12.633616,17,141.69436
11.374481,16,142.011093
12.74468,17,142.349202
12.733334,17,142.692551
14.967346,17,143.034413
8.97908,11,143.265033
14.383965,17,143.61004
15.16179,17,144.008472
14.106234,16,144.397042
14.73563,17,144.713334
14.689568,17,145.068644
12.191106,16,145.359823
14.495122,17,145.675638
13.189567,15,145.971018
12.494727,17,146.274484
13.159649,16,146.575809
14.261508,16,146.951766
12.494727,17,147.313615
11.994727,17,147.692906
13.872571,16,148.048715
14.455905,16,148.386278
14.428127,16,148.722966
13.715996,16,149.149755
15.106234,17,149.514948
12.74445,17,149.994341
14.122619,16,150.313892
12.689172,17,150.635718
10.568516,14,150.905415
12.912148,16,151.211328
15.106234,17,151.556436
14.939568,17,151.989527
12.494727,17,152.956159
14.578457,17,153.384309
12.226376,16,153.678716
14.021227,17,154.047058
14.483683,16,154.347543
13.746109,17,154.811649
15.16179,17,155.145365
14.39118,16,155.530155
13.716107,17,156.197385
12.411394,17,156.632421
13.722289,15,157.031869
13.944789,16,157.434374
12.689172,17,157.823141
15.189568,17,158.214931
15.217068,17,158.665142
12.689172,17,159.056748
15.16179,17,159.607873
12.661394,17,160.06421
14.967346,17,160.457578
14.995123,17,160.786183
12.689172,17,161.184612
15.189568,17,161.562765
15.189568,17,161.865674
14.5834,16,162.194827
15.134012,17,162.603565
13.864054,17,162.941154
13.634998,17,163.258754
15.134012,17,163.606197
14.541185,17,163.964118
14.447388,17,164.312555
15.189568,17,164.67072
14.828457,17,165.084384
15.106234,17,165.428229
12.689172,17,165.819127
13.8889,15,166.27806
12.74468,17,166.779864
12.661394,17,167.223248
15.335624,17,167.691614
12.439125,17,168.08007
15.050679,17,168.545635
10.401849,14,168.855263
14.509885,16,169.195254
15.307847,17,169.564927
12.689172,17,169.951927
14.550679,17,170.27388
15.189568,17,170.63073
14.300679,17,170.966245
15.134012,17,171.33312
12.93763,15,171.604422
14.41179,17,171.94755
15.189568,17,172.288512
15.16179,17,172.694927
15.189568,17,173.050948
14.620672,16,173.358553
14.328457,17,173.800785
12.411394,17,174.252982
15.189568,17,174.622189
14.66179,17,174.991068
14.384012,17,175.556195
12.689172,17,176.049817
12.689172,17,176.527866
14.141832,17,176.95243
12.74468,17,177.401266
14.272901,17,177.804373
12.689172,17,178.166467
