#{"t_start": 1765345697.4936054, "env_id": "merge-v0"}
r,l,t
12.689172,17,0.128587
15.189568,17,0.252494
15.189568,17,0.377186
15.189568,17,0.497497
15.189568,17,0.628064
12.689172,17,0.764447
12.718599,15,0.880647
12.689172,17,1.012521
12.689172,17,1.147058
12.689172,17,1.273131
12.689172,17,1.398552
12.689172,17,1.51777
15.189568,17,1.644858
15.189568,17,1.791381
15.189568,17,1.931492
12.73805,15,2.057567
12.689172,17,2.199064
10.160926,12,2.293418
15.189568,17,2.416816
12.689172,17,2.540412
15.189568,17,2.676098
15.189568,17,2.807319
15.189568,17,2.943209
12.689172,17,3.070678
12.689172,17,3.202365
15.189568,17,3.332676
15.189568,17,3.46357
15.189568,17,3.590827
12.689172,17,3.710713
12.689172,17,3.837137
15.189568,17,3.968871
12.689172,17,4.091819
15.189568,17,4.229852
12.689172,17,4.350673
12.689172,17,4.479999
12.689172,17,4.605736
12.689172,17,4.728473
12.689172,17,4.841647
15.189568,17,4.956601
12.689172,17,5.068077
12.689172,17,5.184365
12.689172,17,5.302025
15.189568,17,5.424196
15.189568,17,5.548827
15.189568,17,5.682861
12.689172,17,5.809141
15.189568,17,5.942121
12.689172,17,6.060793
15.189568,17,6.189
15.189568,17,6.315446
