#{"t_start": 1765345706.6153753, "env_id": "merge-v0"}
r,l,t
5.006764,6,2.076699
6.000172,7,2.268324
9.484559,12,2.550645
7.08889,8,2.737231
13.717346,15,3.125734
4.086278,5,3.221189
3.997054,5,3.346905
6.166839,7,3.516971
7.720337,9,3.70092
6.044946,7,3.855712
4.007313,5,3.967592
7.123589,8,4.212962
4.041637,5,4.353763
8.106613,10,4.552938
11.833036,16,4.874104
8.750056,10,5.132511
8.094533,9,5.363365
4.188137,5,5.512778
7.050186,8,5.684446
9.113561,11,5.910426
6.095926,7,6.035263
8.229493,10,6.245203
7.515212,9,6.457767
5.053676,6,6.599948
13.745123,16,7.035388
7.658632,9,7.240402
13.429797,15,7.57283
10.334319,12,7.835647
3.192565,4,7.930124
8.807511,10,8.226871
6.016741,7,8.384529
7.538661,9,8.587687
13.541185,15,8.948569
5.05261,6,9.107473
5.861283,7,9.275305
5.089135,6,9.41474
7.859231,9,9.611395
11.361628,13,9.917065
4.231716,5,10.017388
13.305567,15,10.34608
12.168818,16,10.708642
4.056093,5,10.816373
5.943978,7,11.018933
5.821468,7,11.177222
3.225167,4,11.306518
12.902748,15,11.694677
4.151376,5,11.806566
5.006741,6,11.929958
3.335776,4,12.024117
10.710426,13,12.289036
6.857949,8,12.474005
10.349441,12,12.754489
7.100501,8,12.950225
6.798165,8,13.120045
5.944848,7,13.26493
4.099102,5,13.381738
8.819021,11,13.630522
4.25,5,13.751098
3.364056,4,13.857014
4.040398,5,14.0861
5.966325,7,14.235158
4.095721,5,14.346602
8.211531,10,14.569819
12.581448,15,14.892843
6.253258,7,15.043252
4.820627,6,15.194722
11.674895,15,15.562438
4.855744,6,15.687171
5.759918,7,15.85617
11.833591,15,16.176436
9.769797,12,16.440689
9.425587,11,16.704668
10.114241,12,17.21258
12.58889,15,17.540705
6.847193,8,17.729817
12.4019,17,18.179375
5.836156,7,18.39738
8.653296,10,18.665755
9.809071,12,19.027366
4.072608,5,19.182318
13.347727,16,19.673908
12.937666,15,20.14364
4.072724,5,20.312581
10.53988,12,21.43094
10.987754,13,21.963345
11.544373,15,22.566771
14.178174,16,23.392112
11.623705,13,24.022111
5.71104,7,24.360217
13.461239,17,25.417729
7.543746,9,25.906373
5.056093,6,26.18076
14.800679,17,26.991842
13.383965,15,27.769056
11.470588,15,30.243318
9.716178,13,30.633774
8.328733,11,30.921827
9.068992,11,31.204293
14.057569,16,31.62725
13.361438,15,32.11441
7.926911,10,32.433647
14.280069,16,32.914726
3.081454,4,33.073979
13.053378,16,33.566041
11.011441,12,34.154925
11.762464,14,34.612697
6.497823,8,34.871795
12.856232,14,35.248056
5.049781,6,35.4331
11.580319,16,35.925632
12.835347,15,36.352823
13.730377,16,36.882118
7.54366,9,37.180641
11.876381,16,37.680918
14.363402,16,38.24842
13.705951,15,38.632648
12.99421,16,38.98682
13.734003,16,39.319196
11.694564,15,39.608411
11.885875,16,39.933614
11.939531,16,40.259159
13.845118,16,40.658897
12.841497,15,41.167222
12.298661,17,41.626012
12.633616,17,42.089468
11.913653,16,42.449253
11.944147,16,42.873257
10.814292,15,43.259222
15.178452,17,43.625851
6.847074,8,43.797973
12.189531,16,44.133657
14.69451,16,44.502584
15.134012,17,44.866515
14.578457,17,45.261912
14.111178,16,45.648895
14.578457,17,46.036913
6.467708,8,46.190002
7.04369,8,46.361967
13.512771,17,46.700603
13.888956,16,47.115238
15.150674,17,47.471543
12.926162,14,47.830839
14.772901,17,48.18285
12.770606,17,48.545581
14.124241,16,48.912865
13.285989,16,49.267304
12.235545,16,49.628512
12.74445,17,50.096213
13.728848,16,50.487523
14.634012,17,50.855635
12.633616,17,51.212666
12.328061,17,51.635838
11.956192,16,52.075184
11.021835,13,52.409965
12.33889,14,52.759899
13.928127,16,53.250433
12.74468,17,54.445574
13.640903,16,54.821645
13.717344,15,55.161719
13.606595,16,55.590824
14.189568,17,55.992737
12.273259,15,56.357203
13.744919,16,56.688428
13.872619,16,57.03928
11.571088,14,57.324137
13.731726,15,57.662705
14.382065,16,58.02728
15.078457,17,58.536429
8.714447,12,58.846497
12.189531,16,59.25588
13.587518,16,59.692543
15.252291,17,60.156175
12.207815,16,60.603473
15.104612,17,60.975526
12.633339,17,61.340691
12.80915,15,61.673895
13.717011,15,61.984229
13.468331,17,62.359162
12.716902,17,62.76877
13.861123,15,63.091058
9.024155,11,63.372983
15.217346,17,63.732211
11.688859,14,64.054141
11.699654,15,64.443377
12.931817,15,64.799406
12.841101,15,65.107301
10.81344,13,65.410352
10.15261,12,65.700376
14.446458,16,66.097223
14.030721,17,66.561144
14.418958,16,66.942446
14.439568,17,67.393338
14.38239,17,67.861178
12.007884,14,68.192106
13.909852,17,68.552593
12.263046,16,68.912326
14.39118,16,69.334735
15.078457,17,69.70785
