#{"t_start": 1765321770.007555, "env_id": "highway-v0"}
r,l,t
17.253801,22,24.974339
6.371842,8,31.186916
5.125616,7,35.974449
2.577778,4,39.261484
4.360118,7,44.71011
8.292783,12,53.991318
4.614523,6,59.472889
8.861311,12,67.575631
19.618587,29,88.307548
13.331031,17,99.228223
22.179374,28,117.169137
5.953463,7,121.6656
9.704612,12,129.293748
9.569541,11,136.370256
5.996576,9,142.26568
21.457628,29,160.951511
29.826528,37,185.296999
20.236664,26,202.100326
4.552433,7,206.580505
4.99134,7,211.085152
15.783612,18,222.649253
7.061051,9,228.404944
18.558268,26,244.971995
29.996686,40,270.732422
7.923119,9,276.497995
11.770569,16,286.766032
14.126959,19,298.88337
9.704732,11,306.021709
7.859929,11,313.13413
9.464394,11,320.222787
18.814116,24,335.843899
14.307046,18,347.207613
10.45717,13,355.964348
16.90108,21,369.309552
3.330086,5,372.52102
9.192687,12,380.173805
33.283573,40,406.116085
22.440109,33,427.218503
2.839988,4,429.795715
14.617017,18,441.439254
16.544149,20,454.280263
15.635481,22,468.538648
13.969461,17,479.559386
19.927988,25,495.676781
3.37572,5,498.910357
2.594611,4,501.493195
18.773285,25,517.866121
23.569739,29,536.432546
32.271746,40,562.126174
1.029998,2,563.381399
6.503105,9,569.153703
14.066777,19,581.464095
5.484814,7,585.97023
23.029903,30,605.276222
7.578367,10,611.691864
29.375629,39,636.850244
5.065183,7,641.340843
15.787561,21,654.742659
20.57755,28,672.643152
16.324828,21,686.540282
16.349446,20,699.410039
29.548482,40,725.109123
6.636703,8,730.237999
1.951099,3,732.11439
10.177693,14,741.233344
21.30233,29,760.063467
29.445643,40,785.807458
18.668667,26,802.497813
3.642271,5,805.672561
18.800103,25,821.661201
7.259235,9,827.410026
9.442009,12,835.104962
3.014802,4,837.670558
11.724908,14,847.052142
12.125202,15,856.676919
6.129971,9,862.418567
5.706365,8,867.537715
4.571305,6,871.376855
23.641832,31,891.269655
2.269897,4,893.852212
30.190375,40,920.484415
6.664326,10,926.912166
25.969657,34,948.697461
2.68309,4,951.271296
17.832444,24,966.568305
17.639632,22,980.716057
20.575517,28,998.688549
1.710548,3,1000.564647
21.950096,28,1018.860329
30.548454,40,1044.495343
32.00773,40,1070.278386
31.71471,40,1096.16789
12.754853,16,1106.439414
29.74251,40,1132.103956
6.396205,9,1137.828696
1.642946,3,1139.688537
28.345302,40,1165.429012
16.304144,22,1179.843987
30.866386,40,1205.414851
8.420294,13,1213.909158
30.048448,40,1239.756218
10.669999,16,1249.949432
29.267966,40,1275.900017
29.845326,40,1301.596048
12.992454,17,1312.435213
23.818822,31,1332.395891
29.091477,40,1358.419397
9.933467,13,1366.808917
28.888193,40,1393.62329
28.658803,39,1418.923412
29.885147,40,1444.571232
21.840216,30,1463.877399
29.070377,40,1489.672146
29.755302,40,1515.8112
29.864657,40,1541.643651
6.581254,10,1548.088555
20.443114,28,1565.989998
6.721786,8,1571.135228
22.25643,29,1589.80962
7.732555,11,1596.886652
14.438249,17,1607.818133
6.64631,9,1613.535284
31.712115,40,1639.195184
29.668694,40,1664.969581
20.324852,26,1681.987273
11.235895,14,1690.875566
29.160815,40,1716.45938
1.733333,3,1718.381793
32.016724,40,1744.041887
27.359181,40,1769.531805
29.754418,40,1795.265204
15.346625,22,1809.316742
29.658289,40,1836.450805
29.813935,40,1865.924481
29.888513,40,1892.545611
31.663546,40,1918.50973
30.005258,40,1945.110625
5.114456,8,1950.318622
31.15344,40,1976.19486
29.312957,40,2001.887171
