#{"t_start": 1765321769.9606814, "env_id": "highway-v0"}
r,l,t
1.994312,3,10.568744
29.938006,39,40.55509
27.833045,38,68.990846
16.036704,18,82.53076
4.618731,6,86.430755
33.882116,40,112.061833
2.530038,4,114.637757
4.309612,6,118.522558
20.217508,24,133.840013
12.569267,17,144.963433
7.859953,11,151.987655
5.57277,7,156.494398
7.215756,10,162.9479
3.308717,5,166.101907
29.663418,40,192.392231
23.776028,29,211.142995
5.526838,7,215.625434
12.834417,15,225.269306
5.598124,8,230.367021
3.015863,4,232.924361
29.128771,40,258.585409
27.518316,36,281.667058
3.374784,5,284.889472
2.597032,4,287.439747
22.41984,31,307.422191
29.01244,37,331.328663
1.888326,3,333.263409
20.897302,26,350.187333
14.902331,18,361.743607
4.490858,7,366.228919
2.749604,4,368.732086
26.368913,34,390.73949
4.020187,6,394.547488
29.678005,38,418.975049
0.981377,2,420.255494
12.088843,16,430.534775
8.214808,10,436.955821
1.131875,2,438.257359
17.594845,22,452.402029
18.28108,25,468.560588
29.040502,40,494.445981
17.276951,22,508.63597
29.540286,37,532.632183
29.7734,40,558.237805
20.565748,27,575.719505
29.531619,40,601.491863
8.705561,12,609.214544
30.859269,40,634.942267
28.3732,40,660.522065
18.456187,22,674.663566
24.38596,31,695.022423
0.997274,2,696.275443
16.999205,25,712.201747
9.040636,11,719.307653
17.061132,21,732.776127
10.620859,15,742.556828
11.733274,17,753.61536
9.239752,11,760.705217
25.863959,34,782.630634
31.484118,40,808.316221
9.263127,12,815.99334
18.349383,26,832.581154
4.132601,5,835.799553
1.730086,3,837.701473
5.489769,7,842.283281
18.227774,22,856.683899
4.903205,6,860.530501
29.910906,40,886.19142
24.711907,30,905.456267
7.262741,11,913.232579
28.823009,40,939.153374
30.99714,40,964.698297
30.641127,40,990.403053
25.20953,34,1012.462194
6.147856,8,1017.643697
28.022594,40,1043.287997
31.431131,40,1069.030688
9.639339,14,1078.262684
29.615818,40,1103.898134
30.024566,40,1129.610631
23.767412,30,1148.780512
28.746542,39,1173.778715
25.834308,35,1196.486152
3.949086,5,1199.729821
5.575281,7,1204.211332
28.797062,40,1230.174768
3.271123,5,1233.359349
25.704439,36,1256.389867
4.888338,7,1261.057708
29.973223,40,1286.843352
27.767231,35,1309.323424
23.014658,26,1326.033448
30.000852,40,1352.058491
31.530463,40,1378.312643
31.818131,40,1404.787159
12.507774,17,1415.7096
2.442957,4,1418.329385
30.324638,38,1442.667032
28.978981,40,1468.480034
30.103371,40,1494.215791
10.679159,14,1503.221868
2.793641,4,1505.812938
29.909703,40,1532.084307
13.626918,21,1545.586782
29.287476,40,1571.217109
12.470572,18,1582.832066
8.303863,12,1590.499986
28.891457,40,1616.188169
7.890849,12,1623.825006
29.35879,40,1649.566173
29.772824,40,1675.623183
10.997708,14,1684.519742
4.176732,6,1688.345565
14.536512,21,1701.788345
28.998624,40,1727.465622
28.490657,40,1752.924628
28.906431,40,1778.478034
29.329334,40,1804.27915
3.665168,5,1807.475303
28.778454,40,1834.233461
29.023312,40,1863.798081
32.572634,40,1890.61931
3.381671,5,1893.924376
5.910425,9,1899.721855
29.31405,40,1926.035989
20.801758,28,1944.498201
29.710378,40,1970.294653
29.596059,40,1996.050534
30.221423,40,2022.302105
4.107864,6,2026.183515
18.536524,26,2042.918835
28.738588,40,2068.603634
30.405217,40,2094.254092
29.671226,40,2120.083352
29.48823,40,2145.835356
28.224913,40,2171.603916
30.173082,40,2198.078056
30.108774,40,2223.790737
29.694015,40,2249.540617
30.834656,40,2275.26782
29.825441,40,2300.872608
9.704761,13,2309.181149
1.184909,2,2310.496369
10.626663,15,2320.200051
13.859539,19,2332.434543
29.842807,40,2358.588285
28.960122,40,2384.243572
30.397883,40,2410.094443
27.779143,40,2436.174345
13.091033,19,2448.351151
29.35475,40,2474.120662
28.827481,40,2499.954443
29.183037,40,2526.504422
4.625973,7,2530.96143
27.560811,40,2556.491129
30.294011,40,2582.253269
29.736368,40,2608.028983
29.1829,40,2633.69994
30.66962,40,2659.359584
28.936396,40,2685.455088
29.403345,40,2711.103269
29.494148,40,2736.920424
29.447488,40,2762.676726
28.730214,40,2788.318621
29.247655,40,2814.024902
28.624834,40,2840.811382
28.894147,40,2867.311733
28.046838,40,2892.876952
28.62584,40,2918.5247
29.201072,40,2944.149119
30.488279,40,2969.903987
27.871363,40,2995.536332
30.909272,40,3021.795655
28.84957,40,3047.700311
12.604012,18,3059.18847
28.427481,40,3084.971186
29.225296,40,3110.602266
30.405123,40,3136.461409
7.724182,9,3142.169947
29.777183,40,3168.361423
29.094148,40,3194.317395
26.783014,40,3219.932592
30.022203,40,3245.435776
28.16013,40,3271.1163
30.311012,40,3296.814158
27.51637,40,3322.467603
29.405126,40,3351.28706
27.582439,40,3378.036542
28.159294,40,3404.523051
27.692644,40,3430.58395
29.627481,40,3457.118151
28.960815,40,3483.210214
30.671909,40,3510.595607
29.738592,40,3536.451662
29.248902,40,3562.574041
30.070427,40,3588.176927
30.20062,40,3614.201227
15.004566,22,3628.644352
28.244578,40,3654.309701
28.823951,40,3680.365529
30.134125,40,3706.078241
28.738455,40,3733.290332
28.867352,40,3759.041266
28.736387,40,3784.984008
29.357819,40,3811.405046
27.360221,40,3837.394213
28.249704,40,3863.934136
30.329412,40,3889.624028
29.403756,40,3915.23308
29.294148,40,3940.860968
27.627481,40,3966.557179
28.914866,40,3992.165
28.601901,40,4018.314219
27.094011,40,4043.975411
29.294015,40,4069.561533
31.401754,40,4097.092643
28.468409,40,4124.396104
29.02677,40,4151.931057
28.758622,40,4180.477356
29.64442,40,4207.784672
29.005122,40,4234.689083
30.160815,40,4262.001817
29.627481,40,4290.446668
28.246159,40,4317.815924
29.35931,40,4344.399992
28.936958,40,4373.620987
29.137904,40,4400.77003
27.956218,40,4427.460879
29.227481,40,4454.644352
29.114479,40,4482.235668
28.157975,40,4511.968097
29.335326,40,4543.362566
29.31637,40,4574.738068
29.983037,40,4603.507273
29.338456,40,4631.739658
30.781122,40,4661.163621
29.360815,40,4688.53348
28.205126,40,4715.139599
29.159434,40,4741.785038
29.271926,40,4770.285883
5.449681,9,4776.807652
28.424006,40,4803.92113
29.138592,40,4830.913272
27.005259,40,4858.44191
28.693554,40,4888.090763
29.31637,40,4917.290997
29.02598,40,4944.359935
27.358619,40,4970.909248
29.091681,40,4998.448425
26.982459,40,5025.227985
26.915015,40,5051.34166
1.642957,3,5053.250136
28.294014,40,5081.084477
28.805258,40,5108.095814
29.071926,40,5134.349941
27.91363,40,5161.403966
29.071926,40,5187.818361
29.492233,40,5214.388959
28.294148,40,5241.157189
29.160815,40,5267.535722
29.092643,40,5294.262595
29.093459,40,5320.808426
28.37561,40,5347.180496
29.071792,40,5373.555405
29.02492,40,5400.174081
29.182325,40,5427.031591
29.849704,40,5453.519968
26.981145,40,5479.80658
27.671926,40,5506.340057
29.981538,40,5532.605653
28.782904,40,5558.977857
29.22492,40,5586.063394
1.641718,3,5588.05114
29.955767,40,5614.454097
29.381533,40,5640.899933
29.53604,40,5667.159483
27.182904,40,5694.271889
27.91637,40,5721.290702
27.601943,40,5749.404844
29.358074,40,5775.932115
12.039213,18,5787.854085
29.401992,40,5814.418366
29.694148,40,5841.0503
27.049704,40,5867.449155
29.182904,40,5893.918968
27.760815,40,5920.765927
29.094129,40,5947.099615
28.225586,40,5973.514133
29.711788,40,5999.999303
29.867676,40,6026.42838
31.177352,40,6055.561445
29.093342,40,6082.351177
29.471926,40,6109.135492
28.31637,40,6135.965785
29.049019,40,6163.378134
29.24955,40,6196.131001
29.049704,40,6223.965612
29.335733,40,6249.812077
29.42492,40,6275.912395
26.937904,40,6301.706819
27.138592,40,6327.315527
28.360815,40,6353.129591
28.158923,40,6378.780813
30.160814,40,6404.453756
30.268492,40,6429.932362
29.024119,40,6455.962625
29.494148,40,6481.98741
27.224086,40,6511.25578
28.338592,40,6537.965241
29.160252,40,6563.940565
29.759316,40,6590.264696
29.627477,40,6618.277885
29.270034,40,6645.08019
29.625976,40,6673.548341
27.737093,40,6700.938835
28.405259,40,6727.189081
29.338592,40,6754.988059
31.457009,40,6781.733148
29.225399,40,6807.760096
27.294148,40,6833.498406
28.158079,40,6859.101552
29.625976,40,6885.109422
30.447679,40,6910.878152
29.737088,40,6936.996344
28.183037,40,6963.203558
28.894148,40,6988.660524
29.825985,40,7014.160225
29.86669,40,7040.270576
28.938455,40,7065.86187
29.158923,40,7091.541109
28.603044,40,7117.754514
27.183037,40,7144.861001
27.203754,40,7173.355652
28.156921,40,7202.33987
29.558172,40,7229.206992
29.160791,40,7254.760283
29.271903,40,7280.351344
29.494148,40,7306.558125
29.88628,40,7332.154497
29.662344,40,7357.867297
28.42559,40,7384.278952
28.486362,40,7409.931476
29.713012,40,7435.51038
29.182215,40,7461.539247
28.104547,40,7487.816347
29.604696,40,7513.717275
29.97951,40,7539.58835
27.182239,40,7565.153847
30.294148,40,7590.619175
30.576079,40,7616.50121
6.28684,8,7621.606215
29.360815,40,7647.479244
29.849015,40,7673.250863
29.360815,40,7698.942475
30.37438,40,7725.760665
28.427481,40,7754.033581
29.494148,40,7780.706762
29.205258,40,7807.902725
29.381122,40,7833.97722
26.91637,40,7860.278014
29.558901,40,7886.445175
29.205258,40,7912.372962
29.270422,40,7938.774251
27.383037,40,7964.949091
27.425567,40,7990.949678
29.471926,40,8017.125243
26.893585,40,8043.224761
29.071926,40,8069.381634
29.248202,40,8095.424179
28.959461,40,8121.478205
29.003043,40,8147.873446
29.669871,40,8175.081107
29.133658,40,8200.908462
28.27043,40,8226.872404
29.13326,40,8252.724973
29.426676,40,8278.51215
30.86118,40,8304.742337
29.535325,40,8330.526328
27.960815,40,8356.272306
27.736377,40,8382.726686
31.382242,40,8409.072047
29.933357,40,8437.484523
28.805259,40,8466.51019
2.426679,4,8469.300879
28.116237,40,8497.427868
29.845121,40,8525.584639
28.757548,40,8551.30693
30.113782,40,8577.289803
30.265325,40,8608.508726
29.583037,40,8636.319287
29.449137,40,8664.103639
27.249094,40,8692.264708
29.201548,40,8721.726417
