#{"t_start": 1765321769.9736469, "env_id": "highway-v0"}
r,l,t
1.910548,3,10.535833
6.411757,8,16.390375
1.229354,2,17.955669
18.833031,26,37.393796
33.809543,40,68.285732
8.195956,12,77.58156
11.150782,16,88.357413
9.951181,14,97.34499
8.160991,10,103.774064
29.140206,36,126.766957
23.725087,29,145.576309
3.715658,6,149.383156
11.925471,16,159.693792
4.680912,6,163.567245
12.373155,17,174.592321
8.834015,12,182.436355
10.13062,15,192.402203
14.396435,19,204.703485
25.593408,31,224.616035
15.857991,21,238.040963
1.910548,3,239.926939
4.777082,6,243.733242
12.372095,15,253.439206
7.836472,10,259.859032
4.883653,6,263.72893
20.523776,25,279.732454
17.436342,23,294.406863
29.781146,40,320.274648
4.660174,6,324.143172
3.004457,5,327.441104
27.979762,40,353.412443
11.557247,17,364.231511
8.979051,11,371.262868
9.775936,12,378.9227
3.822774,5,382.194223
2.602087,4,384.796035
13.776448,20,397.815667
2.837269,4,400.370789
6.640011,9,406.134037
2.398501,4,408.728517
5.724135,7,413.158113
10.680896,13,421.524665
9.328289,12,429.219229
13.677007,15,438.898562
9.200669,14,447.872025
1.708385,3,449.835298
30.170203,40,475.731214
16.211581,20,488.56
9.30368,11,495.73263
14.333945,19,507.968567
25.121857,35,530.647496
22.251964,27,548.020491
10.748928,14,556.962628
28.9966,40,582.770708
11.99672,17,593.725608
3.503922,5,596.932873
5.912342,9,602.751039
5.438493,7,607.256601
4.820794,7,611.7527
12.743863,14,620.697425
25.607703,32,641.353807
9.383037,15,650.905938
7.775024,10,657.333087
15.393901,20,670.129482
17.813719,23,685.28605
10.667335,14,694.341021
5.355422,7,698.798164
6.284352,8,703.90924
27.083289,32,724.477793
14.147599,19,736.645409
6.013134,8,741.936484
2.488069,4,744.474128
1.73277,3,746.393626
13.616487,18,758.199191
29.749461,40,783.855289
29.532932,40,809.600317
31.188482,40,835.151835
29.661535,40,861.177771
10.904489,14,870.089713
30.108912,40,895.81391
30.165357,40,922.502181
19.196906,25,938.458552
8.442788,11,945.545424
30.815532,40,971.100195
10.376148,14,980.108459
15.828452,21,993.62564
29.531075,40,1019.530537
4.993507,6,1023.394987
28.355429,40,1049.015143
15.065165,21,1062.61668
31.134884,40,1088.448149
11.010682,13,1096.840107
21.795178,29,1115.50646
3.485872,5,1118.67326
26.482679,37,1142.350442
12.077114,15,1151.974885
4.575174,6,1155.824828
30.631839,40,1181.865855
5.285927,7,1186.271262
29.422624,40,1212.064309
5.599367,7,1216.533462
32.61829,40,1242.328635
18.506319,24,1257.677461
23.993709,33,1279.095031
2.839322,4,1281.675233
21.470287,26,1298.450176
4.71637,8,1303.569537
30.556559,40,1329.248034
29.888582,40,1355.218527
30.378846,40,1381.476882
32.611213,40,1408.028894
27.983014,40,1433.679499
29.205259,40,1459.379217
29.646437,40,1485.188034
23.831599,33,1506.833049
28.576133,40,1532.714461
29.599434,40,1558.424298
8.837096,10,1564.770065
29.964123,40,1590.506968
29.151668,40,1616.171215
8.973185,11,1623.184826
3.97151,5,1626.411439
28.780032,40,1652.128577
29.461972,40,1678.207704
30.062087,40,1703.681608
12.886855,17,1714.598327
26.215007,34,1736.355147
