#{"t_start": 1765321770.008552, "env_id": "highway-v0"}
r,l,t
10.753373,14,18.574523
2.62016,4,21.680274
26.089845,36,50.011443
32.300315,40,79.779102
1.995543,3,81.7866
5.735188,9,87.661504
8.180668,10,94.145424
6.545854,8,99.221242
10.304854,13,107.55331
11.655806,14,116.527331
1.846039,3,118.428812
16.885774,23,133.170781
22.013795,28,151.310772
3.860197,5,154.47965
5.775742,8,159.626972
11.436708,13,168.077141
7.755826,9,173.890182
9.568233,13,182.374506
14.532376,20,195.57355
1.642957,3,197.470101
2.704862,4,200.081226
9.733304,13,208.463251
2.620735,4,211.102106
6.568631,8,216.229808
2.039988,3,218.171926
1.775052,3,220.117432
30.662276,40,245.64421
9.625187,13,254.029651
13.701096,19,266.242482
3.307864,5,269.424059
2.684681,4,272.021637
5.670942,7,276.46209
29.391025,38,300.798201
31.479737,40,326.745598
13.484202,19,338.981122
32.481025,40,364.91832
10.061639,12,372.537975
17.747263,25,388.766634
10.890835,14,397.748855
8.414139,11,404.816531
20.360216,26,421.456848
14.241297,19,433.696076
16.062258,20,446.537582
12.965205,17,457.491118
1.86221,3,459.369067
24.128678,30,478.903071
9.485598,13,487.232344
17.400137,21,500.872524
6.242245,8,506.050792
25.255182,34,528.116067
14.220338,20,540.92506
8.812172,12,548.640703
6.149364,8,553.726866
27.272348,34,575.612791
13.079831,15,585.30499
7.67134,11,592.397824
11.725603,13,600.719049
10.868056,13,609.169665
14.11539,18,620.668503
16.731128,23,635.533702
11.349443,15,645.207139
23.143535,32,665.54477
3.309169,5,668.790635
29.082959,40,694.973553
4.847113,8,700.052378
18.329419,25,716.023733
29.391655,40,741.911551
10.107283,14,750.902137
5.905856,7,755.541342
10.566247,13,763.891496
6.025982,9,769.704531
2.598501,4,772.229241
9.036736,12,780.020157
6.686725,9,785.798483
34.185312,40,811.462399
28.3379,40,837.015379
33.132182,40,863.067356
10.550886,15,872.640519
15.724774,21,886.144546
30.636813,40,912.500032
28.99899,40,938.424645
23.062216,30,957.620638
8.88181,12,965.305444
15.218606,20,978.119631
16.881999,21,991.652228
31.832673,40,1017.574878
12.367657,17,1028.462452
30.674114,40,1054.133223
21.535481,29,1072.919188
8.948553,11,1080.130372
10.015726,11,1087.147211
28.575588,40,1112.854483
13.37619,17,1123.792422
4.268841,6,1127.59685
28.327553,40,1153.211094
1.919793,3,1155.144628
9.755762,14,1164.125844
21.213115,27,1181.800032
10.260821,12,1189.438454
30.104571,40,1215.206039
29.789792,39,1240.409078
28.975678,40,1266.243834
17.791497,23,1281.029437
30.146341,40,1306.697832
29.420922,40,1332.395892
27.16715,34,1354.546306
29.713011,40,1380.829854
33.778959,40,1407.330213
21.63686,29,1425.962612
28.094025,40,1451.602746
6.087322,9,1457.421614
4.360103,7,1461.97005
21.72029,27,1479.382332
29.72227,38,1503.854365
30.018272,40,1530.095176
29.332988,40,1555.804111
30.003756,40,1581.487071
2.666667,4,1584.05672
30.669886,40,1609.729178
29.132056,40,1635.317659
0.942025,2,1636.615715
12.971069,17,1647.590395
1.619496,3,1649.494619
29.616205,40,1675.575312
6.369923,8,1680.676022
29.245707,40,1706.163795
29.88772,40,1731.884472
29.41292,40,1757.330635
28.929275,40,1782.925793
2.158508,4,1785.524785
3.706541,5,1788.779838
27.245862,40,1814.395978
30.533311,40,1842.636866
13.730914,20,1857.484854
29.136376,40,1884.59629
23.651466,31,1904.878203
28.470427,40,1931.3277
28.60117,40,1957.326041
19.397107,26,1974.222744
28.690699,40,1999.86201
29.751793,40,2026.146614
27.538592,40,2051.885808
28.336677,40,2077.51492
27.891639,40,2103.200636
27.437013,39,2128.592785
28.79552,40,2154.162149
29.174209,40,2180.467443
29.950266,40,2206.35642
26.893459,40,2232.118052
2.914729,5,2235.364964
5.30975,7,2239.819575
30.090733,40,2265.552155
29.405259,40,2291.300843
27.694125,40,2316.930145
3.599176,5,2320.133231
18.106885,23,2335.024803
29.471237,40,2361.182181
28.420029,40,2386.794778
29.466303,40,2412.632009
29.580939,40,2438.695113
16.754443,23,2453.395719
29.780559,40,2479.275007
29.490119,40,2505.325897
29.955774,40,2531.571808
28.157382,40,2557.082052
29.905358,40,2582.861594
29.33734,40,2608.641932
1.95498,3,2610.568234
9.664416,12,2618.317889
31.132229,40,2643.91099
29.649704,40,2669.870449
28.671926,40,2695.673465
6.019625,9,2701.406767
30.180351,40,2727.155598
31.258899,40,2752.93349
28.801825,40,2778.603131
28.379861,40,2804.347483
31.040153,40,2830.040947
29.114459,40,2857.683207
29.190869,40,2883.27968
28.271926,40,2908.855813
29.910403,40,2934.538617
28.179658,40,2960.161718
30.168174,40,2985.810454
28.714048,40,3012.034104
30.484342,40,3037.901074
29.849569,40,3063.692727
29.071926,40,3089.450353
29.020337,40,3115.060681
30.910535,40,3140.902411
33.687018,40,3167.011286
29.426812,40,3192.944041
28.627481,40,3218.554405
29.511096,40,3244.13532
29.002381,40,3269.799981
28.426792,40,3295.483813
28.092097,40,3321.15274
31.148746,40,3349.920922
29.360815,40,3376.674775
29.156251,40,3403.164511
29.737904,40,3429.23652
17.038803,22,3443.986202
27.760795,40,3469.921963
29.820897,40,3496.56798
28.671792,40,3523.406129
28.958487,40,3549.693975
29.849699,40,3575.321819
29.204566,40,3600.980724
28.514162,40,3627.312809
27.736954,40,3652.97981
29.492253,40,3679.036643
28.42559,40,3704.718602
29.138592,40,3731.916985
29.181541,40,3757.674861
30.470305,40,3783.665895
1.730607,3,3785.599874
27.316369,40,3812.005446
28.581131,40,3838.016896
28.938592,40,3864.521101
30.664384,40,3890.207445
8.623132,10,3896.610902
29.270034,40,3922.198898
13.732558,18,3933.757432
31.426325,40,3959.464959
31.249699,40,3985.089987
29.464875,40,4011.136736
29.24959,40,4036.822274
28.467375,40,4062.498515
28.448886,40,4089.874571
29.382911,40,4116.753452
27.692853,40,4144.52715
29.089909,40,4172.590789
29.516366,40,4200.510666
29.338592,40,4227.068562
27.383036,40,4253.701395
28.557859,40,4283.032677
29.448422,40,4310.487231
26.983037,40,4337.033776
28.84968,40,4365.638405
27.114479,40,4393.446518
28.002519,40,4420.125425
28.824928,40,4446.851895
29.494148,40,4474.855768
28.538569,40,4503.636161
29.847811,40,4534.851668
29.980735,40,4565.127563
16.402139,23,4583.797345
29.492644,40,4612.278172
3.398399,5,4615.812526
28.316236,40,4643.477935
29.980053,40,4672.958874
28.714183,40,4699.958706
29.470034,40,4726.331189
28.383014,40,4753.154069
30.068927,40,4782.200828
27.848905,40,4809.22739
27.113818,40,4836.202952
29.425977,40,4864.011029
29.314866,40,4894.201265
27.094148,40,4922.763939
28.467809,40,4949.545065
29.202682,40,4976.389375
29.381032,40,5003.882112
29.537817,40,5030.435647
29.360811,40,5056.52287
28.782344,40,5084.526042
29.692256,40,5111.311151
29.203367,40,5137.583222
30.441485,40,5164.665175
29.578782,40,5191.123877
29.225586,40,5217.608534
27.958783,40,5244.355721
29.1829,40,5270.831082
29.271237,40,5297.612016
29.668492,40,5324.058114
29.953462,40,5350.445259
29.269623,40,5376.868964
