#{"t_start": 1765321769.9397373, "env_id": "highway-v0"}
r,l,t
4.847505,7,13.271515
1.97209,3,15.466811
31.476737,40,46.764658
1.839988,3,49.364663
7.43602,10,56.784888
4.018186,6,61.539541
10.396648,16,72.494889
5.396677,8,79.071594
8.839988,11,86.444718
7.845823,11,93.543483
12.790713,16,103.812961
21.679224,27,121.067975
1.839988,3,122.998624
24.311438,33,144.319521
20.035348,29,162.952887
21.531345,26,179.86083
3.695827,5,183.117568
18.838496,25,199.515171
30.773787,40,225.254327
6.020188,9,231.050366
2.509049,4,233.602554
2.441477,4,236.160192
12.084188,17,247.017581
6.261969,9,252.840733
8.830907,11,259.906905
14.569187,18,271.461586
5.276815,7,275.88146
12.525065,15,285.523304
2.660715,4,288.106097
11.127066,16,298.285976
34.10769,40,324.212984
7.327503,9,330.076968
4.681162,6,333.897385
1.644444,3,335.865839
6.936423,10,342.188977
33.973402,40,368.148078
21.102643,29,386.862694
17.992671,23,401.668005
3.419383,5,404.888337
6.105196,8,410.03677
8.28636,10,416.432114
16.706465,22,430.482911
28.486086,40,456.27036
3.715012,6,460.090155
3.130723,5,463.366963
8.085486,12,471.228992
11.136396,16,481.515692
2.555556,4,484.104511
2.017766,3,486.047257
31.73517,40,511.875632
13.400278,20,524.987027
33.754985,40,550.615702
21.348329,30,569.844956
2.862108,4,572.453759
30.002456,40,598.266897
12.548572,15,607.960742
2.312233,4,610.485107
1.884432,3,612.442067
30.77684,37,636.232862
5.731697,7,640.780318
25.858411,32,661.173322
7.798995,10,667.573344
30.842328,40,693.704219
18.509964,24,709.018472
10.660363,15,718.673952
13.642636,19,730.949929
25.435333,32,751.611789
23.035709,30,771.057447
28.111783,40,796.721233
30.434456,40,822.328415
19.367917,26,839.049578
19.301389,23,854.19447
14.006876,17,865.061217
18.931854,26,881.704789
4.70314,6,885.58392
23.14772,29,904.191186
29.860831,40,930.851388
31.057907,40,956.413403
1.937347,3,958.3253
27.848538,36,981.471778
18.582258,25,997.488504
1.642957,3,999.43236
21.574462,28,1017.651671
3.93337,6,1021.507609
29.215667,40,1047.114515
29.283186,38,1071.655952
16.686154,24,1087.221012
21.872766,26,1103.93703
20.259915,26,1120.656166
3.533333,5,1123.870214
13.638497,17,1134.67618
15.969909,21,1148.117249
2.039988,3,1150.05483
2.202757,4,1152.643098
13.655641,18,1164.168748
28.823615,40,1190.128327
29.80075,40,1215.93606
6.841778,9,1221.811083
31.085362,40,1247.440775
31.523879,40,1273.391881
13.706507,20,1286.233387
6.774122,9,1292.032217
20.801267,26,1308.672655
30.70895,40,1334.398971
30.079384,40,1360.470832
11.949471,15,1370.166879
2.051631,3,1372.237023
29.483871,40,1398.936431
5.437694,7,1403.470584
5.503254,7,1408.055822
15.882269,22,1422.201584
29.7956,40,1447.803102
11.85321,18,1459.399165
27.622207,40,1485.200001
29.914279,40,1511.42546
31.886937,40,1537.283615
30.217794,40,1562.896588
30.440503,40,1588.611914
29.282976,40,1614.236506
29.182123,40,1639.918332
7.442401,10,1646.373009
1.554614,3,1648.323306
27.775728,38,1673.105559
30.727152,40,1698.527005
27.842697,40,1724.253448
2.664605,4,1726.813876
11.951319,17,1737.673962
28.154574,40,1763.232064
30.489669,40,1788.839677
6.262637,8,1794.032601
10.090767,14,1803.046731
29.358375,40,1829.053784
29.985635,40,1858.949381
30.509988,40,1885.976937
31.312016,40,1912.087316
27.711682,40,1938.723195
29.439959,40,1964.527552
28.843376,40,1990.23203
27.60374,40,2016.559671
29.181532,40,2042.329407
28.779941,40,2068.013127
21.889774,33,2089.10481
29.803626,40,2114.921452
12.482535,18,2126.743968
29.270034,40,2152.234487
30.44217,40,2178.484362
29.535147,40,2204.474915
7.160252,11,2211.578126
27.249703,40,2237.34456
31.313926,40,2263.077145
28.782907,40,2288.836683
29.605123,40,2314.437022
30.826819,40,2340.591927
27.603062,40,2366.386523
13.569226,18,2377.875987
28.930824,40,2403.542031
4.405293,7,2408.127879
28.49225,40,2434.245467
29.268387,40,2460.064904
29.601836,40,2485.843119
29.671903,40,2512.371192
28.379098,40,2537.960123
28.46866,40,2563.595735
29.003618,40,2589.330615
7.308399,10,2595.759965
29.027481,40,2621.54535
29.662526,40,2647.150878
29.783033,40,2673.227587
28.55892,40,2698.888074
15.11441,21,2712.408113
29.22216,40,2738.261405
