#{"t_start": 1765355084.6634371, "env_id": "highway-v0"}
r,l,t
1.022545,2,2.913262
14.547023,18,6.12727
16.145733,18,9.196414
5.601818,7,10.431903
11.814534,16,13.162729
22.730537,29,18.165852
7.219474,9,19.728259
29.312544,40,26.543394
1.238756,2,26.889359
10.196041,14,29.276452
5.553381,7,30.465818
8.260056,11,32.335685
2.883767,4,33.010552
13.9202,16,35.759358
5.636449,7,36.954567
6.638665,9,38.480586
18.107347,23,42.3971
8.212062,10,44.094101
6.659931,9,45.646595
10.468794,13,47.997955
32.849467,40,54.822887
11.547585,15,57.412265
6.311109,8,58.79141
5.658938,7,60.011852
4.039209,5,60.865789
7.153112,10,62.605334
11.591348,16,65.367254
6.978204,9,66.884013
7.345046,9,68.459726
3.771161,5,69.306308
2.793644,4,69.999152
18.300896,24,74.166785
11.616419,16,76.912374
12.29833,15,79.488507
28.431977,35,85.496233
9.954856,12,87.530234
17.572066,24,91.769536
7.069487,10,93.50149
4.635414,6,94.546844
7.324103,9,96.10648
2.640625,4,96.812804
5.403877,8,98.190234
9.147564,13,100.425454
30.373186,40,107.353861
15.131713,20,110.85166
10.205255,13,113.100706
11.855336,16,115.830513
15.602251,22,119.646706
10.035917,13,121.877926
11.180278,16,124.635047
27.146985,36,130.83798
22.61014,27,135.532976
1.907217,3,136.07686
26.840077,38,142.705544
31.963237,40,149.602219
11.567398,13,151.996206
29.012912,39,158.802143
30.316116,40,165.692281
11.171148,14,168.098236
13.261001,19,171.334718
13.054083,17,174.262502
28.663794,39,181.082584
4.910685,6,182.11261
17.547034,21,185.869964
9.891951,14,188.28704
33.87224,40,195.251624
12.670015,19,198.526205
15.30788,22,202.297111
2.660715,4,202.984954
5.861022,8,204.34306
24.461146,30,209.507785
35.012054,40,216.40748
10.913824,16,219.157678
15.70258,21,222.780822
6.525085,8,224.21752
20.240208,27,228.918038
4.548142,6,229.937637
19.697685,24,234.027359
12.901758,17,236.934376
16.372546,20,240.353643
1.73277,3,240.874036
8.682302,11,242.734164
7.70642,10,244.402019
9.910056,12,246.461311
10.287502,15,248.970976
3.465069,5,249.823231
20.142956,25,254.105578
21.610855,30,259.236315
9.365649,11,261.119175
3.284423,5,261.965704
15.754722,23,265.909946
31.158508,40,272.883835
3.9539,6,273.907556
30.665737,40,280.697209
28.151114,39,287.383014
10.662041,13,289.56069
16.927924,24,293.685821
8.664061,10,295.409661
12.556337,18,298.468566
17.079393,22,302.1986
6.480506,8,303.549106
29.714837,40,310.409105
9.933646,12,312.561813
32.123103,37,318.867872
29.024023,40,325.745693
0.954993,2,326.087113
3.198333,5,326.938235
1.937743,3,327.46665
8.781123,13,329.716287
30.725413,40,336.547097
13.336267,18,339.6237
29.714951,34,345.496149
26.611655,34,351.329717
29.86138,40,358.300591
28.842851,40,365.248046
36.706041,40,372.210115
5.415491,7,373.441458
31.418087,40,380.428618
15.083178,19,383.731227
26.726995,36,390.016979
12.994356,17,392.995335
29.180997,40,399.97418
6.271925,10,401.792228
4.421166,6,402.830757
29.134562,40,409.865278
29.890788,40,416.873253
30.08747,40,423.798182
9.689994,14,426.276987
0.95283,2,426.639787
28.819999,40,433.597057
9.124549,11,435.573095
12.289596,17,438.833291
20.351359,26,443.911401
13.103111,16,446.961646
31.36767,40,454.067459
11.913482,15,456.835982
22.03335,27,461.664296
10.878751,14,464.113224
28.957134,40,471.157362
17.847249,25,475.528929
10.704349,13,477.814931
25.729397,34,483.786836
28.711517,38,490.453637
28.266784,40,497.589376
6.182258,9,499.170164
18.305897,24,503.377495
28.688683,40,510.390061
18.271562,25,514.755452
3.240237,5,515.64877
16.863281,23,519.690789
16.391523,18,522.859506
21.089424,25,527.268831
34.388602,40,534.268433
31.062275,40,541.397093
26.72796,37,547.890466
30.679314,40,554.962389
28.729182,40,562.013905
29.592537,40,569.00314
8.169783,10,570.748637
6.102426,8,572.166361
7.379367,10,573.942632
29.661289,40,580.999486
28.538592,40,588.111981
28.796069,40,595.142622
28.360792,40,602.184393
28.733521,40,609.217429
28.336115,40,616.196816
8.464036,12,618.291544
29.97434,40,625.365094
29.646153,40,632.438964
27.115792,40,639.499055
30.376646,40,646.546739
27.134565,40,653.596141
19.642576,27,658.365801
29.398488,40,665.412176
31.133652,40,672.522548
29.870418,40,679.595996
1.731834,3,680.127752
30.246165,40,687.164843
29.60457,40,694.171313
31.461773,39,700.995483
13.133295,19,704.32277
15.592533,22,708.199487
28.025023,40,715.231467
30.766129,40,722.331519
27.468029,40,729.320064
27.782923,40,736.340581
16.923266,20,739.856362
28.871922,40,746.842742
36.09861,40,753.764544
30.971184,40,760.821486
28.314459,40,767.842917
10.346768,14,770.344746
29.09062,40,777.396665
28.092513,40,784.397754
30.039194,40,791.43541
5.71655,8,792.849409
27.338592,40,799.9629
28.797847,40,807.042821
12.841104,16,809.839872
28.136407,40,816.853925
29.601889,40,823.873976
28.381141,40,830.848616
25.15931,35,836.909622
29.494148,40,843.952213
17.256877,22,847.798894
23.421743,28,852.826357
27.116347,40,859.863584
28.094109,40,866.924666
13.234817,17,869.887622
29.914874,40,876.919341
28.11637,40,883.918434
28.80124,40,890.967519
30.616045,40,898.052043
14.166857,19,901.417232
28.047811,40,908.519859
15.100616,19,911.883027
29.1829,40,918.899867
28.44311,40,925.933161
29.425288,40,933.021823
29.066691,40,940.062964
6.290657,10,941.814412
27.647601,40,948.917381
29.027458,40,955.953065
29.402722,40,963.038165
29.249704,40,970.07418
28.138588,40,977.113516
28.092246,40,984.123387
29.249704,40,991.308453
17.798197,22,995.201458
28.909617,40,1002.324346
30.666229,40,1009.402424
27.603062,40,1016.4228
28.003231,40,1023.478084
29.338592,40,1030.575184
29.627344,40,1037.715983
28.138592,40,1044.812772
28.205259,40,1051.908412
4.438089,6,1052.956692
28.983033,40,1060.017873
4.31637,7,1061.266396
28.270288,40,1068.317376
29.027458,40,1075.43622
29.152956,40,1082.588579
29.360815,40,1089.66585
6.171289,8,1091.096152
8.604548,13,1093.392972
28.911114,40,1100.458237
10.860699,14,1102.915737
28.427477,40,1109.994912
29.271926,40,1117.040623
31.545376,40,1124.138287
29.203751,40,1131.224682
29.551493,40,1138.309156
28.249704,40,1145.425682
28.671926,40,1152.504702
29.048992,40,1159.536355
10.614422,14,1162.029759
7.015726,8,1163.462026
30.597007,40,1170.591677
31.150647,40,1177.672398
29.049704,40,1184.75669
30.627481,40,1191.817949
27.914164,40,1198.864275
28.131799,40,1205.916572
