#{"t_start": 1765355084.6813881, "env_id": "highway-v0"}
r,l,t
4.910184,6,3.631829
9.704107,13,5.934412
5.370358,7,7.141533
16.612094,19,10.399904
2.730038,4,11.078101
1.97209,3,11.60584
5.992564,8,12.958802
24.07341,29,17.980299
6.791409,8,19.35015
13.395755,19,22.608221
9.098476,11,24.462095
7.48805,10,26.186475
7.038758,10,27.878414
29.989283,40,34.708944
5.910296,9,36.262023
10.851808,13,38.492422
6.193951,8,39.830886
8.144692,11,41.713457
20.641701,28,46.477893
4.5829,7,47.80321
10.168329,13,50.043047
29.753827,40,56.874566
4.073516,5,57.731471
2.639055,4,58.411214
32.710373,40,65.322155
10.403032,14,67.7463
6.911316,9,69.291839
4.656521,6,70.313383
9.168429,12,72.398172
3.771308,5,73.276771
3.533231,5,74.136382
9.201447,11,76.039609
17.554686,25,80.318906
2.642986,4,81.015535
10.192826,13,83.246232
1.883201,3,83.752362
4.569927,6,84.783673
21.169425,30,89.915571
3.417183,5,90.846875
28.356273,40,97.840977
32.080925,40,104.665167
12.084805,17,107.705771
4.704642,6,108.744652
7.174917,9,110.313431
6.548391,9,111.865497
6.213328,8,113.247102
32.778421,40,120.155537
4.128594,6,121.172553
20.811065,29,126.152475
3.937248,6,127.211148
5.420049,7,128.40373
1.620723,3,128.919709
20.309953,27,133.588331
11.286308,13,135.896462
19.835293,28,140.774185
8.76731,11,142.673656
10.680122,14,145.082212
21.020023,29,150.102228
11.587107,14,152.661804
29.56706,40,159.632577
23.593248,33,165.341538
2.980349,4,166.020723
20.4809,29,170.94872
5.552924,8,172.357752
2.848684,4,173.060665
29.336392,40,180.006047
32.127902,40,187.049525
26.884301,37,193.461072
16.377573,23,197.465907
2.772656,4,198.141556
11.329533,15,200.741115
4.556119,7,201.937294
14.679424,19,205.186165
14.109634,19,208.466919
11.59597,16,211.212251
13.080091,15,213.78803
6.104491,8,215.17941
5.037488,7,216.370399
9.436581,13,218.624374
5.976305,9,220.18464
27.401825,40,227.172859
3.219486,5,228.047464
10.371434,14,230.439661
7.941728,10,232.126407
23.82126,29,237.099564
12.900805,15,239.64737
4.402382,7,240.846987
11.635212,14,243.218486
31.483846,40,249.978936
3.591064,5,250.829868
24.037531,31,256.115462
22.180475,29,261.099598
7.836738,10,262.783521
27.103826,37,269.240006
32.117237,39,275.916277
11.046256,14,278.301332
13.344858,18,281.393735
28.015292,38,287.874237
29.116347,40,294.71047
17.046083,22,298.458586
10.905853,13,300.640004
29.625985,40,307.466514
7.018513,10,309.188055
7.999482,11,311.097248
2.727944,4,311.842059
14.619443,19,315.096997
27.489127,36,321.282166
18.819363,24,325.393747
8.752559,11,327.266061
15.823936,20,330.722461
28.654911,40,337.548919
29.056231,40,344.430457
21.044554,28,349.245373
7.54906,9,350.80169
8.042967,10,352.500807
12.299549,15,355.076103
9.749079,12,357.240774
28.914337,40,364.192344
30.08363,39,370.990177
17.347322,23,374.985345
28.870388,40,381.977426
9.527399,13,384.244915
7.955104,11,386.163734
27.913217,40,393.132121
6.437952,8,394.538504
8.731164,12,396.641276
5.728877,8,398.023114
28.535234,40,405.089977
8.184611,9,406.688984
17.002142,24,410.881879
4.226769,7,412.109056
3.33277,5,412.986164
5.214478,6,414.034178
32.257881,40,421.039392
25.801451,32,426.606267
29.670015,40,433.586446
6.393246,8,434.999737
29.315012,40,442.755696
27.612141,33,448.878831
30.438268,40,456.088156
3.227175,5,457.028909
10.37201,15,459.724609
8.772652,10,461.480639
10.242514,14,463.915158
27.64968,40,470.955692
10.179372,14,473.395023
29.049703,40,480.424939
27.607094,33,486.242981
4.239988,6,487.27673
4.043398,6,488.341993
11.061993,14,490.78347
3.736393,6,491.911734
4.735322,7,493.170021
11.880924,16,495.989154
24.102977,30,501.250457
19.487645,28,506.177589
28.199448,40,513.154773
8.704612,10,514.927394
7.602371,11,516.853049
26.641167,35,523.013451
29.493368,40,530.048106
1.511674,3,530.571012
28.57814,40,537.689555
27.80457,40,544.71818
31.457978,40,551.792712
12.990591,16,554.574517
13.41974,18,557.76421
27.403354,40,564.796783
28.003601,40,571.800023
29.337696,40,578.860223
29.005259,40,585.983723
28.805259,40,593.002297
29.026683,40,600.049902
6.378605,8,601.453835
15.461983,20,604.9633
27.471814,40,611.977502
27.619341,40,618.990878
29.582923,40,626.035864
15.328052,21,629.809246
29.225976,40,636.834553
13.433156,16,639.666416
6.622924,10,641.434189
30.702322,39,648.274183
29.37709,40,655.3498
16.227255,21,659.036564
16.706548,19,662.392323
19.7492,28,667.327463
3.35489,5,668.180397
27.071926,40,675.378413
28.979716,40,682.379724
29.026656,40,689.416616
4.662088,6,690.465875
25.302319,31,695.923825
28.982458,40,702.909013
29.158622,40,709.934032
29.668658,40,717.046809
10.351639,14,719.521954
28.93695,40,726.5004
28.868249,40,733.516659
4.865932,6,734.57818
21.748512,28,739.492855
6.946902,10,741.238899
29.247812,40,748.221107
29.11297,40,755.181235
3.867363,6,756.230776
11.825026,18,759.379633
28.825567,40,766.435789
6.614376,8,767.846751
3.0171,4,768.562058
28.870011,40,775.62979
29.758051,40,782.618316
12.190971,17,785.60418
29.337899,40,792.642771
31.50515,40,799.749022
23.366522,32,805.385827
4.065304,6,806.437011
29.116233,40,813.505152
29.683334,40,820.516187
27.914345,40,827.513178
29.448199,40,834.479276
28.093547,40,841.474043
28.338588,40,848.494692
28.358253,40,855.628904
30.042944,40,862.675075
10.91433,17,865.662477
27.467468,40,872.678737
27.960811,40,879.708279
31.504856,40,886.721667
28.827458,40,893.736888
28.938569,40,900.854522
28.783033,40,907.972456
28.73601,40,915.029388
28.783033,40,922.030637
28.313764,40,929.080403
2.783013,5,929.972914
29.691822,40,937.045589
28.916366,40,944.14252
29.249704,40,951.184747
29.154162,40,958.231695
29.312977,40,965.298051
1.043882,2,965.664991
29.138592,40,972.698077
29.138592,40,979.737154
29.3142,40,986.769823
28.980484,40,993.952189
27.647808,40,1001.040553
29.448179,40,1008.151651
7.174225,10,1009.91596
14.456206,19,1013.23675
27.337065,40,1020.313034
29.686866,40,1027.365339
29.071237,40,1034.510584
29.115678,40,1041.60614
27.383036,40,1048.685504
28.849011,40,1055.779786
10.871363,16,1058.593071
13.121527,16,1061.411246
28.514757,40,1068.464029
31.064086,40,1075.592028
27.094125,40,1082.75645
27.7364,40,1089.824665
4.910179,7,1091.069236
28.205259,40,1098.135193
14.43606,18,1101.319952
29.449704,40,1108.394455
28.494148,40,1115.404062
27.960776,40,1122.458396
28.338592,40,1129.608097
20.124958,27,1134.37678
23.134958,29,1139.545494
29.203179,40,1146.66067
28.138592,40,1153.719751
28.62559,40,1160.764369
1.687948,3,1161.281818
29.115795,40,1168.333599
29.3608,40,1175.545916
12.547117,15,1178.193173
28.958618,40,1185.286122
21.124942,28,1190.198982
28.511044,40,1197.264639
27.886896,40,1204.330639
28.780832,40,1211.386297
28.360815,40,1218.567657
29.226679,40,1225.645011
29.227481,40,1232.778935
30.864489,38,1239.633341
29.360681,40,1246.701371
3.648901,6,1247.742583
11.213718,16,1250.580924
13.627481,20,1254.088718
8.39214,11,1256.028186
28.537084,40,1263.141882
28.249681,40,1270.187509
10.247479,14,1272.63771
1.707864,3,1273.162911
29.094148,40,1280.165001
29.732807,40,1287.592944
29.047812,40,1294.695645
22.591525,28,1299.65191
28.871237,40,1306.789427
28.605259,40,1313.905218
29.116328,40,1320.933673
21.324813,27,1325.675657
29.269923,40,1332.718892
28.849681,40,1339.77174
28.003755,40,1346.823276
28.027481,40,1353.960982
28.691278,40,1361.020298
29.938565,40,1368.081012
28.003368,40,1375.111628
28.938592,40,1382.154878
29.494148,40,1389.211321
32.091016,40,1396.346283
28.183037,40,1403.417897
28.405259,40,1410.475085
25.455914,36,1416.848077
29.205259,40,1423.920926
29.049704,40,1430.975522
31.952201,40,1438.019138
29.026793,40,1445.18481
29.51626,40,1452.245697
30.958625,40,1459.244183
29.005259,40,1466.328435
28.51637,40,1473.382852
28.783037,40,1480.434313
7.334113,10,1482.198832
16.370754,21,1485.889388
28.158923,40,1493.0566
29.227348,40,1500.119866
28.870422,40,1507.149633
27.671926,40,1514.205718
27.465867,40,1521.331827
29.687047,40,1528.394334
28.894015,40,1535.577643
28.114486,40,1542.681106
29.071926,40,1549.721823
29.492644,40,1556.840856
28.270379,40,1563.931635
28.583019,40,1571.074727
28.360814,40,1578.234683
28.31637,40,1585.403373
28.958923,40,1592.491952
29.094148,40,1599.559402
29.449681,40,1606.582509
28.471214,40,1613.672873
29.116347,40,1620.734067
14.027481,20,1624.332244
28.803755,40,1631.399054
29.471926,40,1638.465719
28.783036,40,1645.519262
27.960815,40,1652.627404
28.604548,40,1659.672443
8.393397,12,1661.848943
27.849015,40,1669.014153
29.005145,40,1676.253385
28.001217,40,1683.345784
29.271926,40,1690.400664
29.338592,40,1697.505199
29.027481,40,1704.556542
29.314475,40,1711.657109
28.049128,40,1718.848939
3.760248,6,1719.929056
28.671903,40,1727.053836
29.294148,40,1734.126119
28.35931,40,1741.205513
28.511619,40,1748.320725
29.621987,40,1755.619449
25.693061,31,1761.275962
27.690141,40,1768.436964
29.336316,40,1775.568831
27.960791,40,1782.676321
29.113818,40,1789.830007
28.646546,40,1796.934433
27.205259,40,1804.082547
28.316328,40,1811.286547
28.671926,40,1818.397553
29.2497,40,1825.556724
28.871925,40,1832.685654
30.670661,40,1839.815182
28.294148,40,1846.938706
