#{"t_start": 1765355084.734398, "env_id": "highway-v0"}
r,l,t
4.792279,6,3.595311
9.724102,11,5.516227
11.240626,16,8.273315
15.171214,20,11.7353
30.10174,40,18.624245
2.705159,4,19.280063
18.606033,23,23.246568
6.371828,9,24.771728
14.595045,20,28.182723
6.155051,8,29.548076
30.187989,40,36.387347
6.7274,8,37.748231
9.753515,11,39.627896
3.668431,6,40.634867
3.997407,6,41.663902
29.061802,36,47.938372
35.285863,40,54.768819
1.119793,2,55.10215
15.820248,21,58.714102
15.0558,20,62.19949
4.526602,6,63.212413
4.465065,6,64.231809
8.391694,10,65.965536
11.505943,15,68.542796
2.428178,4,69.246158
17.182713,21,72.873334
6.442691,8,74.273157
1.731846,3,74.793952
15.57367,20,78.214147
12.993383,16,80.980679
18.281673,22,84.755204
3.79353,5,85.606166
3.108789,5,86.448782
3.241184,5,87.292656
13.770198,18,90.368554
15.148194,18,93.603402
4.305856,5,94.476262
19.076405,24,98.642814
27.998716,36,104.780181
7.438508,9,106.400576
8.083521,11,108.331468
12.071922,17,111.310666
20.335455,29,116.293527
5.837279,7,117.510951
4.756848,7,118.703576
9.899522,12,120.768072
14.44531,17,123.697488
25.079983,29,128.693588
10.735308,16,131.466605
18.507017,25,135.832234
6.967562,8,137.25149
14.594435,20,140.706197
5.004434,7,141.948002
18.486945,21,145.561676
2.017766,3,146.078405
3.41798,5,146.942812
15.645164,22,150.733699
1.737743,3,151.278601
25.028441,32,156.988701
14.461303,20,160.454222
14.460696,21,164.087143
8.90505,11,165.978437
9.906388,14,168.375433
22.971253,31,173.696064
2.016534,3,174.203574
8.504611,10,175.926457
15.275971,19,179.182537
5.203973,8,180.670523
2.530365,4,181.35167
14.132481,18,184.549654
6.377194,9,186.158167
6.233002,8,187.541972
30.236578,39,194.307267
30.747107,40,201.182823
17.92804,23,205.15461
3.531834,5,206.038231
16.418885,20,209.420787
5.994959,8,210.81905
17.923849,25,215.131996
25.305549,35,221.146059
7.443949,10,222.887617
5.153494,8,224.337539
7.803082,10,226.088936
2.640463,4,226.782649
1.97209,3,227.275828
1.046532,2,227.621747
1.910548,3,228.158433
11.02016,14,230.559294
27.101902,36,236.709085
11.591915,16,239.413366
30.668508,40,246.215791
23.446791,29,251.141706
5.749626,7,252.345825
7.399819,9,253.862873
1.750659,3,254.365451
1.72944,3,254.881097
9.889353,13,257.112176
32.056779,40,263.935038
28.839158,40,270.927433
