#{"t_start": 1765401920.4843113, "env_id": "highway-v0"}
r,l,t
17.640433,24,10.552878
9.173899,13,14.756736
31.741924,40,27.837042
18.187543,25,35.900966
6.756798,9,38.855913
5.446216,7,41.104781
10.060177,12,45.076625
8.309101,10,48.400879
29.435258,40,61.516817
27.326107,37,73.567124
6.731453,9,76.461256
3.647147,6,78.493355
3.2,5,80.16351
12.776412,15,85.051102
1.73277,3,86.048431
6.471906,9,95.058031
11.910587,17,100.666132
6.217104,8,103.278807
2.420735,4,104.572776
9.020485,12,108.70145
9.568911,13,113.006631
14.486835,19,118.989532
20.928837,26,127.496702
7.613308,10,130.923443
1.820164,3,131.784806
9.2804,12,135.655155
7.334484,9,138.688846
9.594345,14,143.253471
7.728192,10,146.564913
4.985867,6,148.499825
7.597454,11,152.062528
27.683964,36,163.839453
4.910548,7,166.18039
4.35135,6,168.115761
6.619616,8,170.771756
4.129771,6,172.70617
14.325493,18,185.014999
12.391348,17,190.428928
12.990426,17,196.130064
6.571148,9,199.045579
12.745003,16,204.150146
30.610318,40,217.340553
2.748364,4,218.685479
4.950777,7,221.009764
2.465179,4,222.378695
20.856437,27,231.1171
16.320859,20,237.583434
8.394878,12,241.362622
5.177167,7,243.748178
11.664091,16,248.957139
12.027303,16,255.57318
5.268708,8,261.138772
18.01556,24,269.263299
3.419337,5,271.002615
3.592287,5,279.12944
25.21248,35,290.708277
7.885059,11,294.386157
1.949868,3,295.281275
6.039633,8,297.91372
26.135857,37,310.218215
19.045031,28,319.403037
4.68935,7,321.65756
8.819111,12,325.554924
28.707389,40,338.897827
10.846968,15,343.82943
18.196613,23,351.221325
3.439965,5,352.913764
29.293436,40,372.086751
29.088765,40,385.430848
30.445891,40,398.346783
31.147767,39,411.462991
21.982337,32,422.241895
14.909337,21,428.941828
29.223024,40,441.97232
28.505812,40,461.576223
10.288383,14,466.16769
30.005122,40,479.343126
29.795947,40,492.378835
17.401669,24,500.299147
29.025296,40,513.364029
4.822785,7,515.543781
9.626679,14,520.14168
3.247033,5,521.881342
13.282487,17,527.364666
2.817766,4,528.773883
5.996084,8,531.310861
14.746631,20,537.931188
30.228311,40,556.947705
15.732221,22,564.427575
26.509925,35,575.733708
23.260132,30,585.488847
22.038786,28,595.021416
1.949868,3,596.022933
24.922489,34,607.297342
4.616157,6,609.330574
5.648204,9,612.235982
12.172369,17,617.762729
9.556354,14,622.624164
10.468918,15,627.489584
6.20369,8,630.034298
28.133543,40,649.673497
29.085894,40,662.785426
28.438516,39,675.656233
25.358725,36,687.472287
2.557735,4,688.703583
28.025308,40,701.860606
2.039988,3,703.007732
8.837891,12,706.991836
28.867012,40,720.067626
3.442988,5,721.598653
29.183018,40,741.135767
0.933333,2,741.794647
11.821948,16,747.094452
29.733417,40,760.300848
29.025039,40,773.315717
11.11626,17,779.056509
2.425175,4,780.456809
29.51637,40,793.656542
29.471237,40,807.112431
17.21934,23,815.069551
28.709047,40,834.862169
29.64469,40,847.838874
30.174304,40,861.197411
15.73581,23,873.209903
1.665725,3,874.27982
29.094129,40,887.666771
29.605259,40,900.833443
29.045095,40,920.011228
30.247428,40,932.982552
8.830296,13,937.257466
29.313211,40,950.396471
30.002927,40,963.554685
29.183021,40,976.690549
1.884995,3,977.676681
28.802256,40,990.554146
12.071902,17,996.19737
14.930919,20,1008.9935
29.489668,40,1022.058764
11.153253,15,1026.924756
29.380975,40,1039.77834
26.749325,35,1051.279605
20.491541,27,1060.068578
28.157624,40,1073.008018
1.023137,2,1073.825376
28.24903,40,1087.260635
30.337902,40,1106.782247
1.665179,3,1107.703666
7.471922,12,1111.869965
17.356481,26,1120.235616
28.645384,40,1133.35107
7.470421,11,1136.985508
22.976937,33,1147.735388
12.225959,18,1153.817523
11.554092,16,1158.979834
25.865472,36,1170.769519
29.557548,40,1190.274077
29.201342,40,1203.178899
30.869855,40,1216.418733
28.779565,40,1229.42035
6.827481,10,1232.70748
11.066125,17,1238.245538
28.938588,40,1251.337369
28.803329,40,1264.3752
28.555665,40,1283.818184
28.980371,40,1296.787208
29.515674,40,1310.191346
28.227481,40,1323.105129
28.515682,40,1336.185725
29.538592,40,1349.71267
25.493996,38,1368.486509
5.916233,9,1371.394053
28.049684,40,1384.60261
29.071926,40,1397.870345
29.553525,40,1410.999545
28.494148,40,1423.923345
