#{"t_start": 1765401920.3675983, "env_id": "highway-v0"}
r,l,t
6.932627,9,5.782966
3.887257,5,7.411447
15.197925,21,14.29499
3.905875,5,15.914195
4.999134,7,18.225005
1.888326,3,19.23157
1.842598,3,20.068938
15.039841,20,26.690273
4.523179,6,28.686481
12.398336,18,34.578843
29.207555,40,47.491826
9.670355,11,51.049409
4.157052,5,52.796024
2.126978,3,53.778489
2.623897,4,55.032842
19.787193,23,62.567826
16.642515,21,69.508773
19.459153,27,78.251007
5.235517,7,80.635999
5.727508,7,82.9354
22.281192,27,97.915474
7.041709,10,101.259294
6.84079,9,104.147672
8.062822,12,108.165572
1.043342,2,108.741828
1.731834,3,109.856663
13.711814,17,115.204916
13.087559,16,120.430807
1.839988,3,121.40222
17.169249,21,128.418022
9.88363,11,131.957173
11.44196,15,136.787026
15.838413,18,142.775879
2.55489,4,144.058367
15.002952,22,151.296177
3.271123,5,152.74692
30.496899,40,165.939729
18.104886,25,174.157003
8.042243,10,183.824767
30.213743,40,196.87285
10.932522,13,201.077469
6.554499,8,203.60163
17.837818,23,211.36575
5.519203,7,213.499727
28.887907,40,226.684555
2.925913,4,227.855427
30.056837,40,240.968834
20.704315,28,250.074432
13.324444,18,259.154413
32.686592,40,280.244515
7.264981,10,283.546569
29.657855,40,296.768668
15.371296,20,303.433936
14.37315,21,310.297826
5.748638,8,312.960067
28.443999,37,325.114221
22.238598,30,335.046268
2.619486,4,336.455316
5.481005,7,338.772215
10.864971,14,343.289671
16.300452,22,350.367541
29.180707,40,369.645762
1.710548,3,370.621821
31.374515,40,383.91056
13.771309,19,390.061521
8.306792,11,393.574212
1.862773,3,394.588601
14.160065,17,400.079607
30.698736,40,413.855867
6.176336,9,416.833305
10.661116,15,421.717064
2.848062,5,423.346357
13.552284,18,429.210089
32.056442,36,440.913398
30.129386,40,460.334304
29.082842,40,473.448291
8.531937,12,477.546648
5.173433,7,479.679379
2.705423,4,481.099286
29.644678,40,494.026949
14.73454,22,501.312819
9.488088,13,505.680129
4.468697,7,507.859134
9.16149,13,512.156976
13.489522,17,517.766806
29.909622,40,530.884864
30.656741,40,549.938449
8.845212,12,553.921505
18.737074,25,562.052269
30.887815,40,575.244987
12.155878,17,580.736398
6.976716,10,583.910837
8.748556,10,587.331516
29.802381,40,600.714506
15.501755,20,607.440699
3.002589,5,609.123391
29.545746,40,622.394404
29.289372,40,641.876882
24.358622,34,653.001899
1.949868,3,654.003632
30.285381,40,667.033905
18.172228,24,675.110217
8.978247,13,679.411926
7.402702,11,682.993213
7.309361,10,686.244707
7.111898,11,689.848956
29.224939,40,702.995591
30.644761,40,716.190682
31.335459,40,735.585046
7.602805,11,739.181053
2.470543,4,740.620291
30.825339,40,753.841277
1.798501,3,754.814772
29.26539,40,767.998348
28.578797,40,781.205911
4.999064,7,783.40949
29.021802,40,796.932992
29.001204,40,810.447852
29.092101,39,830.030635
13.671926,19,836.15444
28.114871,40,849.307941
29.327378,40,862.86873
2.754993,4,865.442853
29.779675,40,881.800334
19.130044,28,890.967985
28.3829,40,904.177596
8.183037,13,908.278365
29.181534,40,927.710829
28.983017,40,940.728356
28.358897,40,953.819296
28.441361,40,966.953866
11.15836,16,972.116239
21.05867,29,981.751528
29.622284,40,994.579103
28.848202,40,1013.978298
30.870283,40,1026.977377
28.160205,40,1040.037715
29.468525,40,1053.017274
12.605255,18,1058.838427
22.625951,32,1069.246506
1.86221,3,1070.288903
28.375904,40,1083.715211
20.869859,29,1099.621167
29.22584,40,1112.992333
29.04968,40,1125.944674
28.75931,40,1139.125767
23.516351,34,1150.333251
29.424745,40,1163.455153
28.668832,40,1176.486309
29.801568,40,1195.878315
29.094147,40,1209.110241
29.336701,40,1221.82458
28.737084,40,1235.01854
1.68739,3,1236.132759
29.049566,40,1249.259916
28.669741,40,1262.389488
25.756328,36,1280.350836
28.515682,40,1293.49883
28.20457,40,1306.685211
19.461784,28,1315.6359
29.44423,40,1328.829911
27.738592,40,1341.987709
27.227481,40,1355.411905
27.160815,40,1374.864887
27.583037,40,1388.095334
29.445761,40,1401.266752
29.844557,40,1414.33036
27.805259,40,1427.470116
28.891954,40,1440.738834
29.157938,40,1459.989346
29.227477,40,1477.494822
28.11637,40,1491.201357
28.44957,40,1504.305223
29.534107,40,1517.430234
28.51637,40,1530.632106
28.714479,40,1543.664875
29.55931,40,1562.763006
28.183037,40,1576.093019
29.178651,40,1589.161562
28.694148,40,1602.263599
29.494147,40,1615.410305
8.538592,12,1619.234433
31.181665,40,1632.530203
28.805259,40,1651.638144
28.246951,40,1664.826142
26.936575,39,1677.48436
1.910548,3,1678.374358
28.559277,40,1691.45143
4.938588,8,1694.111091
14.158051,21,1701.010164
29.15957,40,1714.150298
29.182885,40,1727.300772
28.094145,40,1746.502014
26.960681,40,1759.553979
28.205259,40,1772.764432
29.205255,40,1785.843953
28.160701,40,1798.782885
29.138592,40,1811.994543
29.755901,40,1831.598478
29.338592,40,1844.732157
28.271815,40,1857.636164
27.916366,40,1870.79335
28.847812,40,1884.042645
28.84701,40,1897.246027
7.205255,10,1900.491436
27.51637,40,1919.91647
27.31637,40,1933.006344
30.027481,40,1946.043203
28.605256,40,1959.148205
27.960681,40,1972.020661
29.423454,40,1985.066633
28.91446,40,2004.342726
29.492626,40,2017.593117
28.805259,40,2030.73467
29.338444,40,2043.726595
28.846316,40,2057.069809
29.648199,40,2070.183278
28.025982,40,2087.987376
27.471926,40,2107.250274
3.420723,5,2108.806692
29.360815,40,2122.063223
28.249681,40,2135.01801
29.005255,40,2148.133512
29.09251,40,2161.249086
21.227348,30,2171.008138
29.516347,40,2190.212813
28.605259,40,2203.37498
29.732632,40,2216.398247
28.782238,40,2229.529846
29.494148,40,2242.569179
27.805259,40,2255.455373
29.360815,40,2268.553897
29.536399,40,2287.643655
28.605255,40,2300.568293
29.227481,40,2313.710102
28.714479,40,2326.764257
29.494148,40,2339.997091
28.360811,40,2352.914619
29.360815,40,2371.999694
3.6497,6,2374.129826
28.64957,40,2387.220662
29.227458,40,2400.238923
29.643609,40,2413.394026
28.937904,40,2426.478391
28.538573,40,2439.441664
28.827481,40,2458.499899
29.360811,40,2471.497046
29.492644,40,2484.844295
29.226793,40,2498.036121
29.227481,40,2510.813193
29.183037,40,2523.905236
29.360815,40,2536.843237
29.494148,40,2556.083632
29.360815,40,2569.221201
29.360815,40,2582.200566
29.314866,40,2595.308099
29.360815,40,2608.609732
29.426793,40,2621.670564
29.360815,40,2640.901296
28.894015,40,2654.152556
29.271903,40,2667.090816
1.77453,3,2668.117714
29.360815,40,2681.301999
29.1829,40,2698.89922
29.205258,40,2712.368375
28.560815,40,2725.609403
29.31637,40,2744.527234
29.35879,40,2757.977928
28.427481,40,2770.971884
29.160126,40,2784.454717
29.360815,40,2797.423531
29.494148,40,2810.416644
27.183037,40,2829.657681
29.714725,40,2842.80314
28.382348,40,2855.962284
29.360815,40,2868.87464
6.958923,11,2872.442936
