#{"t_start": 1765401920.4423113, "env_id": "highway-v0"}
r,l,t
10.970777,13,6.877035
11.767482,14,11.540929
2.224811,4,12.896136
6.665735,10,16.034196
2.039988,3,17.169634
7.77493,11,20.662362
31.088609,40,33.698249
9.887409,12,37.566233
3.905989,5,39.273701
10.890364,16,44.485103
4.061205,6,46.314443
6.396803,9,49.278179
6.197742,9,52.329269
18.302247,24,60.100989
30.458511,40,73.315666
7.837707,11,76.97507
11.915667,16,82.186122
11.088672,13,86.273665
9.259636,12,96.362088
5.373424,7,98.657722
26.779763,37,111.099803
4.507189,6,112.9889
11.127829,14,117.537913
17.121999,22,124.721805
4.664392,6,126.709094
24.105279,30,136.371104
1.663419,3,137.289141
25.288406,33,148.244037
6.062959,8,150.749356
29.255098,39,163.447116
30.352462,40,182.957832
3.726863,5,184.689222
27.49969,36,196.501132
20.80154,30,206.255513
31.08486,40,219.379092
6.603916,9,222.405311
9.887406,14,226.864367
15.95427,22,234.094838
6.286333,9,236.997721
16.632847,22,244.169719
15.441732,20,250.51438
21.772427,31,265.092689
4.701499,6,267.121955
29.625239,40,287.135624
20.844259,28,296.315175
28.778439,40,309.503005
16.310855,21,316.476197
2.838756,4,317.700951
2.685593,4,319.013128
3.225761,5,320.718334
19.301712,26,329.249355
15.544178,20,335.986553
7.486711,11,339.571074
21.373141,29,348.891687
30.777377,40,368.283213
15.888159,21,375.203307
12.218808,18,381.22306
25.105777,36,392.873986
3.442945,5,394.507904
16.809148,20,401.046017
5.569923,7,403.36871
9.104604,11,407.147773
2.486874,4,408.429914
13.779893,17,414.48334
11.084672,15,419.374763
2.815866,4,420.635993
16.848091,24,428.433383
20.311175,29,437.914704
16.400822,23,445.307465
6.106632,8,448.003476
6.795915,10,451.394521
3.99353,5,459.20934
5.35834,8,461.912941
9.836602,12,465.786172
2.950434,4,467.163764
29.438744,40,480.330102
26.81246,36,491.943589
10.378017,14,496.725713
13.978002,21,503.426744
31.173079,40,516.645463
3.176122,5,518.322693
7.82623,11,521.785686
2.594611,4,523.156964
5.909477,8,525.803951
1.685641,3,526.794791
22.640709,30,536.750236
8.303638,10,540.040763
7.670115,10,549.234182
28.413477,40,562.427197
2.071123,4,563.653596
2.705423,4,565.035859
4.405236,7,567.273318
29.538479,40,580.35262
30.112915,40,593.71357
2.537803,4,594.926504
4.48559,6,597.009952
29.825231,40,610.211231
27.131548,39,623.36237
29.005235,40,642.68731
22.75441,31,652.827036
29.293996,40,665.969061
30.379113,40,679.323157
15.88172,20,685.810918
29.978429,40,698.933502
5.067025,8,701.707581
12.757459,18,707.691059
1.906655,3,708.530686
29.492529,40,721.787325
29.557141,40,741.105065
31.13507,40,754.393938
4.110175,6,756.403819
10.906342,15,761.370636
28.625288,40,774.403715
28.462064,40,787.597644
29.974019,40,801.149039
3.467116,5,802.7293
29.238726,40,822.972447
27.383032,40,836.065621
1.642946,3,837.053868
29.040113,40,850.353457
9.465194,13,854.499444
1.754068,3,855.575893
2.754993,4,856.92235
29.602931,40,874.665067
28.977164,40,887.890807
28.418649,40,901.199737
29.400624,40,920.385303
5.580159,8,922.881184
29.398496,40,935.924986
29.069021,40,949.153059
7.42623,11,952.718493
22.932416,32,963.130471
8.425242,12,967.207407
25.404547,36,978.877629
28.405233,40,991.886056
11.605258,16,997.151003
8.892629,13,1007.536205
27.867447,40,1020.74945
28.424088,40,1033.752013
27.736564,40,1046.898517
30.371963,40,1059.880708
29.40323,40,1072.848773
7.265308,11,1076.38663
27.960658,40,1089.917296
28.859227,40,1109.410534
5.756225,9,1112.446527
29.294148,40,1125.443884
28.203157,40,1138.535679
29.329333,39,1151.517828
29.708035,40,1164.702036
29.5367,40,1177.77114
29.827348,40,1197.031249
6.583036,10,1200.319494
27.716352,40,1213.372393
29.08213,40,1226.491936
28.694148,40,1239.665937
30.093459,40,1252.775634
10.288459,15,1257.689191
27.558904,40,1270.615939
28.157423,40,1289.994701
29.4711,40,1303.343586
29.577852,40,1316.308049
28.468694,40,1329.260643
28.805258,40,1342.804132
29.51428,40,1355.993833
28.446017,40,1375.436845
28.938459,40,1388.639496
28.937904,40,1401.782387
28.627481,40,1414.788755
27.113805,40,1428.016725
28.559201,40,1441.213377
29.514738,40,1460.433688
29.360126,40,1478.091437
29.248205,40,1491.691652
29.09214,40,1504.882327
29.381529,40,1518.075123
27.938592,40,1531.123367
30.136531,40,1544.229713
29.936583,40,1563.468939
29.025532,40,1576.624884
26.95931,40,1589.755651
29.471926,40,1602.94994
27.760681,40,1616.030312
29.271237,40,1629.067728
28.516354,40,1648.227619
29.848086,40,1661.322933
28.627477,40,1674.496502
28.983014,40,1687.456427
27.494148,40,1700.639403
28.893459,40,1713.843499
2.071123,4,1715.062195
29.383021,40,1734.258349
29.294148,40,1747.363715
27.247812,40,1760.471802
28.801868,40,1773.514845
28.227345,40,1786.626296
28.56667,40,1799.627437
28.025973,40,1812.867949
9.627481,14,1823.931243
29.271925,40,1837.113456
28.915658,40,1850.008996
28.911914,40,1863.000027
28.760815,40,1876.329451
28.249685,40,1889.56247
29.227481,40,1902.794952
28.270011,40,1922.166301
27.183037,40,1935.208205
28.84957,40,1948.269217
29.494148,40,1961.228829
27.338463,40,1974.142835
29.492256,40,1987.190725
28.314829,40,2006.485814
30.027481,40,2019.668518
29.315682,40,2032.932707
29.382907,40,2046.14436
27.094148,40,2059.211291
27.294148,40,2072.377985
28.094147,40,2090.336977
27.894148,40,2109.376664
28.538592,40,2122.474708
27.626789,40,2135.679233
28.849704,40,2148.824238
28.694148,40,2161.83805
29.470034,40,2174.77774
28.649704,40,2194.027472
28.760681,40,2207.134317
29.181012,40,2220.327994
28.223792,40,2233.461113
29.55777,40,2246.408757
28.558923,40,2259.229487
28.760126,40,2278.460517
28.427481,40,2291.430909
29.494148,40,2304.432743
29.249015,40,2317.500314
27.736143,40,2330.629086
5.714866,9,2333.558024
28.049684,40,2346.597071
28.671926,40,2359.45747
29.383033,40,2379.02116
29.158252,40,2391.916902
29.360815,40,2405.02914
29.094148,40,2418.05406
27.205255,40,2431.284058
29.094148,40,2444.027979
29.294148,40,2463.253054
9.621521,14,2467.900253
26.849704,40,2480.981435
29.449704,40,2494.244634
29.494148,40,2507.184985
9.849704,15,2512.19451
29.360815,40,2525.152102
29.426793,40,2538.221346
29.627481,40,2557.446557
28.738592,40,2570.490312
29.426906,40,2583.333307
28.694148,40,2596.518015
29.227481,40,2609.876632
29.271792,40,2623.021096
29.094148,40,2642.219134
28.91637,40,2655.40786
28.671922,40,2668.410999
29.760815,40,2681.613849
29.116328,40,2699.287984
29.360815,40,2712.647773
27.916366,40,2725.870846
7.316366,11,2735.414362
28.91637,40,2748.569923
28.894148,40,2761.699357
29.494148,40,2774.904607
29.627481,40,2788.329269
28.982348,40,2801.277332
29.360815,40,2814.367841
8.62559,13,2824.818975
3.803618,6,2826.784814
29.360815,40,2839.734381
28.427481,40,2852.919849
28.825589,40,2865.719665
29.447812,40,2878.803504
28.583037,40,2892.131872
29.294015,40,2905.056446
29.360815,40,2924.342662
28.427466,40,2937.511968
28.716233,40,2950.653051
29.160815,40,2963.835193
29.360815,40,2976.861845
29.249703,40,2990.035479
29.537904,40,3009.446553
29.291586,40,3022.48034
29.449015,40,3035.606643
29.049704,40,3048.573451
29.627481,40,3061.909279
29.160681,40,3074.958292
29.249681,40,3094.057071
29.603755,40,3106.993989
29.292256,40,3120.133541
29.360815,40,3133.458599
29.360815,40,3146.424665
27.871926,40,3159.543367
29.360815,40,3172.632341
29.360814,40,3192.127821
29.360815,40,3205.435475
27.492256,40,3218.73688
28.803367,40,3231.718382
29.378934,40,3244.790121
29.781145,40,3257.930718
28.894125,40,3277.502074
29.2497,40,3291.345296
29.514865,40,3308.940959
29.492644,40,3321.833516
28.871926,40,3335.034332
29.182348,40,3348.046809
29.360815,40,3361.326885
28.871792,40,3380.432381
29.627481,40,3393.702924
10.086036,14,3398.339522
28.916366,40,3411.403139
29.494148,40,3424.47068
29.027458,40,3437.497425
29.336701,40,3450.789021
29.424214,40,3470.402965
28.938569,40,3483.422291
29.203751,40,3496.451385
29.183037,40,3509.668473
29.138459,40,3522.743154
28.71637,40,3535.883398
29.204566,40,3555.238578
29.31637,40,3568.48733
29.2497,40,3581.809387
29.138592,40,3595.036916
28.954852,40,3608.440539
21.892513,31,3618.620224
29.315682,40,3631.978149
6.35931,10,3641.727174
29.760815,40,3654.860794
29.205259,40,3668.053365
29.314866,40,3681.094592
29.492644,40,3694.522244
29.627481,40,3707.695941
28.781142,40,3720.576609
29.227481,40,3739.813581
29.403621,40,3753.492388
28.760811,40,3766.660089
29.71637,40,3780.049798
28.805259,40,3793.228672
28.494148,40,3806.524229
29.911604,40,3826.042626
29.759316,40,3839.044749
29.336701,40,3852.243501
29.336701,40,3865.318574
28.960811,40,3878.588845
29.494148,40,3891.768854
29.668659,40,3909.189674
29.294015,40,3928.965841
29.494148,40,3941.944732
29.027458,40,3955.187195
29.492252,40,3968.098397
29.494148,40,3980.968786
28.360815,40,3994.354922
29.138573,40,4013.334763
29.225586,40,4026.541102
29.138592,40,4039.467412
29.114843,40,4052.525573
29.383014,40,4065.599
29.360815,40,4078.851586
29.360815,40,4098.75709
20.06397,29,4108.221983
29.360815,40,4121.517119
29.336701,40,4134.430396
28.849704,40,4147.553383
29.247789,40,4160.598292
29.068492,40,4173.848018
29.248176,40,4193.142783
28.649015,40,4205.97207
29.160815,40,4219.441459
29.315682,40,4232.608627
29.360815,40,4246.074763
29.271903,40,4259.172812
28.979603,40,4278.641391
29.271903,40,4291.657167
29.513084,40,4304.890073
29.360815,40,4318.122826
29.360815,40,4331.230929
29.360815,40,4344.384937
