#{"t_start": 1765355605.8141265, "env_id": "intersection-v0"}
r,l,t
9.0,10,4.247097
0.0,13,5.311256
-2.752453,8,6.067249
-0.381164,7,6.600935
-1.0,4,6.91
0.549797,13,7.972342
3.534417,13,9.273851
7.243065,11,10.194851
3.537131,13,11.450534
3.889438,13,12.525713
7.527462,13,13.691835
-1.366575,6,14.188033
2.0,13,15.441013
7.61852,10,16.355477
6.306359,11,17.443444
2.246376,13,18.699543
0.700013,6,19.227018
7.314328,10,20.160251
-2.370348,5,20.742022
0.0,6,21.285956
-1.436972,7,21.981487
0.0,13,23.366441
4.172475,13,24.889214
0.0,6,25.428763
7.353108,10,26.670147
1.0,8,27.558238
-2.0,7,28.576706
1.613583,13,29.79482
4.522847,13,31.02215
-2.539879,10,31.903398
8.633113,10,32.977716
-1.931388,5,33.463487
-1.0,6,34.07413
-3.356173,11,35.106413
0.0,13,36.324532
-3.0,6,37.011333
5.169217,13,38.264161
3.549853,13,39.69982
8.0,13,41.303322
1.0,13,42.597116
1.0,13,43.786068
-1.299552,4,44.203764
-2.0,8,44.977719
6.560761,13,46.289825
0.0,6,46.890714
-2.461037,10,47.893718
3.863469,13,49.080913
6.182733,12,50.208929
-1.0,5,50.705417
3.102843,13,52.02472
0.0,13,53.278411
0.551714,13,56.067471
-1.0,8,56.888541
3.246029,13,58.133362
-1.680047,5,58.718133
-4.436631,10,59.815698
-5.0,1,59.870331
4.0,13,61.141785
-5.0,1,61.196226
-1.690719,7,61.968487
-2.0,7,62.640302
-1.0,6,63.085193
-2.527072,11,64.083925
-1.379585,6,64.898423
4.547878,13,66.750681
0.0,13,68.880749
0.0,13,71.165513
-2.513594,8,72.236062
5.457087,13,73.657884
-3.743119,9,74.476182
6.525827,11,75.601505
-2.526798,13,76.778378
7.615917,10,77.698596
-2.523997,6,78.285926
1.474803,13,79.583211
6.0,13,80.777708
-3.434136,6,81.337298
-2.644326,9,82.237443
-3.372844,12,83.790347
1.643827,13,85.625825
2.0,13,86.937739
-3.434136,6,87.517718
6.534742,13,88.923809
-1.373258,6,89.644217
-1.845522,10,91.324983
4.559489,13,93.203708
1.0,13,95.213474
4.218149,13,96.698241
2.0,13,98.112245
0.0,6,98.897856
-2.0,11,100.654948
6.099284,13,102.187056
-0.946861,6,102.807618
2.0,13,104.289852
-3.779757,12,105.596913
10.0,10,106.382349
-2.365057,5,107.003127
2.316957,9,107.796478
-1.991517,6,108.495802
6.475491,13,109.835973
-2.437045,7,110.588445
10.0,10,111.673035
-2.874415,10,113.098402
-1.84084,4,113.679376
2.48834,13,116.831519
4.527003,13,117.953428
3.681281,13,119.094531
4.562957,13,120.419579
-1.372771,6,121.050908
5.094735,13,122.408676
6.115432,11,123.585545
-2.0,4,124.003778
3.551658,13,125.247179
8.616025,10,126.402195
-1.366575,7,127.062809
3.088951,13,128.395605
2.232524,13,129.675855
4.550115,13,131.031967
6.462028,13,132.106236
-2.0,5,132.571702
3.0,13,133.802615
-2.0,4,134.101076
-2.0,6,134.777738
4.0,13,136.243125
2.563442,13,137.401735
2.0,13,138.701077
7.2423,11,139.962101
1.551386,13,141.371614
-0.675908,6,142.332941
4.527003,13,144.135211
-3.682872,11,145.505675
-0.31878,7,146.180458
6.167284,11,147.288698
7.681208,9,148.083998
2.549806,13,149.32494
5.110062,13,150.496905
2.0,13,151.884426
1.0,13,153.359044
-1.379585,6,154.151609
0.0,5,154.580407
4.154212,13,156.562266
1.217856,13,158.728881
-4.304191,3,159.20728
1.643827,13,161.5217
0.563369,13,163.706492
0.0,13,165.722336
1.0,7,167.143563
-3.448228,9,169.068445
1.0,13,171.675176
4.459771,13,174.369388
7.298444,10,176.209076
3.681281,6,177.632797
-2.0,7,178.899187
7.552044,10,184.502217
3.105132,13,187.323481
1.0,13,189.824262
-1.0,6,190.920558
3.620415,13,193.410374
-3.316297,13,195.78585
5.45748,13,198.196465
6.253273,11,200.480468
6.615829,11,202.599639
-1.436972,7,204.096455
7.62673,10,206.331854
-2.0,5,207.176037
-1.0,7,208.587989
-2.318366,6,209.573006
0.0,13,211.719613
-1.0,6,212.849789
-4.395397,13,215.710455
-2.370348,5,216.713463
-1.318719,6,217.749629
5.457152,13,220.26225
-2.44823,9,222.059643
2.217808,13,224.136032
2.483827,13,226.917897
7.179284,12,228.72988
1.0,13,231.031461
-2.687862,6,231.988503
-2.365057,13,234.428596
-3.382507,13,236.506247
9.615599,11,238.092431
3.633425,13,239.904288
7.552042,11,241.674215
4.0,13,243.335076
2.0,13,245.243234
7.633114,9,246.391311
1.550115,13,248.396917
1.0,13,250.798992
5.912436,11,252.507807
-3.0,12,254.632926
-0.299923,5,255.551618
0.552115,13,257.914838
2.598941,13,260.406913
-2.0,4,261.059148
-1.731221,7,262.346528
-1.84084,4,263.120891
-1.372771,6,264.096647
9.0,9,265.339597
-3.0,7,266.473633
-3.449736,7,267.655183
-0.841249,5,268.601968
-2.0,11,270.478223
0.0,13,272.444264
5.197834,11,277.874966
0.0,6,278.860541
8.0,10,280.186389
8.681208,10,281.527791
5.025236,13,283.281873
-2.644326,6,284.073701
5.618836,12,285.50992
7.616072,9,286.733033
1.807388,13,288.581307
4.803094,12,290.275876
2.161133,13,292.104003
-1.379585,6,293.24027
-2.437045,7,294.45052
-3.0,12,296.445846
-1.0,5,297.331977
6.179853,11,298.926506
8.285894,11,300.546465
-3.434136,6,301.476053
8.257507,11,303.291945
-2.0,7,304.098271
2.0,13,305.963925
8.0,12,307.604488
5.096644,13,309.550568
-0.366834,7,310.714801
0.0,5,311.503044
8.615645,10,312.895964
-2.0,4,313.62491
4.0,13,315.147557
-2.752453,8,316.173682
-2.0,5,316.940904
-1.0,5,317.671179
2.161132,13,319.56243
1.486477,13,321.167142
0.0,5,321.948933
8.615844,10,323.402769
0.0,13,325.503885
3.552127,12,326.84524
-5.0,1,326.976519
-1.379585,6,327.742611
8.633113,10,329.236114
1.613592,13,330.980053
2.0,13,333.510084
9.0,9,334.797798
6.549861,12,337.091617
2.626803,6,337.940364
-2.370348,7,339.099186
2.0,13,341.43397
7.243579,10,343.326932
2.604553,13,345.232367
6.538961,11,346.92902
-3.436985,6,347.871492
3.025223,13,349.911086
6.218349,13,351.87053
7.626732,9,353.202061
-4.304191,7,357.087669
10.0,10,358.482967
4.468688,13,360.438468
6.25046,13,362.452018
6.633121,8,363.534585
5.831012,11,365.35539
-5.0,1,365.452925
0.551726,13,367.597514
-1.0,5,368.224031
9.0,9,369.672925
0.0,6,370.314265
-5.0,1,370.421502
2.549842,13,372.633011
-2.370348,6,373.665387
7.552807,12,375.360233
0.0,13,377.620416
7.242743,10,379.091701
-3.0,12,381.144408
2.0,13,383.399483
-1.819078,11,385.153068
5.473388,13,387.053886
-2.0,5,387.874205
-2.373197,6,389.101198
-1.0,5,389.867915
5.914851,12,391.674994
2.0,13,393.667343
0.0,6,394.933482
8.615844,10,396.703455
2.355674,13,398.528715
8.0,8,399.571886
-2.44823,11,401.245469
8.562943,11,402.793086
-2.365057,5,403.656605
6.457162,13,405.878926
-1.447958,9,407.375754
8.681208,10,409.060917
-1.318719,6,410.253422
7.681208,9,411.993097
5.986485,11,414.028928
2.459714,13,416.257251
-1.372771,6,417.262887
0.0,5,417.861041
5.473325,13,419.975027
-1.0,5,420.75584
0.0,5,421.548101
3.771625,13,423.850834
-1.52669,10,426.16672
-2.0,6,427.135369
7.616072,9,428.456178
4.607139,11,430.010017
-2.644326,6,431.059708
-1.94673,5,431.969517
5.856229,12,433.785945
2.472861,13,435.635118
9.615832,11,437.126606
6.911058,13,441.912366
9.0,9,443.428175
0.0,6,444.5169
4.460051,13,446.268918
-3.372844,6,447.095646
3.0,13,449.009645
1.549843,13,451.316602
-1.731221,7,452.32618
2.46004,13,455.356782
8.615844,10,457.618926
0.0,13,460.787366
7.61852,9,462.220907
1.561364,13,465.214785
0.0,6,466.348811
7.178732,12,469.110372
-1.0,5,470.276179
-3.0,4,471.28837
-2.436558,7,472.68803
2.164913,13,475.776684
7.538963,11,478.379812
5.176918,12,480.853528
-1.0,6,481.942451
-1.0,5,483.050494
-3.372844,5,483.918739
-5.0,1,484.186487
-1.0,5,485.188324
9.0,10,486.898113
-5.0,1,487.037577
6.615917,13,489.47
1.485944,13,491.605976
7.617435,10,493.239301
8.618513,10,494.841663
-1.0,5,495.471393
6.0,13,497.603012
8.615844,10,499.298975
-3.51616,9,500.875503
0.629225,13,502.693651
-1.372771,6,503.691664
1.817545,13,505.805008
-1.0,5,506.709568
-2.444964,13,508.567046
-1.57953,4,509.218923
6.538722,11,511.128902
7.475173,13,513.507706
-2.0,7,514.729926
9.0,10,516.456875
-3.356173,4,517.194718
-1.0,5,517.847812
7.61852,9,519.021359
-1.0,8,520.356037
2.681634,13,522.772791
-1.0,6,523.900001
-1.373258,7,524.926651
5.525497,12,526.952047
8.62673,10,528.458701
7.549949,11,529.949559
-2.318366,6,530.633701
-1.0,6,531.694205
8.633113,10,536.108757
3.457804,13,538.106767
-1.318719,5,539.032363
5.78118,13,541.002345
-2.370348,5,541.785804
7.681208,9,542.790586
8.0,8,543.789959
7.61852,9,544.984703
4.0,13,546.668302
7.617435,9,548.039742
7.616072,9,549.493738
3.527068,13,551.448539
6.114614,12,553.035533
-2.0,7,554.22355
1.0,13,556.436109
-0.958767,6,557.226371
7.552807,10,559.024111
-4.304191,11,560.498227
3.901286,11,562.110084
5.976681,11,563.667766
-1.0,5,564.711602
6.087265,13,567.096126
-3.316297,9,568.380796
-0.57992,5,569.458632
7.475492,12,571.366826
-2.080027,7,572.639016
0.0,6,573.172196
3.0,13,575.209151
-1.524506,9,576.521814
6.534414,13,578.675222
1.0,7,579.838007
-1.0,5,580.502517
-2.0,7,581.730253
7.245512,11,583.326471
-2.781747,10,585.21791
-2.447873,7,586.180716
9.0,9,587.527531
-2.365057,6,588.485421
-5.0,1,588.596446
-1.373258,7,589.816504
5.562957,11,591.6484
9.0,9,593.394733
-1.834513,9,594.55869
7.536675,12,596.534829
3.462086,13,598.317655
3.115038,13,600.351481
-0.382068,7,601.553346
-1.318719,5,602.289238
-2.365057,10,603.624084
4.792511,13,605.583753
-1.366575,6,606.452158
6.187577,10,607.731743
2.0,13,609.700599
7.562943,10,611.08332
8.615645,10,612.739106
8.617423,10,617.959431
7.681208,9,619.477113
6.550375,9,621.371048
9.0,9,622.596322
-1.0,5,623.585708
-1.0,5,624.38679
10.0,10,625.711623
-2.365057,6,626.552987
0.0,7,627.750535
-0.31878,7,628.663317
-1.372771,7,629.790429
-2.524494,9,631.073964
-1.0,5,631.705641
-2.0,10,633.319992
8.633113,10,635.067726
4.151497,13,637.163335
8.633113,10,638.999218
9.0,10,640.470073
-1.0,5,641.33087
9.0,9,642.562189
-0.382068,6,643.422622
8.616025,10,644.835011
5.181639,10,646.239014
8.549894,11,648.024254
9.0,9,649.336307
6.525118,12,651.246915
3.283845,13,653.415987
9.0,9,654.923152
10.0,10,656.631555
5.68121,13,658.497028
8.616025,10,660.222087
-2.676484,6,661.001253
10.0,10,662.552799
1.0,7,663.670804
-4.0,9,665.303871
-1.379585,6,666.359951
-1.0,5,667.146534
-1.366575,5,667.975563
-0.373185,7,669.131088
3.0,7,670.089659
6.459409,13,672.102871
8.0,8,673.619332
8.0,9,675.054564
8.618513,10,676.374893
-1.675491,5,677.329967
-2.714169,9,679.042381
-0.31878,6,680.188426
9.0,9,681.339931
