#{"t_start": 1765355606.0067527, "env_id": "intersection-v0"}
r,l,t
-1.829352,10,4.039005
-5.0,1,4.12146
-2.436558,7,4.732295
0.0,13,5.897137
5.460053,13,6.947621
1.474723,13,8.044815
5.861998,11,9.037572
7.088695,13,10.199641
2.0,13,11.453216
-1.0,5,11.807181
-4.438908,13,12.94352
2.233874,13,14.13582
0.0,13,15.389993
-2.809999,8,16.087743
9.0,9,16.989155
-3.438918,8,17.67551
7.28626,10,18.65748
-2.458619,7,19.338881
1.550181,13,20.663895
0.0,5,21.066907
0.0,13,22.441197
-1.373258,7,23.133127
-2.752453,9,24.177015
0.0,5,24.813423
1.0,13,26.217157
7.52358,13,27.822447
3.0,13,29.268735
-2.0,6,29.760925
-4.0,7,30.484254
8.0,12,31.51316
4.805296,13,32.918386
3.620415,13,34.232161
-1.0,6,34.691413
0.0,13,35.903247
-1.372771,6,36.536693
4.547562,13,37.824531
-1.447446,7,38.564709
-1.0,5,39.14319
8.0,11,40.506117
-2.437045,7,41.422856
6.110602,12,42.539866
0.0,6,43.059295
-4.048391,10,44.030165
5.459807,13,45.31707
7.259887,10,46.326582
2.177008,13,47.606843
2.0,13,48.801918
8.615844,10,49.69636
3.089266,13,51.112173
6.538722,13,52.324936
6.470246,13,55.016906
5.792075,13,56.408509
7.257553,10,57.257878
-3.0,7,58.042642
-4.0,2,58.224319
7.54087,11,59.506244
2.549853,13,60.768806
4.314589,13,62.051927
7.536718,12,63.08434
2.559105,13,64.467439
-4.370775,11,65.794821
-3.316297,9,67.326096
0.549795,13,69.446238
-2.373197,6,70.600903
-3.447459,6,71.610127
6.28626,13,73.012133
3.28582,13,74.292542
4.617932,13,75.581496
7.550194,11,76.63937
6.180188,12,77.757177
-1.646455,7,78.439875
5.835736,13,79.629926
2.0,13,80.847424
-2.526744,11,81.969273
-2.370348,9,83.137591
3.112379,13,84.984607
6.561352,11,86.147931
-1.684108,7,86.842026
8.615645,10,87.891824
1.914052,13,89.336336
-4.39374,8,90.442641
0.0,13,92.510627
0.695809,13,94.495215
0.0,13,96.142187
