#{"t_start": 1765355605.9122818, "env_id": "intersection-v0"}
r,l,t
-2.524494,8,3.974296
5.94036,10,4.804455
-3.039763,6,5.378721
-3.316297,6,5.858366
4.159478,13,6.920605
2.771048,13,7.981544
-1.0,7,8.618302
0.0,13,9.838877
-2.51166,7,10.494379
5.0,13,11.670236
-2.463339,11,12.619424
1.0,13,13.814078
-2.0,6,14.304654
4.0,13,15.609354
7.220299,12,16.706717
3.302569,13,17.898226
2.0,13,19.145007
3.0,13,20.39958
9.0,10,21.403274
-3.463273,9,22.289922
6.525519,11,23.466114
0.0,6,24.189141
3.174665,13,25.496078
0.0,6,26.245278
2.0,13,27.911796
7.550194,10,29.096924
-2.447956,8,29.803374
-1.318719,6,30.349363
-2.370348,6,30.924626
0.0,13,32.066339
2.547549,13,33.47703
0.0,13,34.675491
1.0,13,35.832175
2.634943,6,36.496877
2.549795,13,37.80593
-3.631866,6,38.419046
7.552044,10,39.609769
6.103143,12,41.084602
-2.51166,7,41.869123
-1.0,5,42.23877
6.915073,11,43.325079
8.0,10,44.3397
8.0,10,45.315959
6.457162,13,46.649349
-2.382567,7,47.250257
-2.436558,7,47.996476
8.179187,12,49.102256
0.0,13,50.301878
0.0,6,50.915918
7.681208,9,51.83188
-1.318719,5,52.296174
5.09367,13,55.023986
2.604657,13,56.365889
-1.366575,6,56.960635
-3.309568,6,57.457943
1.368134,13,58.98893
-1.318719,7,59.668604
-2.034645,7,60.430193
4.633166,13,61.679507
-4.0,2,61.875959
-1.0,5,62.342875
-2.365057,5,62.750526
-3.316297,8,63.41421
-2.318366,8,64.285035
6.0,13,65.83744
8.0,9,67.390515
0.0,5,68.274613
-1.379585,6,69.224969
2.462497,13,71.564346
1.559105,13,72.98739
-2.365057,12,74.218245
5.68122,13,75.487811
3.765952,13,76.666648
-2.382567,7,77.267223
3.474735,13,78.657733
0.0,13,79.835154
-1.0,5,80.283168
0.0,13,81.62009
-3.524424,8,82.397727
3.560707,13,84.33687
8.0,8,85.300735
1.549422,13,86.643727
1.472862,13,88.022775
-2.365057,5,88.491785
-2.0,5,88.999878
9.62673,11,90.549905
-2.0,7,91.759376
-2.5291,10,93.286633
-1.0,6,94.161138
-0.31878,7,95.337325
-2.0,4,95.773606
7.549949,10,96.910844
-2.0,8,97.612534
-2.318366,5,98.228978
1.0,13,100.127204
-1.372771,6,101.023803
1.0,13,102.530272
1.547935,13,103.952375
-2.838459,10,105.130415
-1.0,5,105.579963
4.861507,12,106.66961
7.681208,9,107.455722
1.172934,10,108.661052
2.323516,13,109.949123
-3.451987,8,110.83079
4.522782,13,112.349221
3.242659,13,115.917204
8.28598,11,116.988847
7.459465,13,118.143589
-1.0,5,118.573496
4.0,13,119.85733
0.0,6,120.411359
-2.365057,7,121.137407
5.838023,12,122.450743
4.459396,13,123.83413
2.536648,13,125.051565
-3.0,6,125.642891
-1.0,6,126.397333
-2.0,4,126.780473
3.550069,13,128.06902
4.549797,13,129.37824
8.62673,11,130.504038
8.0,8,131.200226
-3.386406,10,132.152412
2.555036,13,133.333275
6.179464,10,134.215554
-3.0,6,134.960344
0.0,13,136.349223
-2.528639,9,137.168572
0.0,13,138.394083
8.0,10,139.493768
-2.303557,6,140.216964
3.256112,13,141.789831
2.0,13,143.566544
5.626744,13,145.300192
4.231885,13,146.610214
7.616072,9,147.458348
6.539279,11,148.440229
-1.0,7,149.100352
6.231144,11,150.072366
0.695809,13,151.407654
-3.768174,10,152.64007
-3.0,8,153.502786
3.459715,13,154.875308
-1.0,6,155.95128
-0.366834,7,157.110876
6.616343,12,159.20424
9.0,9,160.656502
3.0,13,162.924318
10.0,10,164.284791
6.612837,12,166.619296
5.596036,12,169.188884
4.754848,12,171.599635
0.0,13,174.382863
-0.381164,7,175.567207
9.0,9,177.518003
5.138361,13,183.789492
-1.379585,5,184.513115
-2.0,10,186.760824
0.0,13,189.305382
5.285819,11,191.36244
5.457152,13,193.897667
7.0,13,196.149152
0.0,6,197.328716
2.617433,13,199.961192
0.0,6,200.918298
0.0,6,202.174244
-2.676484,5,203.327834
7.245512,10,205.685394
2.555036,13,208.038788
-2.444964,5,208.939109
0.0,13,211.144078
1.0,13,213.622484
6.154345,13,216.422465
-0.373185,7,217.651668
8.552042,13,220.186419
6.0,11,222.272904
-2.644326,6,223.359473
-1.0,5,224.072508
-3.447459,6,225.327656
-1.372771,6,226.574776
-3.382507,7,227.60311
-1.0,6,228.625494
8.615645,10,230.408033
8.0,9,231.918909
3.098834,13,234.319851
-2.318366,7,235.5149
3.547944,13,237.389605
7.174738,12,239.140905
9.0,9,240.340218
6.475494,11,242.06269
1.473179,13,243.729401
5.618567,13,245.658158
6.538722,10,247.122484
5.163121,12,248.857133
-2.451999,9,250.640696
3.47331,13,252.749169
0.0,13,254.977051
-3.356173,9,256.693537
-1.747991,6,257.834306
-1.372771,6,258.961704
7.475491,12,261.172185
-5.0,1,261.339396
7.259887,10,263.198018
9.0,10,264.574941
3.302569,13,266.789861
-2.0,9,268.301999
2.0,13,270.574088
5.536661,13,272.552342
6.086437,13,278.422923
0.0,13,280.040724
7.552044,10,281.434175
-1.372771,6,282.253739
7.633114,9,283.408848
6.145967,13,285.052554
-2.743026,7,285.793184
9.0,9,287.150066
7.626732,9,288.461572
-1.0,9,289.571683
4.111067,13,291.552843
10.0,10,293.398126
7.550321,10,295.236793
6.189711,11,296.881712
6.61852,13,298.805929
-1.646455,7,299.842716
9.0,9,301.217371
-3.434136,6,302.288534
5.797282,12,303.891387
-1.447446,7,305.00226
-2.458619,6,305.586104
9.0,10,307.074005
1.53665,13,309.001327
2.563442,13,311.087874
-0.841249,5,311.906283
1.0,13,313.796005
7.615917,9,314.779519
-3.356173,7,315.651315
8.0,8,316.830377
7.633114,9,318.088577
7.151837,13,319.957834
6.473582,12,321.487239
7.617435,9,322.869135
-1.299552,4,323.533953
0.695809,13,325.569798
2.555036,13,327.059816
5.68121,13,328.838608
7.549949,10,330.174457
9.0,9,331.510947
7.633114,10,333.523408
-0.958767,6,334.341493
7.552807,10,335.958358
-1.57953,4,336.92234
-0.299923,5,337.667021
7.539279,12,339.737996
-4.304191,13,342.255828
3.167539,13,344.362177
-1.0,6,345.120318
4.807142,13,347.158691
-2.318366,5,347.932331
7.306361,10,349.543204
-0.366834,7,350.591817
-0.381164,7,351.555387
-2.0,5,352.494805
-2.51166,8,356.438702
-2.318366,5,357.214931
0.561035,13,358.887371
3.457467,13,360.770869
2.681634,13,362.919269
-3.700395,6,363.731601
7.61742,11,365.549706
-0.675908,6,366.424625
-3.220202,4,367.047539
2.0,13,369.196614
-3.0,4,369.666562
3.538975,13,371.336056
6.231769,10,373.052759
10.0,10,374.743678
9.0,9,376.07943
7.549949,10,377.816548
0.0,6,378.643416
2.525103,13,380.733871
