#{"t_start": 1765355605.875955, "env_id": "intersection-v0"}
r,l,t
6.562945,11,4.306214
3.181712,13,5.369511
1.0,13,6.414603
5.095117,13,7.472049
7.237511,10,8.409197
0.0,13,9.657014
2.530078,13,10.845783
-3.434136,6,11.382449
2.549803,13,12.448044
3.353545,13,13.629776
-1.366575,6,14.145797
2.681634,13,15.3897
3.460177,13,16.659832
1.604545,13,17.816
0.0,5,18.294355
6.626744,12,19.50399
-1.0,6,20.033895
-2.318366,5,20.550084
3.860333,13,21.80107
-3.527126,10,22.843331
10.0,10,23.887862
7.46241,13,25.365524
-1.57953,4,25.679415
2.0,13,27.364376
5.0,13,29.017986
2.0,13,30.207358
4.0,13,31.414899
6.245178,11,32.518249
3.455396,13,33.761974
0.0,13,35.035499
7.306361,10,35.898619
-3.0,7,36.681432
0.695809,13,37.967908
1.0,13,39.400203
-2.0,6,40.145168
-1.372771,7,40.975365
-2.458619,7,41.817358
-5.0,13,43.053776
4.0,13,44.287074
1.686562,13,45.562386
7.550321,10,46.553071
6.616343,9,47.429492
0.563369,13,48.631109
-2.527138,13,49.842739
0.0,13,51.22471
2.0,13,52.466242
0.629225,13,55.167772
3.633425,13,56.518775
0.549797,13,57.737042
2.550179,13,59.185159
-2.826842,9,60.118828
4.0,13,61.390993
6.552816,11,62.468823
-1.447446,7,63.011165
-3.384158,8,63.717801
6.086915,12,65.219126
7.472952,11,66.857615
-2.290496,6,67.849314
2.0,13,69.857409
1.0,7,71.283375
1.0,13,72.819203
-3.356173,7,73.579569
4.47331,13,74.804665
-2.373197,6,75.392168
-1.770641,9,76.34251
7.488255,12,77.36046
-1.528651,10,78.339542
0.0,6,78.959929
1.550181,13,80.133415
-1.751212,7,80.828097
-1.379585,6,81.353761
5.086399,13,82.831246
2.604657,13,84.73266
0.0,6,85.450324
-2.288439,6,86.023943
2.549795,13,87.338414
-1.437055,8,88.279896
-1.539738,9,89.250046
-0.31878,7,90.087665
0.604601,13,92.256737
0.0,6,93.090912
4.014386,13,95.195303
4.154602,13,96.610019
