#{"t_start": 1765348516.6301217, "env_id": "merge-v0"}
r,l,t
4.086263,5,2.708311
5.78259,7,2.874619
4.153959,5,2.998893
6.784542,8,3.181409
7.044946,8,3.381598
5.040258,6,3.518589
10.445438,12,3.816647
6.72306,8,4.006181
6.159901,7,4.183901
3.095926,4,4.27172
3.966855,5,4.384408
5.914166,7,4.545353
13.715446,16,4.898781
4.099775,5,5.039965
6.066996,7,5.221218
3.166667,4,5.300835
7.846905,9,5.501312
11.62622,14,5.837289
4.00293,5,5.952274
4.947893,6,6.088612
9.757668,12,6.363459
11.084319,13,6.636671
6.913063,8,6.809203
6.666818,8,6.996413
6.737991,8,7.169836
10.389875,12,7.446164
6.958304,8,7.623774
7.499931,9,7.828113
7.26386,8,8.021548
8.662271,11,8.259707
4.192565,5,8.379166
5.058983,6,8.507385
4.030723,5,8.622693
11.71339,13,8.922972
4.133522,5,9.036432
11.040157,13,9.309098
4.090098,5,9.427536
4.072724,5,9.544774
5.068036,6,9.6691
3.318148,4,9.761045
4.210213,5,9.87003
8.856593,11,10.114669
6.957992,8,10.30028
3.173451,4,10.377016
6.004749,7,10.546988
13.884012,16,10.896645
5.100501,6,11.030569
6.663769,8,11.207304
10.255645,12,11.480079
4.416667,5,11.590293
3.076568,4,11.675492
6.828332,8,11.851644
6.966144,8,12.037785
14.300402,16,12.379622
3.98939,5,12.500209
6.578701,8,12.68282
10.417939,12,12.966424
7.282453,9,13.165458
9.678641,12,13.422601
6.0,7,13.578128
7.553017,10,13.82999
3.141834,4,13.931611
7.152748,8,14.109983
4.984703,6,14.248626
6.871275,8,33.244959
13.245123,15,33.563504
8.658892,12,33.839681
12.995122,15,34.209043
6.689907,8,34.390938
4.182405,5,34.499276
5.164155,6,34.639841
7.639431,9,34.838422
9.436163,12,35.146462
10.640256,14,35.455437
8.697371,10,35.692282
4.207037,5,35.810524
12.605839,17,36.287193
13.02194,16,36.632914
3.903515,5,36.740756
7.559951,9,36.960527
4.929263,6,37.099186
14.300679,16,37.460223
5.068022,6,37.592932
10.47683,13,37.887972
13.666734,15,38.237445
3.9113,5,38.36317
6.115388,8,38.534547
13.583669,15,38.87862
5.642428,7,39.048862
3.994103,5,39.152456
4.277778,5,39.2724
8.533558,10,39.497718
7.567357,9,39.68653
4.136388,5,39.790983
5.191943,6,39.927032
6.732596,8,40.107136
6.033543,7,40.272445
4.929147,6,40.401494
6.855742,8,40.595754
5.812157,7,40.741115
6.430038,8,40.915346
8.886961,12,41.203924
5.208288,6,41.339242
3.361111,4,41.422813
11.84121,13,41.718735
