#{"t_start": 1765348516.6972682, "env_id": "merge-v0"}
r,l,t
6.125351,7,2.691034
3.095926,4,2.780625
11.015005,13,3.093881
6.188963,7,3.266908
5.318172,6,3.407303
11.284934,15,3.77048
3.311111,4,3.87169
6.845931,8,4.066212
5.944549,7,4.227763
5.899798,7,4.388941
13.761508,15,4.722652
4.115923,5,4.846525
5.847945,7,5.026348
5.15129,6,5.175141
4.132123,5,5.279782
6.084889,7,5.433827
7.618364,9,5.649598
10.215547,12,5.93128
6.111127,7,6.094027
11.16244,13,6.38085
6.029221,7,6.533121
8.914163,10,6.741468
8.901274,10,6.978445
11.174487,12,7.247414
4.151481,5,7.360683
13.106234,15,7.689239
7.563443,9,7.913886
7.156057,8,8.081815
5.705288,7,8.244778
8.644538,10,8.464166
7.410763,9,8.666857
8.070284,9,8.883925
8.040989,9,9.075169
3.977201,5,9.185933
5.234238,6,9.319981
8.245764,10,9.539632
12.752943,15,9.873302
12.345779,15,10.213314
4.113008,5,10.313758
11.055821,15,10.659627
6.906057,8,10.835948
5.105744,6,10.968318
3.053676,4,11.055347
9.092625,11,11.299607
4.139732,5,11.413295
9.669609,11,11.661868
8.408009,10,11.884506
7.421985,9,12.081417
5.166772,6,12.213799
6.562488,8,12.392251
3.949256,5,12.507009
7.110649,8,12.68734
5.771851,7,12.841672
10.359145,13,13.137531
9.604743,11,13.386211
12.244162,15,13.739108
6.088895,7,13.910262
5.192529,6,14.046921
8.568961,10,33.063734
11.215146,14,33.388906
7.598475,9,33.594121
11.813757,13,33.912815
12.002942,14,34.237356
12.283594,14,34.55554
5.022411,6,34.688367
4.956925,6,34.826005
8.328532,10,35.080159
7.804903,9,35.276666
7.569323,9,35.488662
6.066765,7,35.653123
7.373161,9,35.897682
10.881094,14,36.267745
4.2,5,36.373193
5.806455,7,36.518442
10.612097,12,36.783581
4.167329,5,36.921112
14.049005,17,37.312722
4.3085,5,37.412561
4.111648,5,37.534476
11.45,13,37.827453
7.808898,9,38.040882
10.429144,12,38.31754
6.16811,7,38.473608
13.639552,16,38.835739
14.680027,17,39.226825
8.031487,9,39.436096
13.217336,15,39.751866
12.400341,14,40.069443
13.772901,16,40.425902
6.066765,7,40.593059
12.197387,14,40.894193
6.802453,8,41.099552
4.135943,5,41.207565
4.011209,5,41.314956
12.317284,14,41.633568
7.00343,8,41.799298
7.024844,8,42.002155
13.022899,14,42.310962
5.650939,7,42.461227
12.863068,14,42.778357
4.940726,6,42.91936
13.789563,16,43.28217
7.194475,8,43.471479
11.61312,15,43.826403
5.817943,7,44.002039
3.243235,4,44.100096
4.875424,6,44.231529
4.978301,6,44.364204
14.134012,16,44.718577
13.096741,15,64.329101
7.67975,9,64.551533
6.916798,8,64.741719
13.791175,15,65.116318
8.368402,10,65.337795
5.991908,7,65.496985
3.194444,4,65.591623
3.394444,4,65.678525
8.475677,10,65.904037
7.819183,10,66.132146
4.902088,6,66.265411
8.06402,9,66.484519
5.986097,7,66.635774
12.511775,14,66.955724
11.26855,15,67.322792
3.234815,4,67.410263
5.878275,7,67.570146
12.522901,14,67.887901
13.132113,15,68.297796
7.527055,9,68.523495
10.494323,14,68.834076
14.428174,16,69.241191
7.028583,8,69.427464
13.606225,16,69.817147
6.627217,8,70.004801
7.058426,8,70.202575
4.829504,6,70.347848
5.989068,7,70.506614
5.833505,7,70.669961
12.051664,14,71.006106
12.91179,14,71.36424
9.275404,11,71.646807
3.390511,4,71.749144
11.608097,16,72.184078
14.48563,17,72.572047
3.345926,4,72.658546
9.792705,12,72.968336
13.73373,15,73.369629
10.956839,15,73.7127
6.933835,8,73.900676
4.108165,5,74.03142
13.791185,16,74.394663
6.872409,8,74.575587
3.986082,5,74.702181
6.643816,8,74.87761
12.189172,17,75.245306
4.169612,5,75.360522
3.259494,4,75.448761
3.827502,5,75.561868
5.193983,6,75.71678
11.238872,15,76.081373
7.447581,9,76.292824
12.262438,15,96.389024
4.976959,6,96.529548
14.272901,17,96.915685
4.923979,6,97.065443
5.22412,6,97.21407
13.014384,16,97.610995
7.624847,9,97.86463
6.068036,7,98.087057
3.097193,4,98.219674
8.66382,11,98.457936
13.030674,16,98.80547
4.003427,5,98.913634
3.354346,4,99.009387
7.306905,9,99.231366
6.763706,8,99.417697
4.123704,5,99.529575
9.066055,12,99.788632
9.04361,11,100.030582
7.662835,9,100.259201
7.801726,9,100.489559
5.641665,7,100.657932
4.022411,5,100.778524
5.291637,6,100.909565
11.49095,15,101.272179
11.02193,13,101.569781
12.361736,14,101.888725
6.111648,7,102.037633
8.410644,10,102.283259
11.38883,15,102.628474
