#{"t_start": 1765348516.719833, "env_id": "merge-v0"}
r,l,t
11.224289,15,2.862462
4.2,5,2.982568
12.12135,15,3.341055
6.053054,7,3.495754
9.985731,13,3.825959
5.048802,6,3.972378
11.733486,15,4.315936
6.841531,8,4.502229
3.152749,4,4.583115
3.987991,5,4.696238
7.859195,9,4.933619
6.985968,8,5.128186
11.030665,13,5.410575
10.15472,12,5.699355
11.830145,14,6.02392
12.963772,15,6.35592
3.231716,4,6.446886
12.053302,16,6.783514
9.437791,11,7.038663
10.624576,12,7.316994
4.141834,5,7.42763
6.253258,7,7.578154
3.366667,4,7.66449
6.906414,8,7.861979
9.066492,12,8.12454
6.916182,8,8.313561
4.006764,5,8.416806
5.722634,7,8.577563
10.219056,12,8.859179
5.958304,7,9.0111
11.451544,15,9.336572
4.845252,6,9.471779
6.845927,8,9.646203
3.900826,5,9.763426
10.758097,12,10.023467
4.04879,5,10.135537
7.448791,9,10.333213
3.208304,4,10.429692
6.966774,8,10.618544
4.93852,6,10.740918
4.98939,6,10.883209
6.114519,7,11.036731
7.557544,9,11.233538
4.801174,6,11.365836
12.900674,14,11.681373
7.744413,9,11.877752
8.203731,10,12.102628
6.439892,8,12.266885
6.879181,8,12.458284
11.884665,14,12.77607
4.955654,6,12.924546
5.983338,7,13.075179
10.15253,12,13.338396
7.253422,9,13.538251
11.755154,15,13.905869
9.124074,12,14.187128
4.040258,5,33.081489
4.10341,5,33.218817
4.986497,6,33.337853
8.524837,10,33.564555
6.924063,8,33.754802
5.917566,7,33.945778
8.162152,10,34.16155
13.483405,15,34.510617
5.179147,6,34.639302
7.16856,9,34.844982
4.821325,6,35.008742
9.108265,12,35.275344
4.336278,5,35.388449
8.394698,10,35.625485
6.901369,8,35.844105
5.108608,6,36.027299
11.611158,12,36.301473
6.984238,8,36.477591
11.361366,15,36.802864
3.29037,4,36.927919
5.263765,6,37.059674
5.062932,6,37.199774
9.535598,12,37.453179
5.944982,7,37.620074
13.678127,15,37.968531
7.666682,9,38.174491
6.099245,7,38.341827
4.799496,6,38.471828
4.98939,6,38.600847
4.030723,5,38.72598
5.966741,7,38.88538
6.691188,8,39.070604
11.032187,13,39.369786
5.043547,6,39.493477
6.227779,7,39.6386
5.136023,6,39.769891
3.969276,5,39.878684
3.781877,5,39.999187
6.903617,8,40.176227
5.099823,6,40.310905
3.196342,4,40.39737
6.967826,8,40.595764
13.735628,15,40.933289
7.83889,9,41.142631
7.944777,9,41.336265
8.884998,12,41.605381
7.650812,9,41.807737
8.299764,11,42.062173
6.861139,8,42.244016
5.874519,7,42.395778
5.194475,6,42.525307
6.210213,7,42.683884
11.385875,16,43.064274
7.028613,9,43.261349
9.143254,11,43.513261
3.083438,4,43.602776
4.835456,6,43.765538
4.844784,6,43.899315
3.011209,4,44.000574
7.025898,8,44.186758
5.98588,7,44.343567
5.73194,7,44.507221
3.958833,5,44.60955
8.638946,10,64.119804
11.058971,14,64.428429
12.912776,15,64.79076
4.366667,5,64.908855
7.715885,9,65.135698
13.650072,15,65.4714
4.233431,5,65.591368
4.211497,5,65.697158
12.27194,15,66.046333
11.222154,15,66.380107
12.434863,15,66.729367
8.614452,10,66.963268
6.933835,8,67.170893
4.252945,5,67.271797
4.177876,5,67.391147
8.494057,10,67.617334
6.929287,8,67.781266
8.699181,10,68.068586
4.966855,6,68.229025
6.691498,8,68.410028
5.029733,6,68.566587
11.206364,13,68.855036
3.333333,4,68.93595
12.412148,15,69.342196
4.234815,5,69.446983
14.356234,17,69.868606
12.191076,14,70.202877
7.763742,9,70.412004
6.910851,8,70.592516
5.258593,6,70.72777
4.086278,5,70.853049
4.926639,6,71.010972
8.467423,10,71.252825
11.600213,15,71.644577
13.456229,15,72.073574
6.91351,8,72.248754
8.560429,10,72.474752
7.000537,8,72.673466
13.789236,15,73.067388
4.079473,5,73.1848
4.088889,5,73.320561
8.022581,10,73.546033
11.570825,16,73.925796
8.245482,10,74.174155
14.222566,16,74.534702
6.510882,8,74.720973
9.289214,13,75.00148
7.096905,8,75.183135
13.272901,15,75.514298
4.003421,5,75.631024
14.002291,16,76.034114
8.042852,10,76.266691
9.294105,11,96.274007
7.897813,10,96.50435
7.940729,9,96.722914
13.80062,15,97.067865
5.016218,6,97.211687
5.723103,7,97.402683
14.289285,16,97.806143
10.807172,14,98.238018
4.164092,5,98.342287
13.355853,15,98.679187
11.400152,14,98.988293
12.66179,14,99.313485
10.225352,12,99.595936
9.402517,11,99.829615
7.342465,9,100.034005
4.143701,5,100.146058
8.173703,9,100.37713
4.923995,6,100.552891
4.180526,5,100.663287
4.207204,5,100.772346
11.777481,16,101.152055
12.883955,14,101.478254
14.180074,16,101.842974
6.23901,7,101.997822
3.977201,5,102.119502
7.464183,9,102.323937
4.693943,6,102.469832
13.891832,17,102.840738
7.099361,9,103.048156
6.787562,8,103.253773
11.820825,16,103.631052
11.215025,15,103.971682
3.29037,4,104.051472
14.16179,16,104.429557
3.262593,4,104.519872
12.080319,16,104.895323
11.229322,15,105.233793
7.112207,9,105.43126
6.870164,8,105.610506
14.680074,17,106.009965
6.843161,8,106.19962
10.641664,15,106.544571
4.197842,5,106.645278
3.252945,4,106.762294
7.244057,9,106.96985
5.006764,6,107.095887
12.373588,14,107.422627
11.472478,15,107.743812
10.857031,13,127.041454
6.001681,7,127.218911
7.878256,9,127.419923
9.731833,12,127.66574
5.725705,7,127.822526
5.012478,6,127.954095
9.893613,12,128.241724
14.104296,17,128.643666
4.01248,5,128.751824
8.521413,11,129.001924
13.624518,15,129.352384
9.37135,12,129.620255
4.9756,6,129.745466
13.000067,14,130.05616
12.846741,15,130.410245
12.466337,15,130.741615
8.874733,11,131.00511
7.812927,9,131.208684
3.904658,5,131.345568
12.967346,14,131.657704
9.03667,11,131.901777
11.277719,15,132.22398
13.273942,16,132.599166
6.93772,8,132.787829
3.277778,4,132.86356
7.855365,9,133.064367
11.805645,14,133.386703
3.208304,4,133.481457
4.176639,5,133.601216
12.475165,15,133.937037
6.744296,9,134.132713
6.689501,8,134.325047
11.391233,15,134.677042
10.015836,12,134.983167
9.350285,12,135.269239
7.764508,9,135.4798
6.834175,8,135.660973
12.542171,15,136.002647
8.522837,11,136.249927
7.568354,9,136.448806
5.782192,7,136.618067
5.404419,7,136.787529
13.8889,15,137.113974
8.10671,10,137.355656
5.024832,6,137.481947
10.80618,15,137.851028
13.828457,16,138.202613
8.367397,10,138.441927
12.46695,17,157.691146
11.961307,15,158.027808
11.026433,15,158.394834
11.361377,15,158.721776
11.165298,14,159.02268
13.789506,15,159.369748
14.439568,17,159.754746
14.743501,17,160.140757
9.225383,11,160.450613
11.233338,12,160.732187
10.26095,13,161.028472
5.090098,6,161.156898
10.217724,12,161.443869
6.836645,8,161.618278
11.885875,16,161.977883
6.467104,8,162.180306
7.156057,8,162.387955
11.103925,13,162.696391
4.288987,5,162.808755
13.16179,15,163.185823
6.894546,8,163.380178
14.967346,17,163.774601
12.024764,16,164.129024
4.124855,5,164.236524
13.224888,16,164.629622
4.146679,5,164.74551
4.884508,6,164.883858
6.812836,8,165.097985
8.00371,9,165.337507
7.494408,9,165.542859
8.381722,10,165.778424
4.125839,5,165.882728
5.18166,6,166.014618
7.909914,9,166.223323
12.110813,16,166.596266
8.166404,10,166.842432
12.772624,14,167.1597
12.081406,16,167.543426
13.965722,16,167.914948
11.833036,16,168.265345
14.356234,17,168.668469
14.109837,17,169.078284
9.792031,12,169.358112
4.857739,6,169.495475
6.785887,8,188.714434
12.522854,14,189.045293
13.285989,16,189.435511
5.59297,7,189.614345
4.111632,5,189.731849
5.959438,7,189.901216
13.077811,16,190.262181
4.29037,5,190.380448
10.067542,12,190.675992
12.299718,15,191.01858
4.124971,5,191.133414
13.246108,16,191.531227
13.900674,16,191.885406
14.202531,17,192.247936
14.215446,16,192.625975
12.995114,14,193.02729
13.42011,16,193.395051
11.717704,14,193.728659
12.240209,16,194.0918
11.499832,13,194.38564
13.42845,15,194.751833
5.048882,6,194.892297
12.547374,15,195.226524
7.030253,8,195.416826
12.939568,15,195.769587
4.020702,5,195.896948
9.689926,12,196.16642
8.410004,10,196.394136
8.871092,11,196.746846
13.689566,15,197.14692
12.864045,15,197.525547
13.761785,15,197.919485
12.940554,15,198.272749
6.594283,9,198.495384
13.513407,16,198.945753
11.35132,16,199.380905
3.197389,4,199.483124
13.596731,15,199.806446
13.578457,15,200.148196
7.430289,9,200.349005
4.691534,6,200.508002
11.93188,16,200.870082
3.29879,4,200.961731
10.864413,14,221.584028
11.388878,15,221.951374
13.124517,15,222.277555
13.16179,15,222.616982
14.050679,16,222.955238
6.380769,8,223.124096
14.134003,16,223.508356
14.078455,16,223.915099
14.050679,16,224.281903
13.745076,16,224.655552
14.16179,16,225.004003
11.858097,16,225.35452
13.215394,16,225.739202
6.347541,8,225.969004
8.646974,10,226.189409
8.475682,10,226.414603
6.359166,8,226.60993
5.687412,7,226.771563
13.050622,15,227.1092
12.024762,16,227.481035
9.535598,12,227.791764
13.023259,16,228.190598
3.109232,4,228.287773
10.14068,12,228.591664
12.210809,16,228.989499
7.032756,8,229.23539
7.771758,9,229.478999
13.500392,15,229.874785
11.250266,15,230.276208
8.347146,10,230.495115
13.058499,16,230.886858
11.458049,13,231.182879
7.094284,9,231.375856
7.782159,9,231.630931
3.197389,4,231.720177
8.64845,10,231.95951
5.206925,6,232.102553
3.857966,5,232.218543
12.789563,14,232.538932
5.105744,6,232.68526
4.95248,6,232.81982
6.329392,8,233.00195
12.078061,17,233.385152
14.576833,16,253.498388
13.967346,16,254.712112
14.384012,17,256.01239
10.528676,14,257.130017
5.863008,7,257.96219
10.271291,12,258.918842
14.189568,16,260.332143
14.745123,17,261.130671
13.66179,15,261.646247
14.439568,17,262.182332
14.634012,17,262.71536
9.759055,12,263.104007
14.241827,17,263.604033
6.408781,8,263.854847
10.513104,14,264.32692
13.439558,15,264.7911
6.146739,8,265.061405
11.139155,15,265.522069
10.280908,12,265.899773
11.053589,15,266.375269
13.61353,16,266.869365
7.168691,9,267.156123
9.552026,12,267.518011
15.189568,17,268.070393
14.606234,17,268.566288
13.937945,16,269.050083
4.136067,5,269.221253
9.801037,12,269.585285
6.604504,8,269.82673
3.291637,4,269.942569
8.317605,10,270.258145
4.634508,6,270.402124
8.92117,11,270.656045
13.114555,16,271.024509
10.167128,13,271.322066
11.54277,16,271.750364
11.98125,14,272.100821
11.583036,16,272.495643
11.896176,15,272.877584
4.855185,6,292.523592
7.583338,10,292.742851
7.865308,10,292.988051
14.022901,16,293.46487
5.211613,6,293.749962
12.661393,17,294.28821
13.690506,17,294.699449
12.494727,17,295.15638
12.374733,15,295.544175
12.34942,16,295.970539
13.586463,16,296.369187
12.884998,16,296.772849
13.662776,17,297.202086
11.999703,16,297.570338
9.024155,11,297.825458
13.939568,16,298.231238
6.8085,8,298.405851
15.189568,17,298.84221
10.235845,12,299.118732
13.051665,16,299.474157
6.230308,8,299.683826
12.244727,17,300.08652
11.364434,14,300.385828
15.095118,17,300.79513
8.542928,10,301.066641
14.818963,17,301.547843
11.358097,16,302.01289
12.633616,17,302.388678
13.874509,16,302.799121
10.904421,13,303.171398
10.245482,12,303.489144
14.634012,17,303.986073
14.189566,16,304.440363
11.51347,13,304.794499
12.993168,15,305.226465
14.356234,17,305.651407
8.104625,10,326.693522
7.838269,10,326.965494
15.050679,17,327.412244
3.904337,5,327.551489
12.995123,15,327.88804
12.356234,14,328.248699
13.578457,16,328.684169
7.873672,9,328.916826
7.050297,8,329.112604
11.000266,15,329.444592
4.15213,5,329.573716
14.33326,17,329.950759
15.124518,17,330.359799
3.810367,5,330.472836
13.633965,16,330.855879
12.271015,14,331.184796
12.16637,16,331.515252
13.66179,15,331.865603
11.179746,13,332.191457
13.391832,16,332.576305
12.68755,17,333.047624
14.634012,17,333.455044
11.84924,15,333.832719
10.015836,12,334.132106
5.954261,7,334.319189
9.412151,11,334.55256
10.558999,13,334.857887
14.13239,16,335.264701
14.134012,16,335.616861
14.263407,16,335.984066
8.043606,10,336.258375
12.173297,15,336.596233
12.392606,14,336.92826
9.640426,14,337.324832
13.197387,16,337.756006
12.221925,16,338.196332
12.349698,16,338.61413
9.244259,11,338.897205
13.439568,16,359.133843
10.302655,12,359.429022
11.858097,16,359.899365
15.022901,17,360.438966
4.145456,5,360.569452
15.16179,17,360.996434
12.024764,16,361.407539
13.53072,16,361.803079
10.032207,13,362.098693
8.947575,11,362.372764
10.234197,12,362.699912
13.551665,17,363.264427
11.882001,15,363.764969
8.456226,10,364.050459
11.500266,15,364.453971
13.789285,15,364.866914
14.494846,16,365.331084
13.882226,17,365.756491
12.106197,16,366.214854
8.884387,11,366.494977
11.779707,16,366.98728
