#{"t_start": 1765348516.6938806, "env_id": "merge-v0"}
r,l,t
5.900098,7,2.690334
5.834894,7,2.864774
5.893993,7,3.031581
7.062952,8,3.224976
4.068076,5,3.341838
4.069415,5,3.457463
6.745464,8,3.65939
11.980043,15,4.017632
13.361447,15,4.365166
10.402568,13,4.658895
5.108165,6,4.789119
5.650627,7,4.982264
5.205654,6,5.136686
6.716162,8,5.304958
5.958308,7,5.461263
11.223208,13,5.767067
7.217269,9,5.987036
6.167204,7,6.144128
4.028409,5,6.252575
3.255556,4,6.342349
13.280303,16,6.681525
8.043511,9,6.882903
10.725536,14,7.189986
4.983377,6,7.342665
5.15129,6,7.475384
5.816765,7,7.627691
4.042506,5,7.744647
11.642346,14,8.064255
9.981354,12,8.340896
12.107211,14,8.645955
12.040823,16,9.017165
6.995065,8,9.188144
11.956822,14,9.503951
3.870789,5,9.609206
5.72365,7,9.766159
8.655377,10,9.989325
3.354346,4,10.076602
6.558305,8,10.258018
3.394444,4,10.337658
6.627282,8,10.53348
7.782525,9,10.726666
12.606225,14,11.039691
6.961613,8,11.218985
12.521939,15,11.547447
10.500986,12,11.807939
10.501033,12,12.078923
5.807279,7,12.236136
3.097193,4,12.317147
10.884672,13,12.616551
4.005166,5,12.738493
10.989536,12,13.012337
10.334319,12,13.271406
6.053054,7,13.436155
5.215468,6,13.566185
5.894065,7,13.74093
6.632976,8,13.938322
5.984703,7,14.096194
11.19772,13,33.202451
6.541397,8,33.364858
6.551017,8,33.544433
5.201209,6,33.690192
4.159901,5,33.810139
9.234675,12,34.09893
7.511144,9,34.308184
4.187679,5,34.411945
7.480868,9,34.626378
6.154135,7,34.774425
5.654571,7,34.957971
11.336174,13,35.254473
6.90998,8,35.447024
5.090098,6,35.574199
4.318148,5,35.696827
5.097082,6,35.867395
4.197375,5,36.029689
4.136315,5,36.159395
5.984803,7,36.306687
13.106234,15,36.631511
3.370605,4,36.718952
13.090507,16,37.107888
6.143628,8,37.293878
6.140444,7,37.438055
8.369557,10,37.668146
3.192565,4,37.757531
12.251322,15,38.105726
6.618926,8,38.296829
7.766108,9,38.497678
11.250266,15,38.841571
4.194547,5,38.953796
6.956829,8,39.138561
8.081203,10,39.360613
5.01248,6,39.502006
4.067492,5,39.600754
4.108165,5,39.710675
8.652489,10,39.92937
5.008671,6,40.068773
5.801831,7,40.232314
5.151369,6,40.359482
11.416933,15,40.702486
7.460901,9,40.903821
6.220312,7,41.081771
14.122562,16,41.425125
4.088145,5,41.546129
3.318148,4,41.634654
4.164788,5,41.744125
8.966342,11,42.004545
7.64561,9,42.20362
5.234703,6,42.335517
13.272901,15,42.666258
5.180416,6,42.804081
4.123592,5,42.917108
3.347945,4,43.018795
6.817457,8,43.196245
5.484562,7,43.359403
4.177559,5,43.473932
12.133957,14,43.811634
12.164423,16,44.189479
11.938379,14,44.513781
4.096905,5,44.615543
13.541185,15,64.224556
12.027481,16,64.591973
9.840644,11,64.861791
4.944475,6,65.020728
5.305564,6,65.154839
3.394444,4,65.238841
8.900788,10,65.47851
9.585155,12,65.746968
6.242679,7,65.906168
13.307513,15,66.242098
7.593386,9,66.457379
4.164166,5,66.568506
7.033377,8,66.752327
11.143206,14,67.095719
10.123086,12,67.367965
10.025195,12,67.644661
6.778315,8,67.806405
11.667643,13,68.18485
4.382123,5,68.301015
4.114053,5,68.417681
7.635938,9,68.642582
4.183719,5,68.749497
4.970343,6,68.879809
9.418347,11,69.143883
5.148438,6,69.316634
11.139884,13,69.633655
4.984806,6,69.777689
5.028315,6,69.915966
10.382857,14,70.259267
11.638592,16,70.620216
4.394444,5,70.730353
6.126875,7,70.908555
14.180074,16,71.306017
13.678174,15,71.699937
14.180074,16,72.1436
9.651453,11,72.38158
7.128279,8,72.57445
7.941493,9,72.815061
4.158117,5,72.923237
7.756764,9,73.169947
6.847947,8,73.373937
12.162245,15,73.722764
12.725165,15,74.08739
4.26248,5,74.201393
5.955653,7,74.348882
11.826284,15,74.702256
9.98596,12,74.961079
3.416667,4,75.049405
6.058485,7,75.201218
5.902749,7,75.363316
12.772901,14,75.67511
8.670964,10,75.923289
6.081454,7,76.109325
13.522901,15,96.193577
3.086278,4,96.297697
4.90524,6,96.43878
12.965672,16,96.810894
11.833219,15,97.17615
14.384012,17,97.593692
5.250537,6,97.749425
4.817474,6,97.918805
4.155106,5,98.0752
3.152749,4,98.217833
13.363402,15,98.53802
7.135786,8,98.726117
8.191689,10,98.943554
13.826779,15,99.30231
5.179147,6,99.44429
5.519192,7,99.597204
10.538731,13,99.875291
7.336755,9,100.084046
11.609192,16,100.481851
7.174063,8,100.692824
4.984712,6,100.824282
11.222441,15,101.181694
14.150674,16,101.543394
4.166667,5,101.66081
4.336278,5,101.769007
5.716853,7,101.935241
11.24216,14,102.26298
4.900052,6,102.390307
4.799631,6,102.537208
7.263857,8,102.724803
4.164166,5,102.821858
13.705951,15,103.182187
7.174063,8,103.37253
6.097193,7,103.532521
5.872485,7,103.700562
13.337743,16,104.060575
10.765836,13,104.366877
3.366667,4,104.455737
4.999538,6,104.592677
7.46839,9,104.81397
13.225165,16,105.164253
6.652534,8,105.344647
13.678452,15,105.686842
8.458086,10,105.914035
6.826289,8,106.106726
8.701239,11,106.364868
13.522901,16,106.732005
13.243501,15,107.083995
12.16018,15,107.425271
5.883029,7,107.579216
7.598545,9,107.777511
6.716773,8,107.972174
7.263859,8,127.137603
13.16718,15,127.486057
12.328124,14,127.787024
8.664714,11,128.021809
9.135905,11,128.291479
10.679144,12,128.571966
7.339063,9,128.784537
11.075532,14,129.085499
4.912854,6,129.246601
5.704046,7,129.399821
14.318963,16,129.754484
4.972241,6,129.881651
10.75782,12,130.140296
14.356234,16,130.531455
9.086927,11,130.766363
6.127899,7,130.929814
7.585947,9,131.142738
11.490895,15,131.50975
5.63408,7,131.661577
7.313461,9,131.855821
13.16179,15,132.184382
11.663653,16,132.557077
8.569442,11,132.81644
5.921847,7,132.966158
10.793449,13,133.250984
11.944138,16,133.631189
9.76248,11,133.87563
12.522505,17,134.246804
6.569297,8,134.452724
3.191943,4,134.542929
13.724179,15,134.902879
4.166667,5,135.035282
13.328457,15,135.396663
11.739326,15,135.737363
4.097741,5,135.856435
5.23939,6,135.986895
6.562601,8,136.164361
7.328815,9,136.368089
8.6073,11,136.627517
10.713199,14,136.948677
8.076846,10,137.164821
4.161398,5,137.283999
11.35505,13,137.585684
8.984341,11,137.855904
5.982197,7,138.009174
11.107162,13,138.306117
4.984594,6,138.443568
6.185243,8,138.630322
4.821325,6,138.76967
6.723064,8,157.804942
7.570023,9,158.011508
6.152728,7,158.171923
12.522901,14,158.512554
12.316379,15,158.829545
4.138994,5,158.944456
9.201735,11,159.177121
5.194475,6,159.325793
8.930289,11,159.58576
7.003402,8,159.751508
5.861523,7,159.922719
6.922926,8,160.098526
4.098392,5,160.224078
6.551038,8,160.448656
12.512593,14,160.779229
8.967704,11,161.035083
6.111201,7,161.183742
13.735352,15,161.53934
3.826258,5,161.646344
9.224641,11,161.893093
6.60669,8,162.078797
14.050679,16,162.49629
9.358272,11,162.742845
13.134012,15,163.098305
5.04584,6,163.263357
6.623098,8,163.452965
