#{"t_start": 1765348516.5488596, "env_id": "merge-v0"}
r,l,t
8.909808,11,2.9273
4.850501,6,3.086788
7.011199,8,3.268473
10.390105,13,3.580252
4.081454,5,3.697287
5.732147,7,3.873571
3.888979,5,3.999205
4.13701,5,4.10438
11.119368,14,4.438903
5.038987,6,4.578156
11.761451,13,4.869812
7.496669,9,5.097682
10.911512,16,5.46863
12.529108,15,5.815625
5.7035,7,5.980935
7.64241,9,6.192899
4.012401,5,6.313684
5.060534,6,6.448116
4.083773,5,6.55214
8.364534,10,6.764082
10.916924,15,7.097239
12.013599,14,7.417153
6.762015,8,7.597176
8.105168,10,7.814785
6.919522,8,8.007298
12.995123,15,8.335021
7.164788,8,8.526197
13.134003,15,8.85503
5.110649,6,9.007349
4.135993,5,9.11399
4.972191,6,9.23932
9.607582,12,9.512185
11.197434,14,9.826121
8.833668,10,10.045887
4.150905,5,10.152054
7.703113,9,10.357761
5.641266,7,10.50553
13.522901,15,10.851347
6.993248,8,11.030573
10.919988,14,11.331588
4.871084,6,11.474068
8.008064,10,11.690785
6.782879,8,11.875273
5.978987,7,12.027812
4.222191,5,12.137905
5.806093,7,12.300733
6.111648,7,12.443382
6.238963,7,12.605679
6.777929,8,12.793346
12.272192,15,13.1362
8.567579,11,13.375002
6.029221,7,13.530832
5.017168,6,13.660422
7.048121,9,13.886342
7.767168,9,14.10873
7.002446,8,14.278661
3.931725,5,33.181421
4.789679,6,33.346736
3.148383,4,33.427302
4.366667,5,33.53289
6.163721,7,33.686666
4.000181,5,33.805221
13.328447,15,34.182212
13.161788,15,34.511678
8.358198,10,34.742166
6.772777,8,34.923843
4.04037,5,35.04561
7.909591,9,35.270563
12.605265,15,35.611245
8.655051,10,35.840898
7.246167,9,36.100137
3.277778,4,36.221345
6.40258,8,36.414401
7.211613,8,36.581251
3.3085,4,36.667067
10.132986,12,36.929155
5.799724,7,37.122447
10.666499,12,37.395286
7.942559,9,37.587365
5.782527,7,37.742412
4.965847,6,37.883663
3.277778,4,37.967787
5.964338,7,38.136717
5.715495,7,38.299714
9.110943,11,38.551731
6.873107,8,38.728169
7.23939,8,38.91953
6.734623,8,39.102039
4.077887,5,39.212777
5.39382,7,39.378896
6.802645,8,39.557365
10.84696,13,39.828535
6.628636,8,40.006782
5.988963,7,40.167891
5.211613,6,40.306128
6.850501,8,40.484386
5.716026,7,40.651071
9.480462,11,40.889144
4.061363,5,40.993747
6.985642,8,41.205827
5.016488,6,41.332929
5.182579,6,41.460772
5.975167,7,41.61345
14.178452,16,41.97524
4.382123,5,42.096471
8.882006,11,42.346319
12.983665,15,42.673965
13.067006,14,42.994758
5.769878,7,43.168797
6.100497,7,43.320335
10.558686,13,43.624291
11.439335,13,43.934595
9.09691,11,44.191655
4.957853,6,44.327755
7.466295,9,44.532913
5.076012,6,44.67573
6.040242,7,44.819083
5.100501,6,64.236934
8.738393,10,64.456568
6.60673,8,64.658195
12.152204,16,65.027989
12.01337,16,65.410313
5.750881,7,65.572638
6.032527,7,65.735382
6.846753,8,65.913889
11.999646,16,66.272283
4.028315,5,66.386499
4.886239,6,66.522144
5.032955,6,66.671354
5.01248,6,66.805054
8.273263,10,67.035509
9.562184,11,67.313389
4.283333,5,67.422293
9.588898,11,67.670442
4.081454,5,67.786113
5.06232,6,67.908019
7.571773,9,68.158994
4.179147,5,68.289649
14.402287,16,68.691276
13.606234,15,69.020011
8.374734,10,69.2565
6.069316,7,69.462314
6.199464,8,69.645254
5.151369,6,69.799933
12.704936,15,70.140954
4.13701,5,70.276459
4.131188,5,70.396346
5.788687,7,70.559764
5.993235,7,70.720977
10.50311,14,71.049324
8.568017,10,71.301852
11.012436,13,71.641817
7.548804,9,71.86701
12.745123,14,72.266875
4.960607,6,72.39441
5.041637,6,72.518364
4.150905,5,72.650624
5.818036,7,72.811676
10.020455,13,73.138231
12.994846,15,73.535603
6.913399,8,73.714474
6.662932,8,73.909526
10.30886,13,74.23552
9.978771,12,74.490708
9.383303,11,74.756283
11.305489,15,75.083088
3.923431,5,75.192268
9.798229,13,75.485185
5.206925,6,75.618431
12.919602,15,75.965584
11.654159,16,76.363008
13.61353,16,96.489167
11.943771,14,96.808564
6.039219,7,96.972183
5.229618,6,97.107924
4.066765,5,97.238724
7.100501,8,97.426105
6.167204,7,97.619226
9.677933,12,97.922965
7.225999,9,98.191778
3.291637,4,98.335184
9.836756,11,98.583532
5.634507,7,98.727869
7.299071,9,98.927843
4.066765,5,99.036135
11.554312,14,99.376995
5.104435,6,99.511888
4.227814,5,99.631078
11.151656,14,99.931942
10.306551,12,100.1945
12.05525,16,100.60782
7.777704,9,100.832055
14.401412,17,101.220018
6.846753,8,101.4169
4.13941,5,101.528101
6.468613,8,101.706704
5.04285,6,101.848279
3.394444,4,101.940577
12.138592,16,102.314082
12.468331,15,102.657834
6.988575,8,102.838357
8.946337,11,103.087922
11.613663,13,103.399406
6.903077,8,103.582696
5.187333,6,103.736672
5.951209,7,103.889568
4.219108,5,104.006418
6.689918,8,104.184384
7.266162,9,104.387853
4.243235,5,104.510257
13.134011,15,104.868016
6.879201,8,105.050894
13.3614,15,105.385291
6.067004,7,105.52746
3.994633,5,105.645291
8.48695,10,105.883877
12.439568,14,106.202607
4.660069,6,106.341811
8.72615,11,106.601688
13.913753,17,107.004252
5.083871,6,107.13818
4.94507,6,107.271726
7.694463,9,107.487295
14.539563,17,107.85213
13.245123,15,127.183365
7.687681,9,127.408389
7.424744,9,127.609098
10.523377,12,127.863657
7.201841,8,128.037248
8.583958,10,128.259209
8.548866,10,128.500467
8.257805,10,128.737121
8.794051,11,128.993267
7.849505,9,129.192326
11.104915,13,129.499527
3.992925,5,129.603198
4.969276,6,129.743914
6.072296,7,129.899789
4.061843,5,129.998714
8.025485,10,130.223821
6.703319,8,130.409079
6.112806,7,130.576694
5.09445,6,130.721481
4.117928,5,130.821476
9.263741,11,131.083754
11.828831,14,131.410027
4.870367,6,131.568212
7.855187,9,131.763857
4.070283,5,131.868525
12.023887,15,132.198769
5.97412,7,132.349413
13.511508,15,132.695997
13.189568,15,133.03867
4.11386,5,133.152954
8.724455,11,133.392947
13.661782,16,133.776859
11.367343,16,134.128592
7.715615,9,134.32004
12.646056,15,134.681498
5.983596,7,134.847538
10.643206,14,135.203089
12.494153,15,135.559259
5.083871,6,135.700539
7.722238,9,135.910643
6.856358,8,136.091127
13.689566,15,136.416118
6.424517,8,136.594857
7.002942,8,136.793733
6.828783,8,136.981685
4.237991,5,137.093985
8.119943,10,137.304798
7.156057,8,137.501946
6.896284,8,137.684899
11.077747,13,137.99332
4.120605,5,138.107766
12.796725,15,138.451282
14.243337,17,138.846834
5.045848,6,157.839375
12.737753,15,158.17766
6.071996,7,158.335297
5.135938,6,158.496404
10.975545,14,158.80867
6.771429,8,158.978626
14.356233,16,159.326151
6.100082,7,159.49161
12.238587,16,159.85287
11.694147,16,160.215703
7.478123,9,160.477911
8.710932,10,160.711569
13.138815,16,161.083955
13.343171,15,161.410359
5.84073,7,161.590523
11.618676,15,161.925007
6.67806,8,162.110075
6.901986,8,162.306535
9.956784,12,162.611125
4.151369,5,162.73069
10.011974,12,163.008215
10.808869,14,163.358885
6.880465,8,163.551253
