#{"t_start": 1765348516.4524474, "env_id": "merge-v0"}
r,l,t
11.048531,13,3.080039
5.886388,7,3.249282
5.688534,7,3.41042
7.644829,9,3.626249
5.123127,6,3.769434
5.861648,7,3.945867
4.136388,5,4.061393
4.938126,6,4.209557
13.884011,16,4.579602
4.940726,6,4.719573
5.708958,7,4.876248
6.21129,7,5.025893
8.273828,10,5.300902
6.80413,8,5.478498
5.303443,7,5.63641
11.03797,14,5.958145
3.336278,4,6.056038
11.017638,12,6.339865
7.574824,9,6.545748
5.024832,6,6.665823
4.373704,5,6.772432
3.932436,5,6.881043
3.969432,5,6.981669
6.222759,7,7.142666
11.352061,15,7.485509
8.314453,10,7.716282
10.739711,13,8.007787
5.128279,6,8.148911
6.216742,7,8.303634
4.967279,6,8.435817
8.094218,9,8.645106
9.359156,12,8.911479
6.965389,8,9.105246
3.366703,4,9.192299
11.903917,15,9.51792
4.028298,5,9.630837
6.944965,8,9.80385
12.318019,14,10.123273
4.956925,6,10.248995
6.737991,8,10.434224
10.09847,12,10.689724
9.81915,12,10.970587
4.0585,5,11.076381
4.362733,5,11.186639
4.044946,5,11.300646
12.033844,14,11.610007
9.301324,11,11.858737
6.98939,8,12.027873
5.027316,6,12.177203
12.059385,16,12.512592
5.85528,7,12.682221
3.324783,4,12.771829
6.940837,8,12.94978
6.288991,8,13.150659
11.868333,15,13.46476
8.194509,9,13.674038
4.840074,6,13.809119
3.194444,4,13.893111
5.206923,6,14.055991
6.042017,7,14.227471
9.159683,12,33.278141
4.979618,6,33.441247
4.984839,6,33.565717
13.493877,17,33.948033
7.413195,9,34.184484
10.966393,14,34.503833
5.017168,6,34.627321
11.376196,13,34.928647
10.662148,13,35.24783
8.634493,11,35.498688
13.336277,16,35.871187
4.015739,5,35.98396
5.094542,6,36.163174
9.91163,13,36.508698
14.791185,17,36.86729
6.98939,8,37.047824
5.966325,7,37.237493
12.277432,16,37.59602
11.669275,13,37.888839
6.902592,8,38.072924
12.050287,13,38.367057
7.005177,8,38.56919
5.961613,7,38.715142
4.885948,6,38.844413
11.017314,12,39.126933
3.215457,4,39.220356
7.391314,9,39.426353
5.76217,7,39.579546
10.065116,12,39.838956
5.10861,6,39.975003
13.106888,16,40.334024
3.85528,5,40.447841
11.352014,15,40.789586
4.227778,5,40.897946
3.85528,5,41.001994
10.415389,12,41.296245
14.328457,17,41.661897
9.425559,11,41.919214
7.535106,9,42.124864
4.13257,5,42.241085
13.91179,16,42.599824
5.072724,6,42.722689
