#{"t_start": 1765366022.9022932, "env_id": "intersection-v0"}
r,l,t
1.256881,13,5.075169
6.093599,13,6.079975
4.484082,13,7.130781
-1.0,5,7.494744
6.092976,11,8.386996
10.0,10,9.096241
7.250792,10,9.883015
-1.379585,6,10.389277
-2.523997,7,11.053121
0.0,13,12.112463
9.0,9,12.82413
-3.438975,10,13.61437
-0.373185,7,14.011561
1.0,7,14.577118
6.141331,12,15.471264
9.0,12,16.506162
-3.606935,6,17.009443
6.968692,11,17.935244
-4.0,8,18.470633
6.115432,11,19.443089
8.617423,10,20.160535
0.0,13,21.152728
3.563028,13,22.214362
1.0,13,23.178085
1.550181,13,24.102959
7.626732,9,24.841087
-0.382068,7,25.351116
8.617423,11,26.163825
-2.0,9,26.813187
2.48834,13,27.758891
6.616072,13,28.645081
8.615645,10,29.439955
-5.0,1,29.495319
2.081822,13,30.457998
7.473377,11,31.332446
2.0,13,32.341148
3.268779,13,33.454509
-2.539879,10,34.203562
2.874519,13,35.229866
5.81579,13,36.209062
-3.753808,9,36.825435
8.681208,10,37.639414
-1.0,5,37.995261
-2.0,8,38.609919
0.0,13,39.639491
-4.0,7,40.205608
-2.365057,8,40.909532
6.550267,9,41.650463
-1.372771,6,42.069021
-2.447873,8,42.728721
-4.0,10,43.668322
4.633166,13,63.30169
2.0,13,64.330912
1.0,13,65.482071
1.550067,13,66.650575
0.0,5,67.227843
-3.46302,10,68.239974
-1.318719,6,68.755701
-3.384815,10,69.692259
-2.365057,5,70.135475
3.538579,13,71.309804
7.473313,11,72.190205
-1.0,6,72.696092
-1.447446,7,73.343927
2.233874,13,74.282511
-2.449821,9,74.969352
6.807473,12,75.8395
5.457031,13,76.741566
7.562943,10,77.528524
-2.318366,5,78.011393
6.915473,11,78.836384
4.29705,13,79.963967
-3.301711,6,80.356192
7.61852,9,81.064339
4.534404,13,82.117415
-1.813016,9,82.793535
-1.318719,7,83.458453
4.783537,13,84.48762
3.549797,13,85.609067
-3.372844,6,86.05029
1.0,13,87.110315
0.615174,13,88.113454
-0.31878,7,88.668496
-2.436558,6,89.182893
-2.804139,9,89.786737
6.457483,13,90.833829
-1.0,5,91.240231
-2.702524,7,91.826335
6.919654,11,92.600857
-1.0,5,93.062705
8.615844,10,93.835417
7.616072,10,94.799687
9.0,10,95.671888
3.0,13,96.972151
-2.539811,9,97.856908
-2.365057,5,98.2505
8.633113,10,99.117359
-5.0,1,99.282741
3.525474,13,100.25946
-4.0,10,101.141332
-3.369392,12,102.100839
3.0,13,103.073649
-2.373197,6,103.500946
-2.450139,10,104.362408
0.0,6,104.734849
7.25046,10,123.55576
2.629652,13,124.836735
0.550067,13,125.914341
-2.016341,8,126.781276
1.549795,13,127.925641
-2.458619,7,128.50099
-1.379585,6,128.933013
-2.373197,6,129.501996
-1.0,5,129.884073
6.471034,11,130.71641
-1.0,5,131.064487
6.884281,11,131.889666
-2.370348,5,132.229996
7.300606,10,133.01728
-1.542056,10,133.759315
8.633113,10,134.4366
0.0,5,134.869395
1.0,7,135.35867
1.0,7,135.963753
6.550267,10,136.754586
1.0,6,137.335867
-5.0,1,137.440789
5.153297,13,138.565781
6.527462,13,139.589356
-1.0,5,139.966916
-3.460636,7,140.497971
-3.0,13,141.416352
-3.0,6,141.88928
6.618567,11,142.702832
-2.450576,11,143.833418
7.549949,10,144.740221
-3.0,7,145.332379
0.0,6,145.836035
7.163501,12,146.87571
3.0,13,147.868516
-1.446814,7,148.559241
-3.356173,7,149.028602
7.243579,11,149.86108
8.633113,10,150.644111
-1.743888,8,151.316019
0.0,6,151.82088
5.459807,13,152.849538
-1.318719,6,153.326801
-3.0,7,153.845354
-1.0,6,154.361965
8.243919,11,155.237005
-1.0,5,155.584234
-1.447446,7,156.266571
-3.782134,12,157.523466
2.634943,13,158.612679
-4.386087,10,159.36716
-1.0,6,159.850105
4.461636,13,160.922976
-1.526176,8,161.578925
8.0,8,162.161596
9.0,10,163.012078
1.547931,13,164.188082
-2.316832,6,164.706275
6.525827,11,183.724221
-1.018867,9,184.491318
-1.740161,6,184.961984
-3.447946,7,185.537049
5.166051,13,186.798474
-1.379585,6,187.41319
4.231513,13,188.390416
8.616025,10,189.298738
7.552044,10,190.081897
7.633114,9,190.802642
-1.84084,4,191.096332
-0.381164,7,191.619034
-1.0,4,191.930154
-3.325517,7,192.342381
1.254971,13,193.338185
10.0,10,194.113425
5.0,13,195.143447
-1.366575,6,195.600245
9.0,10,196.462104
-1.379585,6,196.955895
-1.373258,7,197.615916
2.297476,13,198.720035
-0.381164,7,199.243745
7.0,13,200.289002
3.461949,13,201.399988
3.552554,13,202.572139
-3.434136,7,203.234561
-0.31878,7,203.880229
-3.382507,6,204.302589
-1.542452,11,205.199691
5.559442,13,206.235019
-2.377906,8,206.89988
6.618567,11,207.868419
0.420014,6,208.350929
4.961821,13,209.593489
-2.449806,7,210.097292
1.0,13,211.242536
0.0,5,211.694303
9.0,9,212.355781
9.55031,12,213.192573
-3.449878,13,214.089364
3.459465,13,215.133196
-1.372771,6,215.68626
6.484211,13,216.950113
-1.372771,6,217.39804
0.0,5,217.792488
7.174728,12,218.688945
-4.0,12,219.792251
0.604283,13,220.814066
10.0,10,221.640095
-2.318366,5,222.066326
-1.372771,6,222.626534
-3.0,8,223.230484
6.233019,10,224.076811
-1.0,6,224.635907
-2.370348,6,225.151909
0.0,6,243.748976
10.0,10,244.514531
-2.0,7,245.07205
3.154771,13,246.151614
3.633425,6,246.716207
0.0,6,247.241323
-2.0,8,247.910681
1.552807,10,248.847533
8.62673,10,249.663125
-2.437045,7,250.268552
8.616025,10,250.923814
4.109998,13,251.989193
7.47097,12,252.899163
4.903342,13,253.98295
-1.57953,4,254.384773
-1.379585,6,254.794163
-1.0,4,255.184692
9.0,9,255.879341
-1.318719,6,256.422138
-1.0,6,256.971908
4.618836,13,258.055363
0.0,13,259.142135
0.0,5,259.569722
5.095882,13,260.690374
0.0,6,261.185839
6.149898,13,262.228776
4.172088,13,263.244679
-1.697431,7,263.882147
-1.366575,6,264.361902
0.420014,6,264.830053
-0.373185,7,265.366493
0.0,6,265.840371
-1.318719,5,266.216793
0.0,8,266.921488
-0.841249,5,267.256844
4.536332,13,268.44975
8.633113,10,269.365019
9.0,9,270.134449
5.224249,10,270.99333
5.231081,11,271.941992
-1.0,5,272.245482
8.46241,13,273.299437
-1.366575,6,273.763495
-1.366575,6,274.107465
-0.366834,7,274.694959
7.088695,13,275.794393
-1.0,5,276.276739
-1.366575,6,276.74765
-2.023509,6,277.195453
-2.370348,6,277.807257
-1.373258,6,278.233447
6.549861,13,279.379438
-1.366575,6,279.944931
-1.646455,7,280.473818
0.0,5,280.886822
9.0,9,281.551739
7.187506,11,282.577442
7.299766,11,283.551981
8.615844,10,284.297483
-2.373197,6,284.741864
6.250586,11,285.729064
-0.961325,6,304.20928
9.616017,11,305.191072
6.618567,8,305.878095
-2.22268,5,306.279699
8.681208,10,307.015448
8.187494,12,307.88236
0.0,6,308.319366
7.28626,10,309.058721
9.0,11,309.8841
-2.436558,5,310.329541
0.0,5,310.702434
1.549842,13,311.87855
-4.384098,6,312.362864
7.681208,11,313.236524
-2.373197,7,313.783326
7.61852,10,314.639768
-1.57953,4,314.914303
-2.687862,6,315.32522
